member_a_id,member_b_id,member_a_name,member_b_name,votes_same,bills_same,mutual_sponsorships
C000127,D000563,Maria Cantwell,Richard Durbin,30,33,0
C000127,E000285,Maria Cantwell,Michael Enzi,29,33,0
C000127,E000295,Maria Cantwell,Joni Ernst,29,34,0
C000127,F000062,Maria Cantwell,Dianne Feinstein,33,34,1
C000127,F000463,Maria Cantwell,Deb Fischer,28,34,0
C000127,F000444,Maria Cantwell,Jeff Flake,24,34,0
C000127,F000457,Maria Cantwell,Al Franken,29,34,2
C000127,G000562,Maria Cantwell,Cory Gardner,27,31,0
C000127,G000555,Maria Cantwell,Kirsten Gillibrand,28,33,1
C000127,G000359,Maria Cantwell,Lindsey Graham,22,26,1
C000127,G000386,Maria Cantwell,Charles Grassley,30,34,1
C000127,H000338,Maria Cantwell,Orrin Hatch,30,34,2
C000127,H001046,Maria Cantwell,Martin Heinrich,31,34,1
C000127,H001069,Maria Cantwell,Heidi Heitkamp,31,34,1
C000127,H001041,Maria Cantwell,Dean Heller,26,33,0
C000127,H001042,Maria Cantwell,Mazie Hirono,31,34,0
C000127,H001061,Maria Cantwell,John Hoeven,30,34,1
C000127,I000024,Maria Cantwell,James Inhofe,28,34,2
C000127,I000055,Maria Cantwell,Johnny Isakson,29,34,1
C000127,J000293,Maria Cantwell,Ron Johnson,29,33,0
C000127,K000384,Maria Cantwell,Tim Kaine,30,31,0
C000127,K000383,Maria Cantwell,Angus King,32,34,0
C000127,K000360,Maria Cantwell,Mark Kirk,29,31,1
C000127,K000367,Maria Cantwell,Amy Klobuchar,32,34,1
C000127,L000575,Maria Cantwell,James Lankford,25,34,0
C000127,L000174,Maria Cantwell,Patrick Leahy,27,33,0
C000127,L000577,Maria Cantwell,Mike Lee,13,31,1
C000127,M001183,Maria Cantwell,Joe Manchin,30,34,1
C000127,M000133,Maria Cantwell,Edward Markey,27,34,1
C000127,M000303,Maria Cantwell,John McCain,29,34,1
C000127,M001170,Maria Cantwell,Claire McCaskill,30,32,0
C000127,M000355,Maria Cantwell,Mitch McConnell,30,34,0
C000127,M000639,Maria Cantwell,Robert Menendez,27,33,0
C000127,M001176,Maria Cantwell,Jeff Merkley,27,34,1
C000127,M000702,Maria Cantwell,Barbara Mikulski,29,32,0
C000127,M000934,Maria Cantwell,Jerry Moran,25,32,0
C000127,M001153,Maria Cantwell,Lisa Murkowski,28,31,1
C000127,M001169,Maria Cantwell,Christopher Murphy,30,34,0
C000127,M001111,Maria Cantwell,Patty Murray,33,34,2
C000127,N000032,Maria Cantwell,Bill Nelson,31,33,0
C000127,P000603,Maria Cantwell,Rand Paul,18,32,0
C000127,P000612,Maria Cantwell,David Perdue,24,33,1
C000127,P000595,Maria Cantwell,Gary Peters,30,33,0
C000127,P000449,Maria Cantwell,Rob Portman,29,34,1
C000127,R000122,Maria Cantwell,Jack Reed,30,34,0
C000127,R000146,Maria Cantwell,Harry Reid,27,31,0
C000127,R000584,Maria Cantwell,Jim Risch,23,34,0
C000127,R000307,Maria Cantwell,Pat Roberts,29,34,1
C000127,R000605,Maria Cantwell,Mike Rounds,31,34,0
C000127,R000595,Maria Cantwell,Marco Rubio,21,30,1
C000127,S000033,Maria Cantwell,Bernard Sanders,16,20,0
C000127,S001197,Maria Cantwell,Ben Sasse,18,34,0
C000127,S001194,Maria Cantwell,Brian Schatz,31,33,1
C000127,S000148,Maria Cantwell,Charles Schumer,30,34,1
C000127,S001184,Maria Cantwell,Tim Scott,23,32,0
C000127,S001141,Maria Cantwell,Jeff Sessions,20,32,0
C000127,S001181,Maria Cantwell,Jeanne Shaheen,33,34,0
C000127,S000320,Maria Cantwell,Richard Shelby,23,34,0
C000127,S000770,Maria Cantwell,Debbie Stabenow,30,33,0
C000127,S001198,Maria Cantwell,Dan Sullivan,25,30,0
C000127,T000464,Maria Cantwell,Jon Tester,30,34,1
C000127,T000250,Maria Cantwell,John Thune,30,34,1
C000127,T000476,Maria Cantwell,Thom Tillis,28,34,0
C000127,T000461,Maria Cantwell,Patrick Toomey,25,32,1
C000127,U000039,Maria Cantwell,Tom Udall,30,34,2
C000127,V000127,Maria Cantwell,David Vitter,24,29,1
C000127,W000805,Maria Cantwell,Mark Warner,30,33,1
C000127,W000817,Maria Cantwell,Elizabeth Warren,27,34,2
C000127,W000802,Maria Cantwell,Sheldon Whitehouse,30,34,1
C000127,W000437,Maria Cantwell,Roger Wicker,29,34,1
C000127,W000779,Maria Cantwell,Ron Wyden,28,34,1
C001047,C000141,Shelley Capito,Benjamin Cardin,29,33,0
C001047,C000174,Shelley Capito,Thomas Carper,28,30,2
C001047,C001070,Shelley Capito,Bob Casey,30,33,3
C001047,C001075,Shelley Capito,Bill Cassidy,30,31,2
C001047,C000542,Shelley Capito,Daniel Coats,31,33,4
C001047,C000567,Shelley Capito,Thad Cochran,32,33,3
C001047,C001035,Shelley Capito,Susan Collins,30,33,5
C001047,C001088,Shelley Capito,Christopher Coons,29,32,4
C001047,C001071,Shelley Capito,Bob Corker,26,32,1
C001047,C001056,Shelley Capito,John Cornyn,32,33,4
C001047,C001095,Shelley Capito,Tom Cotton,27,33,2
C001047,C000880,Shelley Capito,Michael Crapo,26,33,3
C001047,C001098,Shelley Capito,Ted Cruz,14,23,1
C001047,D000618,Shelley Capito,Steve Daines,29,33,4
C001047,D000607,Shelley Capito,Joe Donnelly,30,33,3
C001047,D000563,Shelley Capito,Richard Durbin,28,32,3
C001047,E000285,Shelley Capito,Michael Enzi,31,32,2
C001047,E000295,Shelley Capito,Joni Ernst,31,33,2
C001047,F000062,Shelley Capito,Dianne Feinstein,31,33,4
C001047,F000463,Shelley Capito,Deb Fischer,30,33,3
C001047,F000444,Shelley Capito,Jeff Flake,26,33,2
C001047,F000457,Shelley Capito,Al Franken,27,33,3
C001047,G000562,Shelley Capito,Cory Gardner,29,30,2
C001047,G000555,Shelley Capito,Kirsten Gillibrand,26,32,3
C001047,G000359,Shelley Capito,Lindsey Graham,24,25,5
C001047,G000386,Shelley Capito,Charles Grassley,32,33,5
C001047,H000338,Shelley Capito,Orrin Hatch,32,33,5
C001047,H001046,Shelley Capito,Martin Heinrich,29,33,1
C001047,H001069,Shelley Capito,Heidi Heitkamp,31,33,3
C001047,H001041,Shelley Capito,Dean Heller,28,32,2
C001047,H001042,Shelley Capito,Mazie Hirono,29,33,2
C001047,H001061,Shelley Capito,John Hoeven,32,33,3
C001047,I000024,Shelley Capito,James Inhofe,30,33,3
C001047,I000055,Shelley Capito,Johnny Isakson,31,33,3
C001047,J000293,Shelley Capito,Ron Johnson,31,32,2
C001047,K000384,Shelley Capito,Tim Kaine,28,30,2
C001047,K000383,Shelley Capito,Angus King,30,33,2
C001047,K000360,Shelley Capito,Mark Kirk,29,30,5
C001047,K000367,Shelley Capito,Amy Klobuchar,30,33,4
C001047,L000575,Shelley Capito,James Lankford,27,33,2
C001047,L000174,Shelley Capito,Patrick Leahy,25,32,2
C001047,L000577,Shelley Capito,Mike Lee,15,30,2
C001047,M001183,Shelley Capito,Joe Manchin,30,33,4
C001047,M000133,Shelley Capito,Edward Markey,25,33,1
C001047,M000303,Shelley Capito,John McCain,31,33,3
C001047,M001170,Shelley Capito,Claire McCaskill,30,31,3
C001047,M000355,Shelley Capito,Mitch McConnell,32,33,1
C001047,M000639,Shelley Capito,Robert Menendez,25,32,1
C001047,M001176,Shelley Capito,Jeff Merkley,25,33,1
C001047,M000702,Shelley Capito,Barbara Mikulski,27,31,0
C001047,M000934,Shelley Capito,Jerry Moran,27,31,2
C001047,M001153,Shelley Capito,Lisa Murkowski,30,30,3
C001047,M001169,Shelley Capito,Christopher Murphy,28,33,1
C001047,M001111,Shelley Capito,Patty Murray,31,33,3
C001047,N000032,Shelley Capito,Bill Nelson,29,32,2
C001047,P000603,Shelley Capito,Rand Paul,20,31,1
C001047,P000612,Shelley Capito,David Perdue,26,32,3
C001047,P000595,Shelley Capito,Gary Peters,28,32,2
C001047,P000449,Shelley Capito,Rob Portman,31,33,4
C001047,R000122,Shelley Capito,Jack Reed,28,33,0
C001047,R000146,Shelley Capito,Harry Reid,26,31,0
C001047,R000584,Shelley Capito,Jim Risch,25,33,2
C001047,R000307,Shelley Capito,Pat Roberts,31,33,3
C001047,R000605,Shelley Capito,Mike Rounds,33,33,1
C001047,R000595,Shelley Capito,Marco Rubio,21,29,4
C001047,S000033,Shelley Capito,Bernard Sanders,14,19,1
C001047,S001197,Shelley Capito,Ben Sasse,20,33,1
C001047,S001194,Shelley Capito,Brian Schatz,29,32,2
C001047,S000148,Shelley Capito,Charles Schumer,28,33,3
C001047,S001184,Shelley Capito,Tim Scott,25,31,2
C001047,S001141,Shelley Capito,Jeff Sessions,22,31,2
C001047,S001181,Shelley Capito,Jeanne Shaheen,31,33,2
C001047,S000320,Shelley Capito,Richard Shelby,25,33,1
C001047,S000770,Shelley Capito,Debbie Stabenow,28,32,2
C001047,S001198,Shelley Capito,Dan Sullivan,27,29,3
C001047,T000464,Shelley Capito,Jon Tester,30,33,2
C001047,T000250,Shelley Capito,John Thune,32,33,3
C001047,T000476,Shelley Capito,Thom Tillis,30,33,3
C001047,T000461,Shelley Capito,Patrick Toomey,27,31,4
C001047,U000039,Shelley Capito,Tom Udall,28,33,4
C001047,V000127,Shelley Capito,David Vitter,26,28,3
C001047,W000805,Shelley Capito,Mark Warner,30,32,2
C001047,W000817,Shelley Capito,Elizabeth Warren,24,33,2
C001047,W000802,Shelley Capito,Sheldon Whitehouse,28,33,3
C001047,W000437,Shelley Capito,Roger Wicker,31,33,3
C001047,W000779,Shelley Capito,Ron Wyden,26,33,2
C000141,C000174,Benjamin Cardin,Thomas Carper,27,31,0
C000141,C001070,Benjamin Cardin,Bob Casey,29,34,0
C000141,C001075,Benjamin Cardin,Bill Cassidy,27,32,0
C000141,C000542,Benjamin Cardin,Daniel Coats,28,34,0
C000141,C000567,Benjamin Cardin,Thad Cochran,29,34,0
C000141,C001035,Benjamin Cardin,Susan Collins,29,34,0
C000141,C001088,Benjamin Cardin,Christopher Coons,32,33,0
C000141,C001071,Benjamin Cardin,Bob Corker,23,33,0
C000141,C001056,Benjamin Cardin,John Cornyn,29,34,0
C000141,C001095,Benjamin Cardin,Tom Cotton,24,34,0
C000141,C000880,Benjamin Cardin,Michael Crapo,25,34,0
C000141,C001098,Benjamin Cardin,Ted Cruz,14,24,0
C000141,D000618,Benjamin Cardin,Steve Daines,28,34,0
C000141,D000607,Benjamin Cardin,Joe Donnelly,29,34,0
C000141,D000563,Benjamin Cardin,Richard Durbin,31,33,0
C000141,E000285,Benjamin Cardin,Michael Enzi,28,33,0
C000141,E000295,Benjamin Cardin,Joni Ernst,28,34,0
C000141,F000062,Benjamin Cardin,Dianne Feinstein,32,34,0
C000141,F000463,Benjamin Cardin,Deb Fischer,27,34,0
C000141,F000444,Benjamin Cardin,Jeff Flake,23,34,0
C000141,F000457,Benjamin Cardin,Al Franken,32,34,0
C000141,G000562,Benjamin Cardin,Cory Gardner,26,31,0
C000141,G000555,Benjamin Cardin,Kirsten Gillibrand,29,33,0
C000141,G000359,Benjamin Cardin,Lindsey Graham,23,26,0
C000141,G000386,Benjamin Cardin,Charles Grassley,29,34,0
C000141,H000338,Benjamin Cardin,Orrin Hatch,29,34,0
C000141,H001046,Benjamin Cardin,Martin Heinrich,30,34,0
C000141,H001069,Benjamin Cardin,Heidi Heitkamp,30,34,0
C000141,H001041,Benjamin Cardin,Dean Heller,27,33,0
C000141,H001042,Benjamin Cardin,Mazie Hirono,32,34,0
C000141,H001061,Benjamin Cardin,John Hoeven,29,34,0
C000141,I000024,Benjamin Cardin,James Inhofe,27,34,0
C000141,I000055,Benjamin Cardin,Johnny Isakson,28,34,0
C000141,J000293,Benjamin Cardin,Ron Johnson,28,33,0
C000141,K000384,Benjamin Cardin,Tim Kaine,29,31,0
C000141,K000383,Benjamin Cardin,Angus King,31,34,0
C000141,K000360,Benjamin Cardin,Mark Kirk,28,31,0
C000141,K000367,Benjamin Cardin,Amy Klobuchar,31,34,0
C000141,L000575,Benjamin Cardin,James Lankford,24,34,0
C000141,L000174,Benjamin Cardin,Patrick Leahy,30,33,0
C000141,L000577,Benjamin Cardin,Mike Lee,15,31,0
C000141,M001183,Benjamin Cardin,Joe Manchin,31,34,0
C000141,M000133,Benjamin Cardin,Edward Markey,30,34,0
C000141,M000303,Benjamin Cardin,John McCain,28,34,0
C000141,M001170,Benjamin Cardin,Claire McCaskill,30,32,0
C000141,M000355,Benjamin Cardin,Mitch McConnell,29,34,0
C000141,M000639,Benjamin Cardin,Robert Menendez,30,33,0
C000141,M001176,Benjamin Cardin,Jeff Merkley,30,34,0
C000141,M000702,Benjamin Cardin,Barbara Mikulski,30,32,0
C000141,M000934,Benjamin Cardin,Jerry Moran,24,32,0
C000141,M001153,Benjamin Cardin,Lisa Murkowski,27,31,0
C000141,M001169,Benjamin Cardin,Christopher Murphy,29,34,0
C000141,M001111,Benjamin Cardin,Patty Murray,32,34,0
C000141,N000032,Benjamin Cardin,Bill Nelson,32,33,0
C000141,P000603,Benjamin Cardin,Rand Paul,20,32,0
C000141,P000612,Benjamin Cardin,David Perdue,23,33,0
C000141,P000595,Benjamin Cardin,Gary Peters,29,33,0
C000141,P000449,Benjamin Cardin,Rob Portman,28,34,0
C000141,R000122,Benjamin Cardin,Jack Reed,31,34,0
C000141,R000146,Benjamin Cardin,Harry Reid,27,31,0
C000141,R000584,Benjamin Cardin,Jim Risch,24,34,0
C000141,R000307,Benjamin Cardin,Pat Roberts,28,34,0
C000141,R000605,Benjamin Cardin,Mike Rounds,30,34,0
C000141,R000595,Benjamin Cardin,Marco Rubio,19,30,0
C000141,S000033,Benjamin Cardin,Bernard Sanders,17,20,0
C000141,S001197,Benjamin Cardin,Ben Sasse,17,34,0
C000141,S001194,Benjamin Cardin,Brian Schatz,30,33,0
C000141,S000148,Benjamin Cardin,Charles Schumer,31,34,0
C000141,S001184,Benjamin Cardin,Tim Scott,23,32,0
C000141,S001141,Benjamin Cardin,Jeff Sessions,19,32,0
C000141,S001181,Benjamin Cardin,Jeanne Shaheen,32,34,0
C000141,S000320,Benjamin Cardin,Richard Shelby,22,34,0
C000141,S000770,Benjamin Cardin,Debbie Stabenow,29,33,0
C000141,S001198,Benjamin Cardin,Dan Sullivan,26,30,0
C000141,T000464,Benjamin Cardin,Jon Tester,31,34,0
C000141,T000250,Benjamin Cardin,John Thune,29,34,0
C000141,T000476,Benjamin Cardin,Thom Tillis,27,34,0
C000141,T000461,Benjamin Cardin,Patrick Toomey,24,32,0
C000141,U000039,Benjamin Cardin,Tom Udall,31,34,0
C000141,V000127,Benjamin Cardin,David Vitter,24,29,0
C000141,W000805,Benjamin Cardin,Mark Warner,29,33,0
C000141,W000817,Benjamin Cardin,Elizabeth Warren,28,34,0
C000141,W000802,Benjamin Cardin,Sheldon Whitehouse,31,34,0
C000141,W000437,Benjamin Cardin,Roger Wicker,28,34,0
C000141,W000779,Benjamin Cardin,Ron Wyden,31,34,0
C000174,C001070,Thomas Carper,Bob Casey,30,31,2
C000174,C001075,Thomas Carper,Bill Cassidy,26,29,1
C000174,C000542,Thomas Carper,Daniel Coats,27,31,1
C000174,C000567,Thomas Carper,Thad Cochran,28,31,1
C000174,C001035,Thomas Carper,Susan Collins,28,31,2
C000174,C001088,Thomas Carper,Christopher Coons,27,30,2
C000174,C001071,Thomas Carper,Bob Corker,24,30,0
C000174,C001056,Thomas Carper,John Cornyn,28,31,1
C000174,C001095,Thomas Carper,Tom Cotton,26,31,1
C000174,C000880,Thomas Carper,Michael Crapo,24,31,1
C000174,C001098,Thomas Carper,Ted Cruz,15,24,0
C000174,D000618,Thomas Carper,Steve Daines,25,31,2
C000174,D000607,Thomas Carper,Joe Donnelly,30,31,1
C000174,D000563,Thomas Carper,Richard Durbin,26,30,1
C000174,E000285,Thomas Carper,Michael Enzi,27,30,1
C000174,E000295,Thomas Carper,Joni Ernst,27,31,1
C000174,F000062,Thomas Carper,Dianne Feinstein,29,31,2
C000174,F000463,Thomas Carper,Deb Fischer,26,31,1
C000174,F000444,Thomas Carper,Jeff Flake,24,31,1
C000174,F000457,Thomas Carper,Al Franken,25,31,2
C000174,G000562,Thomas Carper,Cory Gardner,26,29,1
C000174,G000555,Thomas Carper,Kirsten Gillibrand,27,31,1
C000174,G000359,Thomas Carper,Lindsey Graham,21,23,2
C000174,G000386,Thomas Carper,Charles Grassley,28,31,2
C000174,H000338,Thomas Carper,Orrin Hatch,28,31,2
C000174,H001046,Thomas Carper,Martin Heinrich,29,31,0
C000174,H001069,Thomas Carper,Heidi Heitkamp,29,31,1
C000174,H001041,Thomas Carper,Dean Heller,24,30,1
C000174,H001042,Thomas Carper,Mazie Hirono,27,31,1
C000174,H001061,Thomas Carper,John Hoeven,28,31,1
C000174,I000024,Thomas Carper,James Inhofe,26,31,2
C000174,I000055,Thomas Carper,Johnny Isakson,27,31,2
C000174,J000293,Thomas Carper,Ron Johnson,27,30,0
C000174,K000384,Thomas Carper,Tim Kaine,26,28,1
C000174,K000383,Thomas Carper,Angus King,28,31,1
C000174,K000360,Thomas Carper,Mark Kirk,28,29,2
C000174,K000367,Thomas Carper,Amy Klobuchar,28,31,2
C000174,L000575,Thomas Carper,James Lankford,26,31,1
C000174,L000174,Thomas Carper,Patrick Leahy,24,31,1
C000174,L000577,Thomas Carper,Mike Lee,15,29,1
C000174,M001183,Thomas Carper,Joe Manchin,28,31,2
C000174,M000133,Thomas Carper,Edward Markey,25,31,1
C000174,M000303,Thomas Carper,John McCain,27,31,2
C000174,M001170,Thomas Carper,Claire McCaskill,28,29,1
C000174,M000355,Thomas Carper,Mitch McConnell,28,31,0
C000174,M000639,Thomas Carper,Robert Menendez,26,31,0
C000174,M001176,Thomas Carper,Jeff Merkley,25,31,1
C000174,M000702,Thomas Carper,Barbara Mikulski,26,30,0
C000174,M000934,Thomas Carper,Jerry Moran,23,29,1
C000174,M001153,Thomas Carper,Lisa Murkowski,28,30,1
C000174,M001169,Thomas Carper,Christopher Murphy,28,31,1
C000174,M001111,Thomas Carper,Patty Murray,29,31,2
C000174,N000032,Thomas Carper,Bill Nelson,27,30,1
C000174,P000603,Thomas Carper,Rand Paul,19,29,0
C000174,P000612,Thomas Carper,David Perdue,25,30,2
C000174,P000595,Thomas Carper,Gary Peters,27,31,1
C000174,P000449,Thomas Carper,Rob Portman,27,31,2
C000174,R000122,Thomas Carper,Jack Reed,28,31,0
C000174,R000146,Thomas Carper,Harry Reid,25,28,0
C000174,R000584,Thomas Carper,Jim Risch,23,31,1
C000174,R000307,Thomas Carper,Pat Roberts,27,31,2
C000174,R000605,Thomas Carper,Mike Rounds,29,31,0
C000174,R000595,Thomas Carper,Marco Rubio,19,27,1
C000174,S000033,Thomas Carper,Bernard Sanders,13,20,0
C000174,S001197,Thomas Carper,Ben Sasse,19,31,0
C000174,S001194,Thomas Carper,Brian Schatz,27,30,1
C000174,S000148,Thomas Carper,Charles Schumer,28,31,1
C000174,S001184,Thomas Carper,Tim Scott,24,29,0
C000174,S001141,Thomas Carper,Jeff Sessions,19,29,1
C000174,S001181,Thomas Carper,Jeanne Shaheen,29,31,1
C000174,S000320,Thomas Carper,Richard Shelby,24,31,0
C000174,S000770,Thomas Carper,Debbie Stabenow,26,30,1
C000174,S001198,Thomas Carper,Dan Sullivan,24,28,1
C000174,T000464,Thomas Carper,Jon Tester,28,31,0
C000174,T000250,Thomas Carper,John Thune,28,31,1
C000174,T000476,Thomas Carper,Thom Tillis,26,31,1
C000174,T000461,Thomas Carper,Patrick Toomey,28,31,2
C000174,U000039,Thomas Carper,Tom Udall,28,31,2
C000174,V000127,Thomas Carper,David Vitter,24,28,2
C000174,W000805,Thomas Carper,Mark Warner,30,30,1
C000174,W000817,Thomas Carper,Elizabeth Warren,23,31,1
C000174,W000802,Thomas Carper,Sheldon Whitehouse,26,31,2
C000174,W000437,Thomas Carper,Roger Wicker,27,31,1
C000174,W000779,Thomas Carper,Ron Wyden,26,31,1
C001070,C001075,Bob Casey,Bill Cassidy,28,32,1
C001070,C000542,Bob Casey,Daniel Coats,29,34,2
C001070,C000567,Bob Casey,Thad Cochran,30,34,2
C001070,C001035,Bob Casey,Susan Collins,32,34,3
C001070,C001088,Bob Casey,Christopher Coons,29,33,3
C001070,C001071,Bob Casey,Bob Corker,26,33,0
C001070,C001056,Bob Casey,John Cornyn,30,34,2
C001070,C001095,Bob Casey,Tom Cotton,27,34,1
C001070,C000880,Bob Casey,Michael Crapo,26,34,2
C001070,C001098,Bob Casey,Ted Cruz,14,24,0
C001070,D000618,Bob Casey,Steve Daines,27,34,3
C001070,D000607,Bob Casey,Joe Donnelly,34,34,1
C001070,D000563,Bob Casey,Richard Durbin,30,33,2
C001070,E000285,Bob Casey,Michael Enzi,30,33,1
C001070,E000295,Bob Casey,Joni Ernst,29,34,1
C001070,F000062,Bob Casey,Dianne Feinstein,31,34,3
C001070,F000463,Bob Casey,Deb Fischer,28,34,2
C001070,F000444,Bob Casey,Jeff Flake,26,34,1
C001070,F000457,Bob Casey,Al Franken,29,34,2
C001070,G000562,Bob Casey,Cory Gardner,27,31,1
C001070,G000555,Bob Casey,Kirsten Gillibrand,30,33,2
C001070,G000359,Bob Casey,Lindsey Graham,23,26,3
C001070,G000386,Bob Casey,Charles Grassley,30,34,3
C001070,H000338,Bob Casey,Orrin Hatch,30,34,3
C001070,H001046,Bob Casey,Martin Heinrich,33,34,0
C001070,H001069,Bob Casey,Heidi Heitkamp,31,34,2
C001070,H001041,Bob Casey,Dean Heller,26,33,1
C001070,H001042,Bob Casey,Mazie Hirono,31,34,1
C001070,H001061,Bob Casey,John Hoeven,30,34,2
C001070,I000024,Bob Casey,James Inhofe,28,34,2
C001070,I000055,Bob Casey,Johnny Isakson,29,34,2
C001070,J000293,Bob Casey,Ron Johnson,29,33,1
C001070,K000384,Bob Casey,Tim Kaine,28,31,1
C001070,K000383,Bob Casey,Angus King,32,34,1
C001070,K000360,Bob Casey,Mark Kirk,29,31,3
C001070,K000367,Bob Casey,Amy Klobuchar,32,34,3
C001070,L000575,Bob Casey,James Lankford,27,34,1
C001070,L000174,Bob Casey,Patrick Leahy,27,33,1
C001070,L000577,Bob Casey,Mike Lee,17,31,1
C001070,M001183,Bob Casey,Joe Manchin,32,34,2
C001070,M000133,Bob Casey,Edward Markey,29,34,1
C001070,M000303,Bob Casey,John McCain,29,34,2
C001070,M001170,Bob Casey,Claire McCaskill,30,32,1
C001070,M000355,Bob Casey,Mitch McConnell,30,34,0
C001070,M000639,Bob Casey,Robert Menendez,29,33,0
C001070,M001176,Bob Casey,Jeff Merkley,29,34,1
C001070,M000702,Bob Casey,Barbara Mikulski,29,32,0
C001070,M000934,Bob Casey,Jerry Moran,25,32,1
C001070,M001153,Bob Casey,Lisa Murkowski,28,31,1
C001070,M001169,Bob Casey,Christopher Murphy,32,34,1
C001070,M001111,Bob Casey,Patty Murray,31,34,3
C001070,N000032,Bob Casey,Bill Nelson,29,33,1
C001070,P000603,Bob Casey,Rand Paul,22,32,0
C001070,P000612,Bob Casey,David Perdue,26,33,2
C001070,P000595,Bob Casey,Gary Peters,30,33,2
C001070,P000449,Bob Casey,Rob Portman,29,34,2
C001070,R000122,Bob Casey,Jack Reed,32,34,0
C001070,R000146,Bob Casey,Harry Reid,29,31,0
C001070,R000584,Bob Casey,Jim Risch,25,34,1
C001070,R000307,Bob Casey,Pat Roberts,29,34,2
C001070,R000605,Bob Casey,Mike Rounds,31,34,0
C001070,R000595,Bob Casey,Marco Rubio,20,30,2
C001070,S000033,Bob Casey,Bernard Sanders,14,20,0
C001070,S001197,Bob Casey,Ben Sasse,20,34,0
C001070,S001194,Bob Casey,Brian Schatz,31,33,1
C001070,S000148,Bob Casey,Charles Schumer,32,34,2
C001070,S001184,Bob Casey,Tim Scott,25,32,1
C001070,S001141,Bob Casey,Jeff Sessions,22,32,1
C001070,S001181,Bob Casey,Jeanne Shaheen,31,34,1
C001070,S000320,Bob Casey,Richard Shelby,27,34,0
C001070,S000770,Bob Casey,Debbie Stabenow,30,33,1
C001070,S001198,Bob Casey,Dan Sullivan,25,30,1
C001070,T000464,Bob Casey,Jon Tester,32,34,0
C001070,T000250,Bob Casey,John Thune,30,34,2
C001070,T000476,Bob Casey,Thom Tillis,28,34,1
C001070,T000461,Bob Casey,Patrick Toomey,27,32,3
C001070,U000039,Bob Casey,Tom Udall,32,34,3
C001070,V000127,Bob Casey,David Vitter,24,29,2
C001070,W000805,Bob Casey,Mark Warner,32,33,1
C001070,W000817,Bob Casey,Elizabeth Warren,27,34,1
C001070,W000802,Bob Casey,Sheldon Whitehouse,30,34,2
C001070,W000437,Bob Casey,Roger Wicker,29,34,2
C001070,W000779,Bob Casey,Ron Wyden,28,34,2
C001075,C000542,Bill Cassidy,Daniel Coats,30,32,2
C001075,C000567,Bill Cassidy,Thad Cochran,30,32,2
C001075,C001035,Bill Cassidy,Susan Collins,28,32,2
C001075,C001088,Bill Cassidy,Christopher Coons,27,31,1
C001075,C001071,Bill Cassidy,Bob Corker,25,31,1
C001075,C001056,Bill Cassidy,John Cornyn,31,32,2
C001075,C001095,Bill Cassidy,Tom Cotton,28,32,1
C001075,C000880,Bill Cassidy,Michael Crapo,26,32,2
C001075,C001098,Bill Cassidy,Ted Cruz,15,22,1
C001075,D000618,Bill Cassidy,Steve Daines,30,32,3
C001075,D000607,Bill Cassidy,Joe Donnelly,28,32,2
C001075,D000563,Bill Cassidy,Richard Durbin,26,31,1
C001075,E000285,Bill Cassidy,Michael Enzi,29,31,2
C001075,E000295,Bill Cassidy,Joni Ernst,31,32,2
C001075,F000062,Bill Cassidy,Dianne Feinstein,29,32,1
C001075,F000463,Bill Cassidy,Deb Fischer,30,32,2
C001075,F000444,Bill Cassidy,Jeff Flake,25,32,2
C001075,F000457,Bill Cassidy,Al Franken,25,32,2
C001075,G000562,Bill Cassidy,Cory Gardner,28,29,2
C001075,G000555,Bill Cassidy,Kirsten Gillibrand,24,31,0
C001075,G000359,Bill Cassidy,Lindsey Graham,22,24,2
C001075,G000386,Bill Cassidy,Charles Grassley,32,32,2
C001075,H000338,Bill Cassidy,Orrin Hatch,30,32,3
C001075,H001046,Bill Cassidy,Martin Heinrich,27,32,1
C001075,H001069,Bill Cassidy,Heidi Heitkamp,29,32,1
C001075,H001041,Bill Cassidy,Dean Heller,27,31,2
C001075,H001042,Bill Cassidy,Mazie Hirono,27,32,1
C001075,H001061,Bill Cassidy,John Hoeven,32,32,1
C001075,I000024,Bill Cassidy,James Inhofe,31,32,3
C001075,I000055,Bill Cassidy,Johnny Isakson,31,32,2
C001075,J000293,Bill Cassidy,Ron Johnson,30,31,1
C001075,K000384,Bill Cassidy,Tim Kaine,26,29,1
C001075,K000383,Bill Cassidy,Angus King,28,32,1
C001075,K000360,Bill Cassidy,Mark Kirk,27,29,2
C001075,K000367,Bill Cassidy,Amy Klobuchar,28,32,1
C001075,L000575,Bill Cassidy,James Lankford,28,32,2
C001075,L000174,Bill Cassidy,Patrick Leahy,23,31,1
C001075,L000577,Bill Cassidy,Mike Lee,16,29,1
C001075,M001183,Bill Cassidy,Joe Manchin,28,32,2
C001075,M000133,Bill Cassidy,Edward Markey,23,32,0
C001075,M000303,Bill Cassidy,John McCain,30,32,2
C001075,M001170,Bill Cassidy,Claire McCaskill,28,30,2
C001075,M000355,Bill Cassidy,Mitch McConnell,30,32,1
C001075,M000639,Bill Cassidy,Robert Menendez,23,31,0
C001075,M001176,Bill Cassidy,Jeff Merkley,23,32,0
C001075,M000702,Bill Cassidy,Barbara Mikulski,25,30,0
C001075,M000934,Bill Cassidy,Jerry Moran,28,30,2
C001075,M001153,Bill Cassidy,Lisa Murkowski,28,29,1
