member_a,member_b,votes_same,bills_same,mutual_sponsorships
B000953,D000595,Sam Brownback,Jim DeMint,24,37,0
B000953,D000388,Sam Brownback,Christopher Dodd,19,37,1
B000953,D000432,Sam Brownback,Byron Dorgan,20,37,1
B000953,D000563,Sam Brownback,Richard Durbin,20,38,1
B000953,E000194,Sam Brownback,John Ensign,27,37,1
B000953,E000285,Sam Brownback,Michael Enzi,24,38,1
B000953,F000061,Sam Brownback,Russ Feingold,20,38,0
B000953,F000062,Sam Brownback,Dianne Feinstein,19,37,0
B000953,F000457,Sam Brownback,Al Franken,15,25,0
B000953,G000555,Sam Brownback,Kirsten Gillibrand,20,36,1
B000953,G000561,Sam Brownback,Carte Goodwin,0,2,0
B000953,G000359,Sam Brownback,Lindsey Graham,31,38,1
B000953,G000386,Sam Brownback,Charles Grassley,30,38,0
B000953,G000445,Sam Brownback,Judd Gregg,27,37,0
B000953,H001049,Sam Brownback,Kay Hagan,20,37,0
B000953,H000206,Sam Brownback,Tom Harkin,20,38,0
B000953,H000338,Sam Brownback,Orrin Hatch,28,37,0
B000953,H001016,Sam Brownback,Kay Hutchison,31,36,0
B000953,I000024,Sam Brownback,James Inhofe,28,36,0
B000953,I000025,Sam Brownback,Daniel Inouye,20,38,1
B000953,I000055,Sam Brownback,Johnny Isakson,29,36,1
B000953,J000291,Sam Brownback,Mike Johanns,29,38,0
B000953,J000177,Sam Brownback,Tim Johnson,17,36,1
B000953,K000373,Sam Brownback,Edward Kaufman,20,37,1
B000953,K000105,Sam Brownback,Edward Kennedy,0,2,1
B000953,K000148,Sam Brownback,John Kerry,20,38,1
B000953,K000374,Sam Brownback,Paul Kirk,5,7,0
B000953,K000360,Sam Brownback,Mark Kirk,0,0,0
B000953,K000367,Sam Brownback,Amy Klobuchar,20,37,1
B000953,K000305,Sam Brownback,Herb Kohl,20,38,0
B000953,K000352,Sam Brownback,Jon Kyl,28,38,0
B000953,L000550,Sam Brownback,Mary Landrieu,19,36,1
B000953,L000123,Sam Brownback,Frank Lautenberg,18,36,1
B000953,L000174,Sam Brownback,Patrick Leahy,18,37,1
B000953,L000572,Sam Brownback,George LeMieux,14,18,0
B000953,L000261,Sam Brownback,Carl Levin,20,38,1
B000953,L000304,Sam Brownback,Joseph Lieberman,19,37,0
B000953,L000035,Sam Brownback,Blanche Lincoln,21,37,1
B000953,L000504,Sam Brownback,Richard Lugar,27,38,0
B000953,M001183,Sam Brownback,Joe Manchin,0,0,0
B000953,M001162,Sam Brownback,Mel Martinez,11,18,1
B000953,M000303,Sam Brownback,John McCain,27,38,0
B000953,M001170,Sam Brownback,Claire McCaskill,15,35,0
B000953,M000355,Sam Brownback,Mitch McConnell,31,38,0
B000953,M000639,Sam Brownback,Robert Menendez,18,36,1
B000953,M001176,Sam Brownback,Jeff Merkley,20,38,1
B000953,M000702,Sam Brownback,Barbara Mikulski,15,33,1
B000953,M001153,Sam Brownback,Lisa Murkowski,27,37,0
B000953,M001111,Sam Brownback,Patty Murray,19,37,1
B000953,N000180,Sam Brownback,Ben Nelson,21,38,0
B000953,N000032,Sam Brownback,Bill Nelson,20,37,1
B000953,P000590,Sam Brownback,Mark Pryor,21,38,1
B000953,R000122,Sam Brownback,Jack Reed,19,37,0
B000953,R000146,Sam Brownback,Harry Reid,20,38,1
B000953,R000584,Sam Brownback,Jim Risch,31,38,0
B000953,R000307,Sam Brownback,Pat Roberts,35,38,0
B000953,R000361,Sam Brownback,John Rockefeller,13,31,1
B000953,S001163,Sam Brownback,Ken Salazar,0,1,0
B000953,S000033,Sam Brownback,Bernard Sanders,17,37,1
B000953,S000148,Sam Brownback,Charles Schumer,20,38,0
B000953,S001141,Sam Brownback,Jeff Sessions,29,37,0
B000953,S001181,Sam Brownback,Jeanne Shaheen,19,37,1
B000953,S000320,Sam Brownback,Richard Shelby,34,38,0
B000953,S000663,Sam Brownback,Olympia Snowe,25,38,0
B000953,S000709,Sam Brownback,Arlen Specter,20,37,1
B000953,S000770,Sam Brownback,Debbie Stabenow,20,38,1
B000953,T000464,Sam Brownback,Jon Tester,20,38,1
B000953,T000250,Sam Brownback,John Thune,29,38,1
B000953,U000038,Sam Brownback,Mark Udall,19,37,1
B000953,U000039,Sam Brownback,Tom Udall,19,37,1
B000953,V000127,Sam Brownback,David Vitter,29,36,1
B000953,V000126,Sam Brownback,George Voinovich,27,38,0
B000953,W000805,Sam Brownback,Mark Warner,19,37,1
B000953,W000803,Sam Brownback,Jim Webb,20,38,1
B000953,W000802,Sam Brownback,Sheldon Whitehouse,20,38,0
B000953,W000437,Sam Brownback,Roger Wicker,30,37,1
B000953,W000779,Sam Brownback,Ron Wyden,21,38,1
B001066,B001135,Jim Bunning,Richard Burr,33,37,0
B001066,B001266,Jim Bunning,Roland Burris,11,35,0
B001066,B001210,Jim Bunning,Robert Byrd,5,16,0
B001066,C000127,Jim Bunning,Maria Cantwell,13,37,0
B001066,C000141,Jim Bunning,Benjamin Cardin,12,37,0
B001066,C000174,Jim Bunning,Thomas Carper,11,36,0
B001066,C001070,Jim Bunning,Bob Casey,12,37,0
B001066,C000286,Jim Bunning,Saxby Chambliss,31,36,0
B001066,C001041,Jim Bunning,Hillary Clinton,0,0,0
B001066,C000560,Jim Bunning,Tom Coburn,31,37,0
B001066,C000567,Jim Bunning,Thad Cochran,23,37,0
B001066,C001035,Jim Bunning,Susan Collins,14,37,0
B001066,C000705,Jim Bunning,Kent Conrad,13,37,0
B001066,C001088,Jim Bunning,Christopher Coons,0,1,0
B001066,C001071,Jim Bunning,Bob Corker,31,37,0
B001066,C001056,Jim Bunning,John Cornyn,33,37,0
B001066,C000880,Jim Bunning,Michael Crapo,31,37,0
B001066,D000595,Jim Bunning,Jim DeMint,31,36,0
B001066,D000388,Jim Bunning,Christopher Dodd,11,36,0
B001066,D000432,Jim Bunning,Byron Dorgan,12,36,0
B001066,D000563,Jim Bunning,Richard Durbin,12,37,0
B001066,E000194,Jim Bunning,John Ensign,32,36,0
B001066,E000285,Jim Bunning,Michael Enzi,29,37,0
B001066,F000061,Jim Bunning,Russ Feingold,12,37,0
B001066,F000062,Jim Bunning,Dianne Feinstein,11,36,0
B001066,F000457,Jim Bunning,Al Franken,8,24,0
B001066,G000555,Jim Bunning,Kirsten Gillibrand,12,36,0
B001066,G000561,Jim Bunning,Carte Goodwin,0,2,0
B001066,G000359,Jim Bunning,Lindsey Graham,32,37,0
B001066,G000386,Jim Bunning,Charles Grassley,28,37,0
B001066,G000445,Jim Bunning,Judd Gregg,27,36,0
B001066,H001049,Jim Bunning,Kay Hagan,12,36,0
B001066,H000206,Jim Bunning,Tom Harkin,12,37,0
B001066,H000338,Jim Bunning,Orrin Hatch,27,36,0
B001066,H001016,Jim Bunning,Kay Hutchison,24,35,0
B001066,I000024,Jim Bunning,James Inhofe,32,35,0
B001066,I000025,Jim Bunning,Daniel Inouye,12,37,0
B001066,I000055,Jim Bunning,Johnny Isakson,27,34,0
B001066,J000291,Jim Bunning,Mike Johanns,26,37,0
B001066,J000177,Jim Bunning,Tim Johnson,10,35,0
B001066,K000373,Jim Bunning,Edward Kaufman,12,36,0
B001066,K000105,Jim Bunning,Edward Kennedy,0,2,0
B001066,K000148,Jim Bunning,John Kerry,12,37,0
B001066,K000374,Jim Bunning,Paul Kirk,4,5,0
B001066,K000360,Jim Bunning,Mark Kirk,0,1,0
B001066,K000367,Jim Bunning,Amy Klobuchar,12,36,0
B001066,K000305,Jim Bunning,Herb Kohl,12,37,0
B001066,K000352,Jim Bunning,Jon Kyl,31,37,0
B001066,L000550,Jim Bunning,Mary Landrieu,12,34,0
B001066,L000123,Jim Bunning,Frank Lautenberg,11,35,0
B001066,L000174,Jim Bunning,Patrick Leahy,12,36,0
B001066,L000572,Jim Bunning,George LeMieux,12,17,0
B001066,L000261,Jim Bunning,Carl Levin,12,37,0
B001066,L000304,Jim Bunning,Joseph Lieberman,11,36,0
B001066,L000035,Jim Bunning,Blanche Lincoln,13,36,0
B001066,L000504,Jim Bunning,Richard Lugar,21,37,0
B001066,M001183,Jim Bunning,Joe Manchin,0,1,0
B001066,M001162,Jim Bunning,Mel Martinez,10,18,0
B001066,M000303,Jim Bunning,John McCain,30,37,0
B001066,M001170,Jim Bunning,Claire McCaskill,14,34,0
B001066,M000355,Jim Bunning,Mitch McConnell,33,37,0
B001066,M000639,Jim Bunning,Robert Menendez,10,35,0
B001066,M001176,Jim Bunning,Jeff Merkley,12,37,0
B001066,M000702,Jim Bunning,Barbara Mikulski,10,32,0
B001066,M001153,Jim Bunning,Lisa Murkowski,19,36,0
B001066,M001111,Jim Bunning,Patty Murray,11,35,0
B001066,N000180,Jim Bunning,Ben Nelson,15,37,0
B001066,N000032,Jim Bunning,Bill Nelson,12,36,0
B001066,P000590,Jim Bunning,Mark Pryor,13,37,0
B001066,R000122,Jim Bunning,Jack Reed,11,36,0
B001066,R000146,Jim Bunning,Harry Reid,12,37,0
B001066,R000584,Jim Bunning,Jim Risch,31,37,0
B001066,R000307,Jim Bunning,Pat Roberts,30,37,0
B001066,R000361,Jim Bunning,John Rockefeller,6,30,0
B001066,S001163,Jim Bunning,Ken Salazar,0,0,0
B001066,S000033,Jim Bunning,Bernard Sanders,9,36,0
B001066,S000148,Jim Bunning,Charles Schumer,12,37,0
B001066,S001141,Jim Bunning,Jeff Sessions,34,36,0
B001066,S001181,Jim Bunning,Jeanne Shaheen,11,36,0
B001066,S000320,Jim Bunning,Richard Shelby,26,37,0
B001066,S000663,Jim Bunning,Olympia Snowe,15,37,0
B001066,S000709,Jim Bunning,Arlen Specter,12,36,0
B001066,S000770,Jim Bunning,Debbie Stabenow,12,37,0
B001066,T000464,Jim Bunning,Jon Tester,12,37,0
B001066,T000250,Jim Bunning,John Thune,32,37,0
B001066,U000038,Jim Bunning,Mark Udall,12,36,0
B001066,U000039,Jim Bunning,Tom Udall,11,35,0
B001066,V000127,Jim Bunning,David Vitter,25,35,0
B001066,V000126,Jim Bunning,George Voinovich,18,37,0
B001066,W000805,Jim Bunning,Mark Warner,13,36,0
B001066,W000803,Jim Bunning,Jim Webb,12,37,0
B001066,W000802,Jim Bunning,Sheldon Whitehouse,12,37,0
B001066,W000437,Jim Bunning,Roger Wicker,25,36,0
B001066,W000779,Jim Bunning,Ron Wyden,13,37,0
B001135,B001266,Richard Burr,Roland Burris,13,37,1
B001135,B001210,Richard Burr,Robert Byrd,7,19,0
B001135,C000127,Richard Burr,Maria Cantwell,15,40,0
B001135,C000141,Richard Burr,Benjamin Cardin,14,40,0
B001135,C000174,Richard Burr,Thomas Carper,13,39,0
B001135,C001070,Richard Burr,Bob Casey,14,40,1
B001135,C000286,Richard Burr,Saxby Chambliss,34,39,1
B001135,C001041,Richard Burr,Hillary Clinton,0,1,0
B001135,C000560,Richard Burr,Tom Coburn,32,40,0
B001135,C000567,Richard Burr,Thad Cochran,25,40,0
B001135,C001035,Richard Burr,Susan Collins,18,40,0
B001135,C000705,Richard Burr,Kent Conrad,15,40,0
B001135,C001088,Richard Burr,Christopher Coons,1,1,0
B001135,C001071,Richard Burr,Bob Corker,31,40,0
B001135,C001056,Richard Burr,John Cornyn,34,40,0
B001135,C000880,Richard Burr,Michael Crapo,31,40,0
B001135,D000595,Richard Burr,Jim DeMint,32,39,0
B001135,D000388,Richard Burr,Christopher Dodd,14,39,2
B001135,D000432,Richard Burr,Byron Dorgan,13,39,1
B001135,D000563,Richard Burr,Richard Durbin,14,40,1
B001135,E000194,Richard Burr,John Ensign,35,39,0
B001135,E000285,Richard Burr,Michael Enzi,33,40,1
B001135,F000061,Richard Burr,Russ Feingold,14,40,0
B001135,F000062,Richard Burr,Dianne Feinstein,13,39,0
B001135,F000457,Richard Burr,Al Franken,8,26,0
B001135,G000555,Richard Burr,Kirsten Gillibrand,14,38,1
B001135,G000561,Richard Burr,Carte Goodwin,0,2,0
B001135,G000359,Richard Burr,Lindsey Graham,33,40,0
B001135,G000386,Richard Burr,Charles Grassley,33,40,0
B001135,G000445,Richard Burr,Judd Gregg,29,39,1
B001135,H001049,Richard Burr,Kay Hagan,14,39,0
B001135,H000206,Richard Burr,Tom Harkin,14,40,1
B001135,H000338,Richard Burr,Orrin Hatch,29,39,1
B001135,H001016,Richard Burr,Kay Hutchison,27,38,0
B001135,I000024,Richard Burr,James Inhofe,32,38,1
B001135,I000025,Richard Burr,Daniel Inouye,14,40,0
B001135,I000055,Richard Burr,Johnny Isakson,30,37,1
B001135,J000291,Richard Burr,Mike Johanns,31,40,0
B001135,J000177,Richard Burr,Tim Johnson,11,38,1
B001135,K000373,Richard Burr,Edward Kaufman,13,38,1
B001135,K000105,Richard Burr,Edward Kennedy,1,2,1
B001135,K000148,Richard Burr,John Kerry,14,40,0
B001135,K000374,Richard Burr,Paul Kirk,4,7,0
B001135,K000360,Richard Burr,Mark Kirk,1,1,0
B001135,K000367,Richard Burr,Amy Klobuchar,14,39,1
B001135,K000305,Richard Burr,Herb Kohl,14,40,0
B001135,K000352,Richard Burr,Jon Kyl,32,40,0
B001135,L000550,Richard Burr,Mary Landrieu,14,37,0
B001135,L000123,Richard Burr,Frank Lautenberg,13,38,0
B001135,L000174,Richard Burr,Patrick Leahy,15,39,0
B001135,L000572,Richard Burr,George LeMieux,15,19,0
B001135,L000261,Richard Burr,Carl Levin,14,40,0
B001135,L000304,Richard Burr,Joseph Lieberman,13,39,0
B001135,L000035,Richard Burr,Blanche Lincoln,15,39,0
B001135,L000504,Richard Burr,Richard Lugar,25,40,0
B001135,M001183,Richard Burr,Joe Manchin,1,1,0
B001135,M001162,Richard Burr,Mel Martinez,12,19,0
B001135,M000303,Richard Burr,John McCain,35,40,0
B001135,M001170,Richard Burr,Claire McCaskill,16,37,0
B001135,M000355,Richard Burr,Mitch McConnell,34,40,0
B001135,M000639,Richard Burr,Robert Menendez,12,38,1
B001135,M001176,Richard Burr,Jeff Merkley,14,40,0
B001135,M000702,Richard Burr,Barbara Mikulski,12,35,0
B001135,M001153,Richard Burr,Lisa Murkowski,23,39,0
B001135,M001111,Richard Burr,Patty Murray,13,38,0
B001135,N000180,Richard Burr,Ben Nelson,17,40,1
B001135,N000032,Richard Burr,Bill Nelson,14,39,0
B001135,P000590,Richard Burr,Mark Pryor,15,40,0
B001135,R000122,Richard Burr,Jack Reed,14,39,0
B001135,R000146,Richard Burr,Harry Reid,14,40,0
B001135,R000584,Richard Burr,Jim Risch,31,40,0
B001135,R000307,Richard Burr,Pat Roberts,31,40,0
B001135,R000361,Richard Burr,John Rockefeller,8,33,0
B001135,S001163,Richard Burr,Ken Salazar,0,1,0
B001135,S000033,Richard Burr,Bernard Sanders,11,39,0
B001135,S000148,Richard Burr,Charles Schumer,14,40,0
B001135,S001141,Richard Burr,Jeff Sessions,35,39,0
B001135,S001181,Richard Burr,Jeanne Shaheen,13,39,1
B001135,S000320,Richard Burr,Richard Shelby,27,40,0
B001135,S000663,Richard Burr,Olympia Snowe,19,40,0
B001135,S000709,Richard Burr,Arlen Specter,14,39,0
B001135,S000770,Richard Burr,Debbie Stabenow,14,40,0
B001135,T000464,Richard Burr,Jon Tester,14,40,0
B001135,T000250,Richard Burr,John Thune,33,40,0
B001135,U000038,Richard Burr,Mark Udall,14,39,0
B001135,U000039,Richard Burr,Tom Udall,13,38,1
B001135,V000127,Richard Burr,David Vitter,28,38,1
B001135,V000126,Richard Burr,George Voinovich,21,40,0
B001135,W000805,Richard Burr,Mark Warner,15,39,0
B001135,W000803,Richard Burr,Jim Webb,14,40,0
B001135,W000802,Richard Burr,Sheldon Whitehouse,14,40,0
B001135,W000437,Richard Burr,Roger Wicker,27,39,0
B001135,W000779,Richard Burr,Ron Wyden,15,40,0
B001266,B001210,Roland Burris,Robert Byrd,17,18,0
B001266,C000127,Roland Burris,Maria Cantwell,36,37,0
B001266,C000141,Roland Burris,Benjamin Cardin,37,37,2
B001266,C000174,Roland Burris,Thomas Carper,36,36,0
B001266,C001070,Roland Burris,Bob Casey,37,37,2
B001266,C000286,Roland Burris,Saxby Chambliss,14,36,1
B001266,C001041,Roland Burris,Hillary Clinton,0,0,0
B001266,C000560,Roland Burris,Tom Coburn,6,37,0
B001266,C000567,Roland Burris,Thad Cochran,25,37,1
B001266,C001035,Roland Burris,Susan Collins,33,37,0
B001266,C000705,Roland Burris,Kent Conrad,36,37,1
B001266,C001088,Roland Burris,Christopher Coons,0,0,0
B001266,C001071,Roland Burris,Bob Corker,17,37,0
B001266,C001056,Roland Burris,John Cornyn,15,37,0
B001266,C000880,Roland Burris,Michael Crapo,17,37,0
B001266,D000595,Roland Burris,Jim DeMint,6,36,0
B001266,D000388,Roland Burris,Christopher Dodd,37,37,3
B001266,D000432,Roland Burris,Byron Dorgan,36,36,2
B001266,D000563,Roland Burris,Richard Durbin,37,37,3
B001266,E000194,Roland Burris,John Ensign,11,36,1
B001266,E000285,Roland Burris,Michael Enzi,14,37,2
B001266,F000061,Roland Burris,Russ Feingold,31,37,0
B001266,F000062,Roland Burris,Dianne Feinstein,36,36,0
B001266,F000457,Roland Burris,Al Franken,24,24,0
B001266,G000555,Roland Burris,Kirsten Gillibrand,36,36,3
B001266,G000561,Roland Burris,Carte Goodwin,2,2,0
B001266,G000359,Roland Burris,Lindsey Graham,14,37,1
B001266,G000386,Roland Burris,Charles Grassley,19,37,1
B001266,G000445,Roland Burris,Judd Gregg,19,36,1
B001266,H001049,Roland Burris,Kay Hagan,35,36,0
B001266,H000206,Roland Burris,Tom Harkin,37,37,2
B001266,H000338,Roland Burris,Orrin Hatch,19,36,1
B001266,H001016,Roland Burris,Kay Hutchison,22,35,0
B001266,I000024,Roland Burris,James Inhofe,10,36,0
B001266,I000025,Roland Burris,Daniel Inouye,37,37,1
B001266,I000055,Roland Burris,Johnny Isakson,15,34,2
B001266,J000291,Roland Burris,Mike Johanns,21,37,0
B001266,J000177,Roland Burris,Tim Johnson,34,35,1
B001266,K000373,Roland Burris,Edward Kaufman,37,37,3
B001266,K000105,Roland Burris,Edward Kennedy,2,2,2
B001266,K000148,Roland Burris,John Kerry,37,37,1
B001266,K000374,Roland Burris,Paul Kirk,7,7,0
B001266,K000360,Roland Burris,Mark Kirk,0,0,0
B001266,K000367,Roland Burris,Amy Klobuchar,36,36,3
B001266,K000305,Roland Burris,Herb Kohl,37,37,0
B001266,K000352,Roland Burris,Jon Kyl,11,37,0
B001266,L000550,Roland Burris,Mary Landrieu,34,34,1
B001266,L000123,Roland Burris,Frank Lautenberg,35,35,1
B001266,L000174,Roland Burris,Patrick Leahy,36,37,2
B001266,L000572,Roland Burris,George LeMieux,9,18,0
B001266,L000261,Roland Burris,Carl Levin,37,37,2
B001266,L000304,Roland Burris,Joseph Lieberman,36,36,0
B001266,L000035,Roland Burris,Blanche Lincoln,35,36,1
B001266,L000504,Roland Burris,Richard Lugar,26,37,0
B001266,M001183,Roland Burris,Joe Manchin,0,0,0
B001266,M001162,Roland Burris,Mel Martinez,13,18,1
B001266,M000303,Roland Burris,John McCain,13,37,0
B001266,M001170,Roland Burris,Claire McCaskill,29,34,0
B001266,M000355,Roland Burris,Mitch McConnell,15,37,0
B001266,M000639,Roland Burris,Robert Menendez,35,35,3
B001266,M001176,Roland Burris,Jeff Merkley,37,37,1
B001266,M000702,Roland Burris,Barbara Mikulski,32,32,2
B001266,M001153,Roland Burris,Lisa Murkowski,27,36,0
B001266,M001111,Roland Burris,Patty Murray,35,35,2
B001266,N000180,Roland Burris,Ben Nelson,34,37,1
B001266,N000032,Roland Burris,Bill Nelson,36,36,1
B001266,P000590,Roland Burris,Mark Pryor,36,37,2
B001266,R000122,Roland Burris,Jack Reed,37,37,0
B001266,R000146,Roland Burris,Harry Reid,37,37,2
B001266,R000584,Roland Burris,Jim Risch,17,37,0
B001266,R000307,Roland Burris,Pat Roberts,18,37,0
B001266,R000361,Roland Burris,John Rockefeller,31,31,2
B001266,S001163,Roland Burris,Ken Salazar,0,0,0
B001266,S000033,Roland Burris,Bernard Sanders,34,36,2
B001266,S000148,Roland Burris,Charles Schumer,37,37,1
B001266,S001141,Roland Burris,Jeff Sessions,12,36,0
B001266,S001181,Roland Burris,Jeanne Shaheen,36,36,2
B001266,S000320,Roland Burris,Richard Shelby,22,37,0
B001266,S000663,Roland Burris,Olympia Snowe,32,37,1
B001266,S000709,Roland Burris,Arlen Specter,36,36,2
B001266,S000770,Roland Burris,Debbie Stabenow,37,37,2
B001266,T000464,Roland Burris,Jon Tester,37,37,1
B001266,T000250,Roland Burris,John Thune,14,37,1
B001266,U000038,Roland Burris,Mark Udall,35,36,1
B001266,U000039,Roland Burris,Tom Udall,35,35,2
B001266,V000127,Roland Burris,David Vitter,18,35,2
B001266,V000126,Roland Burris,George Voinovich,30,37,0
B001266,W000805,Roland Burris,Mark Warner,35,36,1
B001266,W000803,Roland Burris,Jim Webb,37,37,1
B001266,W000802,Roland Burris,Sheldon Whitehouse,37,37,1
B001266,W000437,Roland Burris,Roger Wicker,21,36,1
B001266,W000779,Roland Burris,Ron Wyden,36,37,1
B001210,C000127,Robert Byrd,Maria Cantwell,18,19,1
B001210,C000141,Robert Byrd,Benjamin Cardin,18,19,1
B001210,C000174,Robert Byrd,Thomas Carper,18,19,1
B001210,C001070,Robert Byrd,Bob Casey,18,19,1
B001210,C000286,Robert Byrd,Saxby Chambliss,7,18,0
B001210,C001041,Robert Byrd,Hillary Clinton,1,1,1
B001210,C000560,Robert Byrd,Tom Coburn,3,19,0
B001210,C000567,Robert Byrd,Thad Cochran,12,19,0
B001210,C001035,Robert Byrd,Susan Collins,15,19,0
B001210,C000705,Robert Byrd,Kent Conrad,18,19,0
B001210,C001088,Robert Byrd,Christopher Coons,0,0,0
B001210,C001071,Robert Byrd,Bob Corker,9,19,0
B001210,C001056,Robert Byrd,John Cornyn,6,19,0
B001210,C000880,Robert Byrd,Michael Crapo,8,19,0
B001210,D000595,Robert Byrd,Jim DeMint,3,19,0
B001210,D000388,Robert Byrd,Christopher Dodd,18,19,1
B001210,D000432,Robert Byrd,Byron Dorgan,17,18,1
B001210,D000563,Robert Byrd,Richard Durbin,18,19,1
B001210,E000194,Robert Byrd,John Ensign,7,19,0
B001210,E000285,Robert Byrd,Michael Enzi,9,19,0
B001210,F000061,Robert Byrd,Russ Feingold,16,19,1
B001210,F000062,Robert Byrd,Dianne Feinstein,18,19,1
B001210,F000457,Robert Byrd,Al Franken,9,9,0
B001210,G000555,Robert Byrd,Kirsten Gillibrand,16,17,0
B001210,G000561,Robert Byrd,Carte Goodwin,0,0,0
B001210,G000359,Robert Byrd,Lindsey Graham,6,19,0
B001210,G000386,Robert Byrd,Charles Grassley,7,19,0
B001210,G000445,Robert Byrd,Judd Gregg,9,18,0
B001210,H001049,Robert Byrd,Kay Hagan,18,19,1
B001210,H000206,Robert Byrd,Tom Harkin,18,19,1
B001210,H000338,Robert Byrd,Orrin Hatch,10,19,0
B001210,H001016,Robert Byrd,Kay Hutchison,10,18,0
B001210,I000024,Robert Byrd,James Inhofe,4,19,0
B001210,I000025,Robert Byrd,Daniel Inouye,18,19,1
B001210,I000055,Robert Byrd,Johnny Isakson,8,18,0
B001210,J000291,Robert Byrd,Mike Johanns,10,19,0
B001210,J000177,Robert Byrd,Tim Johnson,16,17,1
B001210,K000373,Robert Byrd,Edward Kaufman,17,18,1
B001210,K000105,Robert Byrd,Edward Kennedy,2,2,1
B001210,K000148,Robert Byrd,John Kerry,18,19,1
B001210,K000374,Robert Byrd,Paul Kirk,4,4,0
B001210,K000360,Robert Byrd,Mark Kirk,0,0,0
B001210,K000367,Robert Byrd,Amy Klobuchar,17,18,1
B001210,K000305,Robert Byrd,Herb Kohl,18,19,1
B001210,K000352,Robert Byrd,Jon Kyl,5,19,0
B001210,L000550,Robert Byrd,Mary Landrieu,16,17,1
B001210,L000123,Robert Byrd,Frank Lautenberg,17,18,1
B001210,L000174,Robert Byrd,Patrick Leahy,18,19,1
B001210,L000572,Robert Byrd,George LeMieux,3,8,0
B001210,L000261,Robert Byrd,Carl Levin,18,19,1
B001210,L000304,Robert Byrd,Joseph Lieberman,18,19,1
B001210,L000035,Robert Byrd,Blanche Lincoln,16,18,1
B001210,L000504,Robert Byrd,Richard Lugar,12,19,0
B001210,M001183,Robert Byrd,Joe Manchin,0,0,0
B001210,M001162,Robert Byrd,Mel Martinez,9,11,0
B001210,M000303,Robert Byrd,John McCain,6,19,0
B001210,M001170,Robert Byrd,Claire McCaskill,16,18,1
B001210,M000355,Robert Byrd,Mitch McConnell,7,19,0
B001210,M000639,Robert Byrd,Robert Menendez,17,18,1
B001210,M001176,Robert Byrd,Jeff Merkley,18,19,1
B001210,M000702,Robert Byrd,Barbara Mikulski,18,19,1
B001210,M001153,Robert Byrd,Lisa Murkowski,14,19,0
B001210,M001111,Robert Byrd,Patty Murray,18,19,1
B001210,N000180,Robert Byrd,Ben Nelson,17,19,0
B001210,N000032,Robert Byrd,Bill Nelson,17,18,1
B001210,P000590,Robert Byrd,Mark Pryor,17,19,1
B001210,R000122,Robert Byrd,Jack Reed,18,19,1
B001210,R000146,Robert Byrd,Harry Reid,18,19,1
B001210,R000584,Robert Byrd,Jim Risch,8,19,0
B001210,R000307,Robert Byrd,Pat Roberts,8,19,0
B001210,R000361,Robert Byrd,John Rockefeller,15,16,1
B001210,S001163,Robert Byrd,Ken Salazar,1,1,1
B001210,S000033,Robert Byrd,Bernard Sanders,18,19,1
B001210,S000148,Robert Byrd,Charles Schumer,18,19,1
B001210,S001141,Robert Byrd,Jeff Sessions,5,18,0
B001210,S001181,Robert Byrd,Jeanne Shaheen,18,19,1
B001210,S000320,Robert Byrd,Richard Shelby,9,19,0
B001210,S000663,Robert Byrd,Olympia Snowe,15,19,1
B001210,S000709,Robert Byrd,Arlen Specter,18,19,0
B001210,S000770,Robert Byrd,Debbie Stabenow,18,19,1
B001210,T000464,Robert Byrd,Jon Tester,18,19,1
B001210,T000250,Robert Byrd,John Thune,7,19,0
B001210,U000038,Robert Byrd,Mark Udall,18,19,1
B001210,U000039,Robert Byrd,Tom Udall,18,19,1
B001210,V000127,Robert Byrd,David Vitter,7,18,0
B001210,V000126,Robert Byrd,George Voinovich,12,19,0
B001210,W000805,Robert Byrd,Mark Warner,17,18,1
B001210,W000803,Robert Byrd,Jim Webb,18,19,1
B001210,W000802,Robert Byrd,Sheldon Whitehouse,18,19,1
B001210,W000437,Robert Byrd,Roger Wicker,11,19,0
B001210,W000779,Robert Byrd,Ron Wyden,17,19,1
C000127,C000141,Maria Cantwell,Benjamin Cardin,39,40,1
C000127,C000174,Maria Cantwell,Thomas Carper,38,39,1
C000127,C001070,Maria Cantwell,Bob Casey,39,40,1
C000127,C000286,Maria Cantwell,Saxby Chambliss,16,39,0
C000127,C001041,Maria Cantwell,Hillary Clinton,1,1,1
C000127,C000560,Maria Cantwell,Tom Coburn,7,40,0
C000127,C000567,Maria Cantwell,Thad Cochran,28,40,0
C000127,C001035,Maria Cantwell,Susan Collins,35,40,0
C000127,C000705,Maria Cantwell,Kent Conrad,38,40,0
C000127,C001088,Maria Cantwell,Christopher Coons,1,1,0
C000127,C001071,Maria Cantwell,Bob Corker,20,40,0
C000127,C001056,Maria Cantwell,John Cornyn,17,40,0
C000127,C000880,Maria Cantwell,Michael Crapo,20,40,0
C000127,D000595,Maria Cantwell,Jim DeMint,7,39,0
C000127,D000388,Maria Cantwell,Christopher Dodd,38,39,1
C000127,D000432,Maria Cantwell,Byron Dorgan,38,39,1
C000127,D000563,Maria Cantwell,Richard Durbin,39,40,1
C000127,E000194,Maria Cantwell,John Ensign,12,39,0
C000127,E000285,Maria Cantwell,Michael Enzi,18,40,0
C000127,F000061,Maria Cantwell,Russ Feingold,35,40,1
