member_a_id,member_b_id,member_a_name,member_b_name,metric
A000360,K000384,Lamar Alexander,Tim Kaine,2.0
J000293,T000250,Ron Johnson,John Thune,2.0
B001267,P000595,Michael Bennet,Gary Peters,1.0
C000127,S001194,Maria Cantwell,Brian Schatz,1.0
A000360,R000595,Lamar Alexander,Marco Rubio,2.0
B001277,H001042,Richard Blumenthal,Mazie Hirono,2.0
B001230,C001070,Tammy Baldwin,Bob Casey,1.0
M000934,M001169,Jerry Moran,Christopher Murphy,1.0
C001075,C000542,Bill Cassidy,Daniel Coats,2.0
R000307,T000464,Pat Roberts,Jon Tester,1.0
C001070,F000062,Bob Casey,Dianne Feinstein,3.0
S000770,T000464,Debbie Stabenow,Jon Tester,1.0
C001070,T000464,Bob Casey,Jon Tester,0.0
D000607,T000464,Joe Donnelly,Jon Tester,2.0
C001098,S000033,Ted Cruz,Bernard Sanders,0.0
H001041,W000802,Dean Heller,Sheldon Whitehouse,1.0
M000702,R000605,Barbara Mikulski,Mike Rounds,0.0
B001261,M000133,John Barrasso,Edward Markey,0.0
C000127,S001198,Maria Cantwell,Dan Sullivan,0.0
B001267,K000367,Michael Bennet,Amy Klobuchar,1.0
G000386,M001111,Charles Grassley,Patty Murray,3.0
M000133,W000817,Edward Markey,Elizabeth Warren,1.0
M000934,M001111,Jerry Moran,Patty Murray,1.0
G000359,T000250,Lindsey Graham,John Thune,3.0
F000457,L000577,Al Franken,Mike Lee,1.0
T000461,V000127,Patrick Toomey,David Vitter,3.0
B001261,B000944,John Barrasso,Sherrod Brown,0.0
P000449,S001141,Rob Portman,Jeff Sessions,2.0
M001183,R000146,Joe Manchin,Harry Reid,0.0
L000577,S000033,Mike Lee,Bernard Sanders,0.0
B000944,W000779,Sherrod Brown,Ron Wyden,0.0
C000141,C001070,Benjamin Cardin,Bob Casey,0.0
C001075,M001153,Bill Cassidy,Lisa Murkowski,1.0
B001236,V000127,John Boozman,David Vitter,2.0
H001046,T000250,Martin Heinrich,John Thune,0.0
M000303,W000437,John McCain,Roger Wicker,2.0
F000444,H001061,Jeff Flake,John Hoeven,1.0
M000639,P000449,Robert Menendez,Rob Portman,1.0
F000463,H001046,Deb Fischer,Martin Heinrich,0.0
B001267,D000563,Michael Bennet,Richard Durbin,1.0
E000295,H001041,Joni Ernst,Dean Heller,2.0
B001288,D000618,Cory Booker,Steve Daines,1.0
M001183,R000307,Joe Manchin,Pat Roberts,3.0
B001261,R000146,John Barrasso,Harry Reid,0.0
H001061,K000360,John Hoeven,Mark Kirk,3.0
C001035,M000934,Susan Collins,Jerry Moran,2.0
G000562,T000461,Cory Gardner,Patrick Toomey,2.0
C001035,P000612,Susan Collins,David Perdue,3.0
B001277,M001153,Richard Blumenthal,Lisa Murkowski,2.0
C001071,W000805,Bob Corker,Mark Warner,1.0
D000607,K000384,Joe Donnelly,Tim Kaine,2.0
B000575,S001184,Roy Blunt,Tim Scott,2.0
B000711,W000779,Barbara Boxer,Ron Wyden,1.0
K000384,N000032,Tim Kaine,Bill Nelson,2.0
B001267,M000355,Michael Bennet,Mitch McConnell,0.0
C000127,F000062,Maria Cantwell,Dianne Feinstein,1.0
I000024,S001197,James Inhofe,Ben Sasse,1.0
B000711,D000563,Barbara Boxer,Richard Durbin,2.0
C001035,K000360,Susan Collins,Mark Kirk,5.0
K000383,L000577,Angus King,Mike Lee,0.0
I000024,L000174,James Inhofe,Patrick Leahy,1.0
B001236,U000039,John Boozman,Tom Udall,3.0
G000562,S000320,Cory Gardner,Richard Shelby,1.0
R000307,W000437,Pat Roberts,Roger Wicker,2.0
C001071,W000802,Bob Corker,Sheldon Whitehouse,0.0
M001176,W000817,Jeff Merkley,Elizabeth Warren,2.0
F000463,H001069,Deb Fischer,Heidi Heitkamp,2.0
C001047,C001098,Shelley Capito,Ted Cruz,1.0
P000612,S000770,David Perdue,Debbie Stabenow,1.0
H001041,U000039,Dean Heller,Tom Udall,1.0
G000555,M000639,Kirsten Gillibrand,Robert Menendez,1.0
B001135,H001061,Richard Burr,John Hoeven,1.0
G000562,M001169,Cory Gardner,Christopher Murphy,1.0
C001071,P000612,Bob Corker,David Perdue,1.0
L000575,S000148,James Lankford,Charles Schumer,0.0
H001069,M001176,Heidi Heitkamp,Jeff Merkley,1.0
B001267,W000779,Michael Bennet,Ron Wyden,0.0
B001261,E000285,John Barrasso,Michael Enzi,1.0
C001056,S001197,John Cornyn,Ben Sasse,1.0
B001288,B000711,Cory Booker,Barbara Boxer,1.0
C001056,L000174,John Cornyn,Patrick Leahy,1.0
G000359,M001176,Lindsey Graham,Jeff Merkley,1.0
H000338,M000702,Orrin Hatch,Barbara Mikulski,0.0
C001070,H001042,Bob Casey,Mazie Hirono,1.0
C001098,S001197,Ted Cruz,Ben Sasse,1.0
R000307,S000770,Pat Roberts,Debbie Stabenow,1.0
B000711,C001088,Barbara Boxer,Christopher Coons,2.0
R000122,R000605,Jack Reed,Mike Rounds,0.0
R000584,S001184,Jim Risch,Tim Scott,1.0
R000122,S001141,Jack Reed,Jeff Sessions,0.0
C001098,S001184,Ted Cruz,Tim Scott,1.0
D000607,G000386,Joe Donnelly,Charles Grassley,3.0
E000285,W000779,Michael Enzi,Ron Wyden,0.0
G000359,M000133,Lindsey Graham,Edward Markey,1.0
B000575,J000293,Roy Blunt,Ron Johnson,2.0
M000133,M000639,Edward Markey,Robert Menendez,0.0
B001267,C001071,Michael Bennet,Bob Corker,0.0
D000563,E000285,Richard Durbin,Michael Enzi,1.0
M000934,S001184,Jerry Moran,Tim Scott,1.0
G000562,M001111,Cory Gardner,Patty Murray,1.0
B001261,P000449,John Barrasso,Rob Portman,1.0
B001288,M000355,Cory Booker,Mitch McConnell,0.0
R000605,R000595,Mike Rounds,Marco Rubio,1.0
F000463,S001184,Deb Fischer,Tim Scott,2.0
B001236,G000386,John Boozman,Charles Grassley,4.0
C000174,S001194,Thomas Carper,Brian Schatz,1.0
C000174,C001095,Thomas Carper,Tom Cotton,1.0
D000563,M000133,Richard Durbin,Edward Markey,0.0
B000575,H000338,Roy Blunt,Orrin Hatch,5.0
C001047,R000584,Shelley Capito,Jim Risch,2.0
S001184,T000250,Tim Scott,John Thune,2.0
C001035,W000779,Susan Collins,Ron Wyden,2.0
C000567,C001071,Thad Cochran,Bob Corker,1.0
M000133,R000584,Edward Markey,Jim Risch,0.0
H001042,K000384,Mazie Hirono,Tim Kaine,2.0
R000605,S001141,Mike Rounds,Jeff Sessions,1.0
B000711,K000360,Barbara Boxer,Mark Kirk,2.0
M001183,S001141,Joe Manchin,Jeff Sessions,2.0
C001035,D000563,Susan Collins,Richard Durbin,3.0
H001042,L000575,Mazie Hirono,James Lankford,1.0
C001098,G000359,Ted Cruz,Lindsey Graham,1.0
C000567,H001041,Thad Cochran,Dean Heller,2.0
B000711,J000293,Barbara Boxer,Ron Johnson,1.0
H000338,T000461,Orrin Hatch,Patrick Toomey,4.0
C000127,P000595,Maria Cantwell,Gary Peters,0.0
C001047,M000303,Shelley Capito,John McCain,3.0
C000542,S001184,Daniel Coats,Tim Scott,2.0
M000355,W000802,Mitch McConnell,Sheldon Whitehouse,0.0
B000944,R000595,Sherrod Brown,Marco Rubio,0.0
F000062,M001183,Dianne Feinstein,Joe Manchin,3.0
C001088,L000577,Christopher Coons,Mike Lee,1.0
H001041,T000461,Dean Heller,Patrick Toomey,2.0
M001111,V000127,Patty Murray,David Vitter,2.0
P000612,S001184,David Perdue,Tim Scott,1.0
P000612,S001198,David Perdue,Dan Sullivan,2.0
K000360,M000355,Mark Kirk,Mitch McConnell,1.0
H001061,M000934,John Hoeven,Jerry Moran,1.0
C000542,M001176,Daniel Coats,Jeff Merkley,0.0
C000880,M001153,Michael Crapo,Lisa Murkowski,1.0
M000133,T000250,Edward Markey,John Thune,1.0
R000122,R000595,Jack Reed,Marco Rubio,0.0
B001230,M001153,Tammy Baldwin,Lisa Murkowski,1.0
B001230,H001061,Tammy Baldwin,John Hoeven,0.0
B001261,H000338,John Barrasso,Orrin Hatch,2.0
K000383,S000148,Angus King,Charles Schumer,1.0
K000383,S000320,Angus King,Richard Shelby,0.0
F000062,U000039,Dianne Feinstein,Tom Udall,4.0
G000386,W000437,Charles Grassley,Roger Wicker,3.0
M000639,S001184,Robert Menendez,Tim Scott,0.0
L000575,T000476,James Lankford,Thom Tillis,2.0
B001236,M000639,John Boozman,Robert Menendez,1.0
C001047,C000542,Shelley Capito,Daniel Coats,4.0
D000563,H001061,Richard Durbin,John Hoeven,1.0
H001061,W000779,John Hoeven,Ron Wyden,2.0
H001069,M001169,Heidi Heitkamp,Christopher Murphy,0.0
C001098,M000133,Ted Cruz,Edward Markey,0.0
M000934,T000461,Jerry Moran,Patrick Toomey,2.0
B001267,S001198,Michael Bennet,Dan Sullivan,1.0
C000127,K000367,Maria Cantwell,Amy Klobuchar,1.0
M001153,T000464,Lisa Murkowski,Jon Tester,2.0
G000562,U000039,Cory Gardner,Tom Udall,1.0
B000575,R000146,Roy Blunt,Harry Reid,0.0
M001153,P000603,Lisa Murkowski,Rand Paul,1.0
D000563,P000612,Richard Durbin,David Perdue,1.0
S001198,W000805,Dan Sullivan,Mark Warner,2.0
E000285,K000360,Michael Enzi,Mark Kirk,2.0
B001135,M001153,Richard Burr,Lisa Murkowski,1.0
H001046,M000639,Martin Heinrich,Robert Menendez,1.0
H001041,M001169,Dean Heller,Christopher Murphy,1.0
V000127,W000437,David Vitter,Roger Wicker,2.0
B001288,H001061,Cory Booker,John Hoeven,0.0
F000457,H000338,Al Franken,Orrin Hatch,4.0
E000285,F000444,Michael Enzi,Jeff Flake,2.0
I000055,S001141,Johnny Isakson,Jeff Sessions,2.0
E000285,P000595,Michael Enzi,Gary Peters,1.0
B000575,M001183,Roy Blunt,Joe Manchin,4.0
C000127,C000880,Maria Cantwell,Michael Crapo,0.0
C000542,W000437,Daniel Coats,Roger Wicker,3.0
A000360,H000338,Lamar Alexander,Orrin Hatch,4.0
A000368,M000303,Kelly Ayotte,John McCain,3.0
M000355,P000612,Mitch McConnell,David Perdue,1.0
B001135,P000595,Richard Burr,Gary Peters,1.0
H001041,M001111,Dean Heller,Patty Murray,1.0
G000555,I000055,Kirsten Gillibrand,Johnny Isakson,1.0
S001198,W000802,Dan Sullivan,Sheldon Whitehouse,2.0
C000542,H001046,Daniel Coats,Martin Heinrich,1.0
M001183,M000702,Joe Manchin,Barbara Mikulski,0.0
C001088,L000575,Christopher Coons,James Lankford,1.0
D000618,S001194,Steve Daines,Brian Schatz,2.0
B001288,C001035,Cory Booker,Susan Collins,2.0
M001170,S001194,Claire McCaskill,Brian Schatz,2.0
K000367,R000307,Amy Klobuchar,Pat Roberts,2.0
C001095,M001170,Tom Cotton,Claire McCaskill,1.0
C001070,D000607,Bob Casey,Joe Donnelly,1.0
I000055,S001194,Johnny Isakson,Brian Schatz,1.0
C001095,I000055,Tom Cotton,Johnny Isakson,2.0
F000062,R000146,Dianne Feinstein,Harry Reid,0.0
H000338,P000595,Orrin Hatch,Gary Peters,2.0
J000293,T000461,Ron Johnson,Patrick Toomey,2.0
A000368,S001197,Kelly Ayotte,Ben Sasse,1.0
M000133,T000464,Edward Markey,Jon Tester,0.0
A000368,L000174,Kelly Ayotte,Patrick Leahy,3.0
G000555,M001170,Kirsten Gillibrand,Claire McCaskill,1.0
B001267,R000595,Michael Bennet,Marco Rubio,0.0
C000880,M000133,Michael Crapo,Edward Markey,0.0
M001153,T000250,Lisa Murkowski,John Thune,2.0
S000148,T000461,Charles Schumer,Patrick Toomey,2.0
F000444,S000033,Jeff Flake,Bernard Sanders,0.0
C001035,G000386,Susan Collins,Charles Grassley,5.0
M000303,S001141,John McCain,Jeff Sessions,2.0
S001141,W000437,Jeff Sessions,Roger Wicker,2.0
R000122,S001198,Jack Reed,Dan Sullivan,0.0
B001230,M000133,Tammy Baldwin,Edward Markey,0.0
A000368,F000062,Kelly Ayotte,Dianne Feinstein,5.0
H001069,H001061,Heidi Heitkamp,John Hoeven,3.0
C001047,C001095,Shelley Capito,Tom Cotton,2.0
G000555,L000577,Kirsten Gillibrand,Mike Lee,1.0
W000437,W000779,Roger Wicker,Ron Wyden,1.0
C000141,M000133,Benjamin Cardin,Edward Markey,0.0
B000944,S001198,Sherrod Brown,Dan Sullivan,0.0
D000563,W000437,Richard Durbin,Roger Wicker,2.0
P000612,R000595,David Perdue,Marco Rubio,2.0
M001153,R000584,Lisa Murkowski,Jim Risch,1.0
A000360,C001047,Lamar Alexander,Shelley Capito,3.0
L000577,S001194,Mike Lee,Brian Schatz,0.0
B000944,H000338,Sherrod Brown,Orrin Hatch,0.0
C001095,L000577,Tom Cotton,Mike Lee,2.0
C001095,S000770,Tom Cotton,Debbie Stabenow,0.0
A000360,L000577,Lamar Alexander,Mike Lee,1.0
B001261,C000127,John Barrasso,Maria Cantwell,1.0
S001194,S000770,Brian Schatz,Debbie Stabenow,2.0
J000293,K000367,Ron Johnson,Amy Klobuchar,1.0
B001236,K000360,John Boozman,Mark Kirk,4.0
G000562,L000575,Cory Gardner,James Lankford,2.0
M001169,S000148,Christopher Murphy,Charles Schumer,0.0
L000174,S000033,Patrick Leahy,Bernard Sanders,1.0
S000033,S001197,Bernard Sanders,Ben Sasse,0.0
C001070,H001069,Bob Casey,Heidi Heitkamp,2.0
P000603,T000461,Rand Paul,Patrick Toomey,1.0
C001047,C001075,Shelley Capito,Bill Cassidy,2.0
B001261,T000464,John Barrasso,Jon Tester,2.0
C001070,G000359,Bob Casey,Lindsey Graham,3.0
C001071,E000285,Bob Corker,Michael Enzi,1.0
B001277,C001047,Richard Blumenthal,Shelley Capito,4.0
B001236,S001184,John Boozman,Tim Scott,2.0
F000457,L000174,Al Franken,Patrick Leahy,2.0
H001042,M001176,Mazie Hirono,Jeff Merkley,0.0
F000457,S001197,Al Franken,Ben Sasse,0.0
B001236,F000444,John Boozman,Jeff Flake,2.0
E000295,T000476,Joni Ernst,Thom Tillis,2.0
C000174,K000383,Thomas Carper,Angus King,1.0
D000618,S001184,Steve Daines,Tim Scott,2.0
M001111,S000148,Patty Murray,Charles Schumer,2.0
C001035,V000127,Susan Collins,David Vitter,3.0
M000702,S001141,Barbara Mikulski,Jeff Sessions,0.0
C001075,S001184,Bill Cassidy,Tim Scott,1.0
G000555,S001141,Kirsten Gillibrand,Jeff Sessions,0.0
K000384,M000133,Tim Kaine,Edward Markey,0.0
K000367,L000174,Amy Klobuchar,Patrick Leahy,3.0
B001277,S001184,Richard Blumenthal,Tim Scott,1.0
C001088,U000039,Christopher Coons,Tom Udall,4.0
R000595,W000805,Marco Rubio,Mark Warner,1.0
F000062,P000449,Dianne Feinstein,Rob Portman,3.0
B001135,M000133,Richard Burr,Edward Markey,0.0
D000563,H001046,Richard Durbin,Martin Heinrich,1.0
B001135,C001047,Richard Burr,Shelley Capito,2.0
U000039,W000817,Tom Udall,Elizabeth Warren,3.0
K000360,W000437,Mark Kirk,Roger Wicker,3.0
H000338,S001184,Orrin Hatch,Tim Scott,2.0
G000359,K000384,Lindsey Graham,Tim Kaine,2.0
E000285,V000127,Michael Enzi,David Vitter,2.0
G000386,M001169,Charles Grassley,Christopher Murphy,1.0
D000618,R000307,Steve Daines,Pat Roberts,3.0
H001069,K000384,Heidi Heitkamp,Tim Kaine,0.0
F000444,W000437,Jeff Flake,Roger Wicker,2.0
C001088,H001042,Christopher Coons,Mazie Hirono,2.0
M001111,T000476,Patty Murray,Thom Tillis,1.0
M001170,R000307,Claire McCaskill,Pat Roberts,2.0
B001288,B001236,Cory Booker,John Boozman,2.0
I000055,R000307,Johnny Isakson,Pat Roberts,3.0
E000295,S000148,Joni Ernst,Charles Schumer,0.0
G000555,P000603,Kirsten Gillibrand,Rand Paul,0.0
G000555,S000320,Kirsten Gillibrand,Richard Shelby,0.0
L000575,L000577,James Lankford,Mike Lee,1.0
B001135,S001184,Richard Burr,Tim Scott,1.0
M001153,P000449,Lisa Murkowski,Rob Portman,3.0
S001141,W000802,Jeff Sessions,Sheldon Whitehouse,1.0
F000062,J000293,Dianne Feinstein,Ron Johnson,1.0
C001035,M000303,Susan Collins,John McCain,3.0
C001088,T000461,Christopher Coons,Patrick Toomey,3.0
A000368,M001176,Kelly Ayotte,Jeff Merkley,2.0
B000711,G000386,Barbara Boxer,Charles Grassley,2.0
C000880,H001046,Michael Crapo,Martin Heinrich,0.0
S001194,S000320,Brian Schatz,Richard Shelby,0.0
G000386,T000464,Charles Grassley,Jon Tester,2.0
C001075,M000133,Bill Cassidy,Edward Markey,0.0
C001095,S000320,Tom Cotton,Richard Shelby,1.0
M000355,R000605,Mitch McConnell,Mike Rounds,1.0
R000307,S001181,Pat Roberts,Jeanne Shaheen,1.0
M001169,T000476,Christopher Murphy,Thom Tillis,1.0
F000062,H000338,Dianne Feinstein,Orrin Hatch,5.0
B001230,H001046,Tammy Baldwin,Martin Heinrich,1.0
P000595,P000449,Gary Peters,Rob Portman,1.0
K000383,M000355,Angus King,Mitch McConnell,0.0
R000605,S001198,Mike Rounds,Dan Sullivan,1.0
C001075,L000577,Bill Cassidy,Mike Lee,1.0
H001041,L000575,Dean Heller,James Lankford,2.0
K000383,S001181,Angus King,Jeanne Shaheen,2.0
A000360,M000133,Lamar Alexander,Edward Markey,0.0
C000880,S001184,Michael Crapo,Tim Scott,2.0
C001071,R000122,Bob Corker,Jack Reed,0.0
C001075,K000360,Bill Cassidy,Mark Kirk,2.0
S001184,T000464,Tim Scott,Jon Tester,1.0
A000360,R000146,Lamar Alexander,Harry Reid,0.0
C001047,C000141,Shelley Capito,Benjamin Cardin,0.0
C001088,M001111,Christopher Coons,Patty Murray,3.0
B001230,W000779,Tammy Baldwin,Ron Wyden,0.0
P000612,S001141,David Perdue,Jeff Sessions,2.0
C001088,E000285,Christopher Coons,Michael Enzi,1.0
B001135,H001046,Richard Burr,Martin Heinrich,0.0
I000055,S001197,Johnny Isakson,Ben Sasse,1.0
K000383,M001170,Angus King,Claire McCaskill,2.0
B000711,L000575,Barbara Boxer,James Lankford,1.0
B001230,C001047,Tammy Baldwin,Shelley Capito,2.0
K000367,P000449,Amy Klobuchar,Rob Portman,3.0
C001047,C000880,Shelley Capito,Michael Crapo,3.0
B000575,C000127,Roy Blunt,Maria Cantwell,1.0
B001236,W000779,John Boozman,Ron Wyden,1.0
D000618,K000383,Steve Daines,Angus King,1.0
C001047,T000464,Shelley Capito,Jon Tester,2.0
J000293,R000595,Ron Johnson,Marco Rubio,2.0
L000174,W000817,Patrick Leahy,Elizabeth Warren,2.0
H000338,R000122,Orrin Hatch,Jack Reed,0.0
C000542,M001153,Daniel Coats,Lisa Murkowski,2.0
B001267,S001141,Michael Bennet,Jeff Sessions,1.0
I000055,L000174,Johnny Isakson,Patrick Leahy,1.0
B000944,C001071,Sherrod Brown,Bob Corker,0.0
E000285,M000934,Michael Enzi,Jerry Moran,2.0
M001176,N000032,Jeff Merkley,Bill Nelson,0.0
M000639,W000817,Robert Menendez,Elizabeth Warren,1.0
C001075,C001035,Bill Cassidy,Susan Collins,2.0
F000457,S001181,Al Franken,Jeanne Shaheen,2.0
C000141,P000603,Benjamin Cardin,Rand Paul,0.0
B001236,T000476,John Boozman,Thom Tillis,3.0
P000449,T000461,Rob Portman,Patrick Toomey,3.0
F000062,R000605,Dianne Feinstein,Mike Rounds,0.0
D000563,T000461,Richard Durbin,Patrick Toomey,2.0
M000934,N000032,Jerry Moran,Bill Nelson,1.0
A000368,B000944,Kelly Ayotte,Sherrod Brown,0.0
B001230,W000805,Tammy Baldwin,Mark Warner,1.0
H000338,M000355,Orrin Hatch,Mitch McConnell,1.0
B001261,W000805,John Barrasso,Mark Warner,2.0
M001170,M000639,Claire McCaskill,Robert Menendez,1.0
D000618,H001046,Steve Daines,Martin Heinrich,1.0
I000024,S000320,James Inhofe,Richard Shelby,1.0
J000293,M000355,Ron Johnson,Mitch McConnell,1.0
C001035,H001041,Susan Collins,Dean Heller,2.0
S000033,S001181,Bernard Sanders,Jeanne Shaheen,1.0
C001071,R000146,Bob Corker,Harry Reid,0.0
A000360,M001176,Lamar Alexander,Jeff Merkley,0.0
B001288,M001169,Cory Booker,Christopher Murphy,1.0
H001041,H001061,Dean Heller,John Hoeven,1.0
M000303,M000934,John McCain,Jerry Moran,2.0
F000457,I000055,Al Franken,Johnny Isakson,2.0
E000295,K000360,Joni Ernst,Mark Kirk,2.0
M000133,N000032,Edward Markey,Bill Nelson,0.0
H001046,H001042,Martin Heinrich,Mazie Hirono,1.0
G000562,M000934,Cory Gardner,Jerry Moran,2.0
D000618,F000457,Steve Daines,Al Franken,3.0
B000711,R000605,Barbara Boxer,Mike Rounds,0.0
I000055,M000639,Johnny Isakson,Robert Menendez,0.0
S000148,W000437,Charles Schumer,Roger Wicker,1.0
C001035,R000605,Susan Collins,Mike Rounds,1.0
C001071,G000562,Bob Corker,Cory Gardner,1.0
B001261,W000802,John Barrasso,Sheldon Whitehouse,0.0
G000359,M001153,Lindsey Graham,Lisa Murkowski,3.0
H001041,M000702,Dean Heller,Barbara Mikulski,0.0
E000295,F000444,Joni Ernst,Jeff Flake,2.0
M001170,S000033,Claire McCaskill,Bernard Sanders,1.0
B000711,G000562,Barbara Boxer,Cory Gardner,1.0
I000055,S000033,Johnny Isakson,Bernard Sanders,0.0
C000880,R000605,Michael Crapo,Mike Rounds,1.0
C000542,K000384,Daniel Coats,Tim Kaine,2.0
B001288,C001047,Cory Booker,Shelley Capito,2.0
C000880,M001169,Michael Crapo,Christopher Murphy,1.0
K000367,R000122,Amy Klobuchar,Jack Reed,0.0
B001236,C001088,John Boozman,Christopher Coons,3.0
B001261,P000612,John Barrasso,David Perdue,1.0
C001070,W000802,Bob Casey,Sheldon Whitehouse,2.0
F000457,S000770,Al Franken,Debbie Stabenow,2.0
T000250,W000802,John Thune,Sheldon Whitehouse,1.0
C000127,R000595,Maria Cantwell,Marco Rubio,1.0
H001042,S001184,Mazie Hirono,Tim Scott,0.0
A000368,S001181,Kelly Ayotte,Jeanne Shaheen,3.0
M001169,W000779,Christopher Murphy,Ron Wyden,0.0
C001070,R000584,Bob Casey,Jim Risch,1.0
D000563,M001169,Richard Durbin,Christopher Murphy,1.0
B000944,P000595,Sherrod Brown,Gary Peters,0.0
D000607,M001176,Joe Donnelly,Jeff Merkley,0.0
M000133,U000039,Edward Markey,Tom Udall,1.0
C001056,P000603,John Cornyn,Rand Paul,1.0
M001183,M001111,Joe Manchin,Patty Murray,2.0
C001056,S000320,John Cornyn,Richard Shelby,1.0
B001261,B001267,John Barrasso,Michael Bennet,0.0
K000384,M000639,Tim Kaine,Robert Menendez,1.0
E000285,H001069,Michael Enzi,Heidi Heitkamp,1.0
C001070,C001098,Bob Casey,Ted Cruz,0.0
B001236,I000024,John Boozman,James Inhofe,2.0
P000595,R000122,Gary Peters,Jack Reed,0.0
D000563,T000464,Richard Durbin,Jon Tester,1.0
B001288,T000461,Cory Booker,Patrick Toomey,1.0
L000575,M000303,James Lankford,John McCain,2.0
K000360,U000039,Mark Kirk,Tom Udall,4.0
H000338,S001198,Orrin Hatch,Dan Sullivan,3.0
B000944,K000367,Sherrod Brown,Amy Klobuchar,0.0
A000368,M001170,Kelly Ayotte,Claire McCaskill,3.0
C000567,M000702,Thad Cochran,Barbara Mikulski,0.0
G000386,W000805,Charles Grassley,Mark Warner,2.0
E000285,G000562,Michael Enzi,Cory Gardner,2.0
A000368,D000618,Kelly Ayotte,Steve Daines,4.0
D000563,M001111,Richard Durbin,Patty Murray,2.0
C001070,F000463,Bob Casey,Deb Fischer,2.0
B001277,M001176,Richard Blumenthal,Jeff Merkley,1.0
D000563,E000295,Richard Durbin,Joni Ernst,1.0
H000338,N000032,Orrin Hatch,Bill Nelson,2.0
K000384,R000584,Tim Kaine,Jim Risch,1.0
H001042,M000133,Mazie Hirono,Edward Markey,0.0
C000567,R000307,Thad Cochran,Pat Roberts,2.0
D000607,H001046,Joe Donnelly,Martin Heinrich,1.0
C001088,W000437,Christopher Coons,Roger Wicker,2.0
L000577,W000805,Mike Lee,Mark Warner,1.0
I000024,L000577,James Inhofe,Mike Lee,2.0
E000295,T000461,Joni Ernst,Patrick Toomey,2.0
I000024,S000770,James Inhofe,Debbie Stabenow,1.0
K000383,L000174,Angus King,Patrick Leahy,2.0
C001047,P000449,Shelley Capito,Rob Portman,4.0
B001261,T000461,John Barrasso,Patrick Toomey,1.0
K000383,S001197,Angus King,Ben Sasse,0.0
G000562,I000024,Cory Gardner,James Inhofe,2.0
C001035,G000562,Susan Collins,Cory Gardner,2.0
F000463,K000384,Deb Fischer,Tim Kaine,1.0
C001071,H000338,Bob Corker,Orrin Hatch,1.0
N000032,R000584,Bill Nelson,Jim Risch,1.0
C001071,D000618,Bob Corker,Steve Daines,1.0
G000562,H001061,Cory Gardner,John Hoeven,1.0
C000127,S001141,Maria Cantwell,Jeff Sessions,0.0
C001098,T000250,Ted Cruz,John Thune,1.0
B000944,P000449,Sherrod Brown,Rob Portman,0.0
K000360,T000461,Mark Kirk,Patrick Toomey,4.0
H001061,M000355,John Hoeven,Mitch McConnell,1.0
S001141,V000127,Jeff Sessions,David Vitter,2.0
M000355,R000146,Mitch McConnell,Harry Reid,0.0
B001236,G000562,John Boozman,Cory Gardner,2.0
P000595,R000605,Gary Peters,Mike Rounds,0.0
B001236,M001111,John Boozman,Patty Murray,2.0
L000575,V000127,James Lankford,David Vitter,2.0
C001071,J000293,Bob Corker,Ron Johnson,1.0
C000174,S000033,Thomas Carper,Bernard Sanders,0.0
B001261,H001069,John Barrasso,Heidi Heitkamp,1.0
M000702,P000612,Barbara Mikulski,David Perdue,0.0
B000711,H001041,Barbara Boxer,Dean Heller,1.0
F000444,M001111,Jeff Flake,Patty Murray,1.0
D000563,W000805,Richard Durbin,Mark Warner,1.0
L000575,M000934,James Lankford,Jerry Moran,2.0
C000880,M001176,Michael Crapo,Jeff Merkley,0.0
C000141,R000584,Benjamin Cardin,Jim Risch,0.0
B001230,M001176,Tammy Baldwin,Jeff Merkley,0.0
R000146,S001198,Harry Reid,Dan Sullivan,0.0
M000355,P000449,Mitch McConnell,Rob Portman,1.0
M000702,W000802,Barbara Mikulski,Sheldon Whitehouse,0.0
B000575,C000542,Roy Blunt,Daniel Coats,4.0
F000062,R000122,Dianne Feinstein,Jack Reed,0.0
D000563,U000039,Richard Durbin,Tom Udall,3.0
C001047,N000032,Shelley Capito,Bill Nelson,2.0
C001047,D000607,Shelley Capito,Joe Donnelly,3.0
K000367,M000303,Amy Klobuchar,John McCain,2.0
M001176,T000464,Jeff Merkley,Jon Tester,0.0
S000033,S000770,Bernard Sanders,Debbie Stabenow,1.0
K000360,M001111,Mark Kirk,Patty Murray,3.0
B000944,F000062,Sherrod Brown,Dianne Feinstein,0.0
C001056,L000577,John Cornyn,Mike Lee,2.0
L000174,R000307,Patrick Leahy,Pat Roberts,1.0
F000444,M001169,Jeff Flake,Christopher Murphy,1.0
B000575,W000802,Roy Blunt,Sheldon Whitehouse,3.0
R000307,S001197,Pat Roberts,Ben Sasse,1.0
M000702,W000805,Barbara Mikulski,Mark Warner,0.0
C001056,S000770,John Cornyn,Debbie Stabenow,1.0
M000639,S001181,Robert Menendez,Jeanne Shaheen,1.0
N000032,S001184,Bill Nelson,Tim Scott,0.0
C000567,K000384,Thad Cochran,Tim Kaine,1.0
D000607,S001184,Joe Donnelly,Tim Scott,1.0
A000368,C000174,Kelly Ayotte,Thomas Carper,2.0
B001236,S000148,John Boozman,Charles Schumer,2.0
K000360,M001169,Mark Kirk,Christopher Murphy,1.0
B001288,E000295,Cory Booker,Joni Ernst,1.0
C000141,M001176,Benjamin Cardin,Jeff Merkley,0.0
H001046,H001041,Martin Heinrich,Dean Heller,0.0
