member_a_id,member_b_id,member_a_name,member_b_name,metric
F000062,P000612,Dianne Feinstein,David Perdue,0.7777777777777778
D000618,I000024,Steve Daines,James Inhofe,0.8823529411764706
F000444,H001061,Jeff Flake,John Hoeven,0.8
C000880,M001170,Michael Crapo,Claire McCaskill,0.8333333333333334
K000393,W000817,John Kennedy,Elizabeth Warren,0.6666666666666666
M000303,M001111,John McCain,Patty Murray,0.5
L000575,W000779,James Lankford,Ron Wyden,0.5
M001183,R000595,Joe Manchin,Marco Rubio,0.8235294117647058
C001047,H001069,Shelley Capito,Heidi Heitkamp,0.8888888888888888
H000338,K000352,Orrin Hatch,Jon Kyl,0.6666666666666666
C001070,C001075,Bob Casey,Bill Cassidy,0.8235294117647058
C001098,D000618,Ted Cruz,Steve Daines,0.8823529411764706
P000595,Y000064,Gary Peters,Todd Young,0.8888888888888888
C001088,T000250,Christopher Coons,John Thune,0.8888888888888888
B001236,M000639,John Boozman,Robert Menendez,0.75
E000285,S000148,Michael Enzi,Charles Schumer,0.8333333333333334
M001176,T000250,Jeff Merkley,John Thune,0.6666666666666666
H000338,M001169,Orrin Hatch,Christopher Murphy,0.7222222222222222
M000355,M001111,Mitch McConnell,Patty Murray,0.7058823529411765
B001230,M000639,Tammy Baldwin,Robert Menendez,0.8235294117647058
J000293,K000352,Ron Johnson,Jon Kyl,0.6666666666666666
C001047,G000359,Shelley Capito,Lindsey Graham,0.9375
F000463,M001176,Deb Fischer,Jeff Merkley,0.6470588235294118
B001277,C001070,Richard Blumenthal,Bob Casey,0.8333333333333334
M000303,M001169,John McCain,Christopher Murphy,0.5
C001035,T000476,Susan Collins,Thom Tillis,0.8888888888888888
E000285,M000133,Michael Enzi,Edward Markey,0.6666666666666666
C001095,L000174,Tom Cotton,Patrick Leahy,0.7058823529411765
L000174,S001194,Patrick Leahy,Brian Schatz,0.8125
G000562,H001069,Cory Gardner,Heidi Heitkamp,0.8888888888888888
C001095,S001197,Tom Cotton,Ben Sasse,0.8333333333333334
H001046,I000055,Martin Heinrich,Johnny Isakson,0.8571428571428571
S001197,S001194,Ben Sasse,Brian Schatz,0.7647058823529411
H000338,H001042,Orrin Hatch,Mazie Hirono,0.8235294117647058
M001176,M001111,Jeff Merkley,Patty Murray,0.7647058823529411
E000285,T000476,Michael Enzi,Thom Tillis,0.9444444444444444
G000555,S001197,Kirsten Gillibrand,Ben Sasse,0.5
G000386,T000461,Charles Grassley,Patrick Toomey,0.7647058823529411
G000555,L000174,Kirsten Gillibrand,Patrick Leahy,0.7647058823529411
C001035,S000148,Susan Collins,Charles Schumer,0.7777777777777778
L000174,P000449,Patrick Leahy,Rob Portman,0.7058823529411765
C001075,I000024,Bill Cassidy,James Inhofe,0.875
D000622,T000461,Tammy Duckworth,Patrick Toomey,0.5333333333333333
P000595,W000802,Gary Peters,Sheldon Whitehouse,0.8888888888888888
H001069,M000133,Heidi Heitkamp,Edward Markey,0.7222222222222222
M001153,N000032,Lisa Murkowski,Bill Nelson,0.8333333333333334
C000567,F000062,Thad Cochran,Dianne Feinstein,0.7272727272727273
K000352,P000449,Jon Kyl,Rob Portman,0.6666666666666666
I000024,S001181,James Inhofe,Jeanne Shaheen,0.8125
B001261,S000148,John Barrasso,Charles Schumer,0.8333333333333334
M000934,S001203,Jerry Moran,Tina Smith,0.8
B001277,K000384,Richard Blumenthal,Tim Kaine,0.7777777777777778
L000174,M001176,Patrick Leahy,Jeff Merkley,0.8823529411764706
H001061,S000148,John Hoeven,Charles Schumer,0.8235294117647058
H001079,L000577,Cindy Hyde-Smith,Mike Lee,0.0
J000300,M001153,Doug Jones,Lisa Murkowski,0.9
C000174,C001056,Thomas Carper,John Cornyn,0.8823529411764706
K000367,W000802,Amy Klobuchar,Sheldon Whitehouse,0.9411764705882353
C001113,W000779,Catherine Cortez Masto,Ron Wyden,0.6470588235294118
D000618,H001046,Steve Daines,Martin Heinrich,0.8823529411764706
C001075,K000384,Bill Cassidy,Tim Kaine,0.8823529411764706
B001230,C001035,Tammy Baldwin,Susan Collins,0.7222222222222222
N000032,S000320,Bill Nelson,Richard Shelby,0.8888888888888888
B000575,K000352,Roy Blunt,Jon Kyl,0.6666666666666666
G000386,S001203,Charles Grassley,Tina Smith,0.8
H001041,W000437,Dean Heller,Roger Wicker,0.8888888888888888
C000567,V000128,Thad Cochran,Chris Van Hollen,0.5454545454545454
K000367,P000612,Amy Klobuchar,David Perdue,0.8235294117647058
M000639,S001194,Robert Menendez,Brian Schatz,0.875
B001261,R000122,John Barrasso,Jack Reed,0.8333333333333334
B001288,C001113,Cory Booker,Catherine Cortez Masto,0.8823529411764706
K000352,M001183,Jon Kyl,Joe Manchin,0.6666666666666666
B001267,F000062,Michael Bennet,Dianne Feinstein,0.8333333333333334
H000338,R000595,Orrin Hatch,Marco Rubio,0.9411764705882353
A000360,K000384,Lamar Alexander,Tim Kaine,0.875
D000622,M001169,Tammy Duckworth,Christopher Murphy,0.875
B001267,P000595,Michael Bennet,Gary Peters,0.9444444444444444
B001236,H001041,John Boozman,Dean Heller,0.8823529411764706
A000360,R000595,Lamar Alexander,Marco Rubio,0.9333333333333333
B001277,H001042,Richard Blumenthal,Mazie Hirono,0.8235294117647058
B001230,C001070,Tammy Baldwin,Bob Casey,0.8888888888888888
M000934,M001169,Jerry Moran,Christopher Murphy,0.7647058823529411
F000062,Y000064,Dianne Feinstein,Todd Young,0.7777777777777778
R000307,T000464,Pat Roberts,Jon Tester,0.8333333333333334
C000174,I000024,Thomas Carper,James Inhofe,0.8235294117647058
B000575,C001098,Roy Blunt,Ted Cruz,0.8823529411764706
S000770,T000464,Debbie Stabenow,Jon Tester,0.8888888888888888
C001070,T000464,Bob Casey,Jon Tester,0.8333333333333334
K000367,S001202,Amy Klobuchar,Luther Strange,0.7142857142857143
S001203,T000476,Tina Smith,Thom Tillis,0.8
C001070,H001079,Bob Casey,Cindy Hyde-Smith,0.875
M000639,P000449,Robert Menendez,Rob Portman,0.7647058823529411
B000575,H001076,Roy Blunt,Margaret Hassan,0.8888888888888888
S000148,S000320,Charles Schumer,Richard Shelby,0.8333333333333334
C000127,S001198,Maria Cantwell,Dan Sullivan,0.8125
B001267,K000367,Michael Bennet,Amy Klobuchar,0.8823529411764706
G000386,M001111,Charles Grassley,Patty Murray,0.7058823529411765
H001069,M001111,Heidi Heitkamp,Patty Murray,0.7647058823529411
M000133,W000817,Edward Markey,Elizabeth Warren,0.9444444444444444
M000934,M001111,Jerry Moran,Patty Murray,0.75
H001079,N000032,Cindy Hyde-Smith,Bill Nelson,0.875
D000622,M001111,Tammy Duckworth,Patty Murray,0.8666666666666667
F000457,L000577,Al Franken,Mike Lee,0.6666666666666666
B001261,B000944,John Barrasso,Sherrod Brown,0.8333333333333334
P000449,S001141,Rob Portman,Jeff Sessions,0.5
L000577,S000033,Mike Lee,Bernard Sanders,0.3333333333333333
S000033,S000770,Bernard Sanders,Debbie Stabenow,0.5
H001076,M000934,Margaret Hassan,Jerry Moran,0.8823529411764706
F000457,S000320,Al Franken,Richard Shelby,0.7777777777777778
C001113,T000250,Catherine Cortez Masto,John Thune,0.8235294117647058
H001046,T000250,Martin Heinrich,John Thune,0.8823529411764706
M000303,W000437,John McCain,Roger Wicker,0.875
H001075,S001202,Kamala Harris,Luther Strange,0.7142857142857143
B001230,W000802,Tammy Baldwin,Sheldon Whitehouse,0.8888888888888888
K000352,R000122,Jon Kyl,Jack Reed,0.6666666666666666
B001267,D000563,Michael Bennet,Richard Durbin,0.7777777777777778
C001098,K000393,Ted Cruz,John Kennedy,0.8823529411764706
E000295,H001041,Joni Ernst,Dean Heller,0.8888888888888888
B001288,D000618,Cory Booker,Steve Daines,0.7647058823529411
M000303,S001184,John McCain,Tim Scott,0.875
B001135,S000320,Richard Burr,Richard Shelby,0.8823529411764706
J000300,K000384,Doug Jones,Tim Kaine,0.9
M001169,P000612,Christopher Murphy,David Perdue,0.7222222222222222
B001288,H000338,Cory Booker,Orrin Hatch,0.7647058823529411
H000338,T000250,Orrin Hatch,John Thune,0.9444444444444444
G000562,T000461,Cory Gardner,Patrick Toomey,0.7647058823529411
F000463,K000393,Deb Fischer,John Kennedy,0.9411764705882353
S001198,Y000064,Dan Sullivan,Todd Young,0.9411764705882353
B001277,M001153,Richard Blumenthal,Lisa Murkowski,0.7777777777777778
C001071,W000805,Bob Corker,Mark Warner,0.8235294117647058
C001088,C001113,Christopher Coons,Catherine Cortez Masto,0.8823529411764706
D000607,K000384,Joe Donnelly,Tim Kaine,0.9444444444444444
D000622,G000359,Tammy Duckworth,Lindsey Graham,0.7333333333333333
C001070,S001198,Bob Casey,Dan Sullivan,0.8235294117647058
K000384,N000032,Tim Kaine,Bill Nelson,0.9444444444444444
C000127,F000062,Maria Cantwell,Dianne Feinstein,0.8823529411764706
I000024,S001197,James Inhofe,Ben Sasse,0.8235294117647058
C000141,W000805,Benjamin Cardin,Mark Warner,0.8333333333333334
C000567,S001202,Thad Cochran,Luther Strange,0.8571428571428571
I000024,L000174,James Inhofe,Patrick Leahy,0.6875
K000393,R000584,John Kennedy,Jim Risch,0.8888888888888888
H001061,V000128,John Hoeven,Chris Van Hollen,0.7058823529411765
R000307,W000437,Pat Roberts,Roger Wicker,0.9444444444444444
C001071,W000802,Bob Corker,Sheldon Whitehouse,0.7647058823529411
H001042,M001169,Mazie Hirono,Christopher Murphy,0.8235294117647058
B000944,K000352,Sherrod Brown,Jon Kyl,0.6666666666666666
M001176,W000817,Jeff Merkley,Elizabeth Warren,0.8333333333333334
F000463,H001069,Deb Fischer,Heidi Heitkamp,0.8823529411764706
C001047,C001098,Shelley Capito,Ted Cruz,0.8823529411764706
P000612,S000770,David Perdue,Debbie Stabenow,0.8888888888888888
H001041,U000039,Dean Heller,Tom Udall,0.7222222222222222
G000555,M000639,Kirsten Gillibrand,Robert Menendez,0.7647058823529411
B001135,H001061,Richard Burr,John Hoeven,0.8823529411764706
G000562,M001169,Cory Gardner,Christopher Murphy,0.7222222222222222
C001071,P000612,Bob Corker,David Perdue,0.7647058823529411
L000575,S000148,James Lankford,Charles Schumer,0.7777777777777778
H001069,M001176,Heidi Heitkamp,Jeff Merkley,0.7222222222222222
C000174,S001202,Thomas Carper,Luther Strange,0.7142857142857143
C000880,N000032,Michael Crapo,Bill Nelson,0.8333333333333334
K000367,M001153,Amy Klobuchar,Lisa Murkowski,0.7647058823529411
C001056,L000174,John Cornyn,Patrick Leahy,0.6875
L000577,R000307,Mike Lee,Pat Roberts,0.5
C001070,H001042,Bob Casey,Mazie Hirono,0.9411764705882353
C001098,S001197,Ted Cruz,Ben Sasse,0.9411764705882353
R000307,S000770,Pat Roberts,Debbie Stabenow,0.8888888888888888
R000122,R000605,Jack Reed,Mike Rounds,0.8333333333333334
R000584,S001184,Jim Risch,Tim Scott,0.8888888888888888
C001113,T000476,Catherine Cortez Masto,Thom Tillis,0.8235294117647058
S001202,Y000064,Luther Strange,Todd Young,0.8571428571428571
D000607,G000386,Joe Donnelly,Charles Grassley,0.8888888888888888
E000285,W000779,Michael Enzi,Ron Wyden,0.5555555555555556
H001076,R000595,Margaret Hassan,Marco Rubio,0.8823529411764706
B000575,J000293,Roy Blunt,Ron Johnson,0.8333333333333334
M000133,M000639,Edward Markey,Robert Menendez,0.7058823529411765
B001267,C001071,Michael Bennet,Bob Corker,0.8235294117647058
B001267,K000383,Michael Bennet,Angus King,0.9444444444444444
M000934,S001184,Jerry Moran,Tim Scott,0.9411764705882353
G000562,M001111,Cory Gardner,Patty Murray,0.7058823529411765
B001261,P000449,John Barrasso,Rob Portman,0.9444444444444444
M001183,U000039,Joe Manchin,Tom Udall,0.7777777777777778
R000605,R000595,Mike Rounds,Marco Rubio,0.9411764705882353
H001075,S001198,Kamala Harris,Dan Sullivan,0.7647058823529411
B001236,D000622,John Boozman,Tammy Duckworth,0.75
F000463,S001184,Deb Fischer,Tim Scott,0.9411764705882353
B001236,G000386,John Boozman,Charles Grassley,0.9411764705882353
C000174,S001194,Thomas Carper,Brian Schatz,0.8823529411764706
C000174,C001095,Thomas Carper,Tom Cotton,0.8333333333333334
D000563,M000133,Richard Durbin,Edward Markey,0.7777777777777778
C001088,W000817,Christopher Coons,Elizabeth Warren,0.7222222222222222
B000575,H000338,Roy Blunt,Orrin Hatch,0.9444444444444444
C001047,R000584,Shelley Capito,Jim Risch,0.8888888888888888
S001184,T000250,Tim Scott,John Thune,0.9444444444444444
C001035,W000779,Susan Collins,Ron Wyden,0.6111111111111112
I000024,S001203,James Inhofe,Tina Smith,0.7
C001071,L000174,Bob Corker,Patrick Leahy,0.8125
M000133,R000584,Edward Markey,Jim Risch,0.6111111111111112
H001042,K000384,Mazie Hirono,Tim Kaine,0.8823529411764706
R000605,S001141,Mike Rounds,Jeff Sessions,0.5
C000174,C001035,Thomas Carper,Susan Collins,0.8333333333333334
M001183,S001141,Joe Manchin,Jeff Sessions,0.5
C001035,D000563,Susan Collins,Richard Durbin,0.7777777777777778
G000359,M001169,Lindsey Graham,Christopher Murphy,0.6875
C000567,H001041,Thad Cochran,Dean Heller,0.9090909090909091
H001076,S001141,Margaret Hassan,Jeff Sessions,0.5
H000338,T000461,Orrin Hatch,Patrick Toomey,0.7647058823529411
C000127,P000595,Maria Cantwell,Gary Peters,0.8823529411764706
C001047,M000303,Shelley Capito,John McCain,0.875
C000127,M000355,Maria Cantwell,Mitch McConnell,0.8235294117647058
B000944,R000595,Sherrod Brown,Marco Rubio,0.8235294117647058
F000062,M001183,Dianne Feinstein,Joe Manchin,0.7777777777777778
C001088,L000577,Christopher Coons,Mike Lee,0.4444444444444444
H001041,T000461,Dean Heller,Patrick Toomey,0.8235294117647058
C000141,M001153,Benjamin Cardin,Lisa Murkowski,0.8333333333333334
D000563,S001202,Richard Durbin,Luther Strange,0.5714285714285714
C001113,S000148,Catherine Cortez Masto,Charles Schumer,0.9411764705882353
D000607,M001153,Joe Donnelly,Lisa Murkowski,0.8333333333333334
C000880,M001153,Michael Crapo,Lisa Murkowski,0.8333333333333334
B001288,S001198,Cory Booker,Dan Sullivan,0.7647058823529411
C001071,H001075,Bob Corker,Kamala Harris,0.7058823529411765
R000122,R000595,Jack Reed,Marco Rubio,0.8235294117647058
B001230,M001153,Tammy Baldwin,Lisa Murkowski,0.7222222222222222
B001230,H001061,Tammy Baldwin,John Hoeven,0.7647058823529411
B001261,H000338,John Barrasso,Orrin Hatch,0.9444444444444444
K000383,S000148,Angus King,Charles Schumer,0.8888888888888888
K000383,S000320,Angus King,Richard Shelby,0.8888888888888888
G000386,W000437,Charles Grassley,Roger Wicker,0.9444444444444444
M000639,S001184,Robert Menendez,Tim Scott,0.7647058823529411
L000575,T000476,James Lankford,Thom Tillis,0.8888888888888888
C000127,T000476,Maria Cantwell,Thom Tillis,0.8235294117647058
D000563,H001061,Richard Durbin,John Hoeven,0.7058823529411765
H001061,W000779,John Hoeven,Ron Wyden,0.5294117647058824
H001069,M001169,Heidi Heitkamp,Christopher Murphy,0.7777777777777778
C001098,M000133,Ted Cruz,Edward Markey,0.5882352941176471
D000622,W000437,Tammy Duckworth,Roger Wicker,0.75
B001267,S001198,Michael Bennet,Dan Sullivan,0.8823529411764706
C000127,K000367,Maria Cantwell,Amy Klobuchar,0.9375
M001153,T000464,Lisa Murkowski,Jon Tester,0.7777777777777778
G000562,U000039,Cory Gardner,Tom Udall,0.7777777777777778
H001076,K000352,Margaret Hassan,Jon Kyl,0.6666666666666666
M001153,P000603,Lisa Murkowski,Rand Paul,0.3333333333333333
F000444,H000338,Jeff Flake,Orrin Hatch,0.8125
B001267,S001202,Michael Bennet,Luther Strange,0.7142857142857143
S001198,W000805,Dan Sullivan,Mark Warner,0.8823529411764706
C001070,J000300,Bob Casey,Doug Jones,0.8
B001135,M001153,Richard Burr,Lisa Murkowski,0.8235294117647058
H001046,M000639,Martin Heinrich,Robert Menendez,0.875
H001041,M001169,Dean Heller,Christopher Murphy,0.6666666666666666
C001071,Y000064,Bob Corker,Todd Young,0.7647058823529411
B001288,H001061,Cory Booker,John Hoeven,0.75
B001236,T000464,John Boozman,Jon Tester,0.8235294117647058
K000352,R000605,Jon Kyl,Mike Rounds,0.6666666666666666
F000457,H000338,Al Franken,Orrin Hatch,0.7777777777777778
E000285,F000444,Michael Enzi,Jeff Flake,0.8125
I000024,W000437,James Inhofe,Roger Wicker,0.8823529411764706
E000285,P000595,Michael Enzi,Gary Peters,0.8888888888888888
B000575,M001183,Roy Blunt,Joe Manchin,0.8333333333333334
C000127,C000880,Maria Cantwell,Michael Crapo,0.7647058823529411
C001095,S001181,Tom Cotton,Jeanne Shaheen,0.8235294117647058
S000033,S001202,Bernard Sanders,Luther Strange,0.14285714285714285
M001176,M000934,Jeff Merkley,Jerry Moran,0.7058823529411765
B000575,C001047,Roy Blunt,Shelley Capito,0.9444444444444444
M000355,P000612,Mitch McConnell,David Perdue,0.9444444444444444
B001135,P000595,Richard Burr,Gary Peters,0.8235294117647058
B001288,W000805,Cory Booker,Mark Warner,0.8235294117647058
H001041,M001111,Dean Heller,Patty Murray,0.6470588235294118
G000555,I000055,Kirsten Gillibrand,Johnny Isakson,0.6
S001198,W000802,Dan Sullivan,Sheldon Whitehouse,0.8235294117647058
G000555,M001170,Kirsten Gillibrand,Claire McCaskill,0.6111111111111112
E000285,V000128,Michael Enzi,Chris Van Hollen,0.7222222222222222
M001170,M001169,Claire McCaskill,Christopher Murphy,0.7777777777777778
D000622,M000355,Tammy Duckworth,Mitch McConnell,0.75
C001088,L000575,Christopher Coons,James Lankford,0.8333333333333334
D000618,S001194,Steve Daines,Brian Schatz,0.8235294117647058
C001095,D000618,Tom Cotton,Steve Daines,0.8888888888888888
M001170,S001194,Claire McCaskill,Brian Schatz,0.8823529411764706
C001056,S001203,John Cornyn,Tina Smith,0.7777777777777778
K000367,R000307,Amy Klobuchar,Pat Roberts,0.8235294117647058
C001070,N000032,Bob Casey,Bill Nelson,0.8888888888888888
C001070,D000607,Bob Casey,Joe Donnelly,0.8888888888888888
I000055,S001194,Johnny Isakson,Brian Schatz,0.7857142857142857
C001095,I000055,Tom Cotton,Johnny Isakson,0.8666666666666667
C001071,H001076,Bob Corker,Margaret Hassan,0.8235294117647058
H000338,P000595,Orrin Hatch,Gary Peters,0.8888888888888888
B001135,R000307,Richard Burr,Pat Roberts,0.8823529411764706
S001203,T000464,Tina Smith,Jon Tester,0.8
M000133,T000464,Edward Markey,Jon Tester,0.7777777777777778
K000352,Y000064,Jon Kyl,Todd Young,0.6666666666666666
B001267,R000595,Michael Bennet,Marco Rubio,0.8823529411764706
H001079,M000133,Cindy Hyde-Smith,Edward Markey,0.625
C000880,M000133,Michael Crapo,Edward Markey,0.6111111111111112
M001153,T000250,Lisa Murkowski,John Thune,0.8888888888888888
S000148,T000461,Charles Schumer,Patrick Toomey,0.6470588235294118
F000444,S000033,Jeff Flake,Bernard Sanders,0.375
C001035,G000386,Susan Collins,Charles Grassley,0.8888888888888888
J000293,P000595,Ron Johnson,Gary Peters,0.7777777777777778
S001141,W000437,Jeff Sessions,Roger Wicker,0.5
S001194,S001141,Brian Schatz,Jeff Sessions,0.5
R000122,S001198,Jack Reed,Dan Sullivan,0.8235294117647058
B001277,K000393,Richard Blumenthal,John Kennedy,0.7222222222222222
C001035,D000622,Susan Collins,Tammy Duckworth,0.6875
M000934,T000250,Jerry Moran,John Thune,0.9411764705882353
H001069,H001061,Heidi Heitkamp,John Hoeven,0.8823529411764706
C001047,C001095,Shelley Capito,Tom Cotton,0.8888888888888888
G000555,L000577,Kirsten Gillibrand,Mike Lee,0.4444444444444444
W000437,W000779,Roger Wicker,Ron Wyden,0.5555555555555556
D000622,H001061,Tammy Duckworth,John Hoeven,0.7333333333333333
C000141,M000133,Benjamin Cardin,Edward Markey,0.7222222222222222
B000944,S001198,Sherrod Brown,Dan Sullivan,0.8235294117647058
D000563,W000437,Richard Durbin,Roger Wicker,0.7222222222222222
G000555,S000770,Kirsten Gillibrand,Debbie Stabenow,0.6111111111111112
G000386,S000320,Charles Grassley,Richard Shelby,0.9444444444444444
M001153,R000584,Lisa Murkowski,Jim Risch,0.8333333333333334
C001035,H001075,Susan Collins,Kamala Harris,0.7222222222222222
A000360,C001047,Lamar Alexander,Shelley Capito,0.9375
L000577,S001194,Mike Lee,Brian Schatz,0.4117647058823529
T000476,U000039,Thom Tillis,Tom Udall,0.7777777777777778
C001095,L000577,Tom Cotton,Mike Lee,0.5555555555555556
C001095,S000770,Tom Cotton,Debbie Stabenow,0.8333333333333334
C000174,R000584,Thomas Carper,Jim Risch,0.8333333333333334
B001261,C000127,John Barrasso,Maria Cantwell,0.8235294117647058
S001194,S000770,Brian Schatz,Debbie Stabenow,0.8823529411764706
J000293,K000367,Ron Johnson,Amy Klobuchar,0.7058823529411765
C001047,M001153,Shelley Capito,Lisa Murkowski,0.8888888888888888
G000562,L000575,Cory Gardner,James Lankford,0.8888888888888888
M001169,S000148,Christopher Murphy,Charles Schumer,0.8333333333333334
C000567,K000352,Thad Cochran,Jon Kyl,0.0
S000033,S001197,Bernard Sanders,Ben Sasse,0.3888888888888889
C001070,H001069,Bob Casey,Heidi Heitkamp,0.8888888888888888
P000603,T000461,Rand Paul,Patrick Toomey,0.5294117647058824
C001047,C001075,Shelley Capito,Bill Cassidy,0.9411764705882353
F000463,P000603,Deb Fischer,Rand Paul,0.4117647058823529
C001070,G000359,Bob Casey,Lindsey Graham,0.8125
B001277,I000055,Richard Blumenthal,Johnny Isakson,0.7333333333333333
B001277,C001047,Richard Blumenthal,Shelley Capito,0.7222222222222222
B001236,S001184,John Boozman,Tim Scott,0.9411764705882353
F000444,K000393,Jeff Flake,John Kennedy,0.8125
K000384,M001176,Tim Kaine,Jeff Merkley,0.7222222222222222
H001069,M000934,Heidi Heitkamp,Jerry Moran,0.8823529411764706
J000293,M000355,Ron Johnson,Mitch McConnell,0.8333333333333334
J000293,S001203,Ron Johnson,Tina Smith,0.6
H001042,M001176,Mazie Hirono,Jeff Merkley,0.7647058823529411
S001141,Y000064,Jeff Sessions,Todd Young,0.5
B001236,F000444,John Boozman,Jeff Flake,0.8
E000295,T000476,Joni Ernst,Thom Tillis,0.9444444444444444
C000174,K000383,Thomas Carper,Angus King,0.9444444444444444
D000618,S001184,Steve Daines,Tim Scott,0.9444444444444444
B001236,V000128,John Boozman,Chris Van Hollen,0.7058823529411765
H001075,K000352,Kamala Harris,Jon Kyl,0.6666666666666666
B001267,V000128,Michael Bennet,Chris Van Hollen,0.7777777777777778
A000360,H001046,Lamar Alexander,Martin Heinrich,0.8666666666666667
C001075,S001184,Bill Cassidy,Tim Scott,0.9411764705882353
G000555,S001141,Kirsten Gillibrand,Jeff Sessions,0.0
K000384,M000133,Tim Kaine,Edward Markey,0.7222222222222222
B001277,S001141,Richard Blumenthal,Jeff Sessions,0.0
K000367,L000174,Amy Klobuchar,Patrick Leahy,0.8125
B001277,S001184,Richard Blumenthal,Tim Scott,0.7222222222222222
P000595,W000805,Gary Peters,Mark Warner,0.9444444444444444
L000575,S000770,James Lankford,Debbie Stabenow,0.8333333333333334
R000595,W000805,Marco Rubio,Mark Warner,0.8823529411764706
F000062,P000449,Dianne Feinstein,Rob Portman,0.7777777777777778
A000360,K000393,Lamar Alexander,John Kennedy,0.9375
B001135,M000133,Richard Burr,Edward Markey,0.5882352941176471
H001079,J000293,Cindy Hyde-Smith,Ron Johnson,0.625
B001135,C001047,Richard Burr,Shelley Capito,0.8823529411764706
C001098,G000386,Ted Cruz,Charles Grassley,0.8823529411764706
U000039,W000817,Tom Udall,Elizabeth Warren,0.8333333333333334
K000352,P000612,Jon Kyl,David Perdue,0.6666666666666666
C001056,M000355,John Cornyn,Mitch McConnell,0.9411764705882353
C000141,H001046,Benjamin Cardin,Martin Heinrich,0.8823529411764706
G000359,K000384,Lindsey Graham,Tim Kaine,0.875
S001141,W000805,Jeff Sessions,Mark Warner,0.5
G000386,M001169,Charles Grassley,Christopher Murphy,0.7222222222222222
D000618,R000307,Steve Daines,Pat Roberts,0.9444444444444444
H001069,K000384,Heidi Heitkamp,Tim Kaine,0.9444444444444444
F000444,W000437,Jeff Flake,Roger Wicker,0.8125
C001088,H001042,Christopher Coons,Mazie Hirono,0.8823529411764706
M001111,T000476,Patty Murray,Thom Tillis,0.7058823529411765
M001170,R000307,Claire McCaskill,Pat Roberts,0.8888888888888888
B001288,B001236,Cory Booker,John Boozman,0.75
I000055,R000307,Johnny Isakson,Pat Roberts,0.9333333333333333
C000141,K000393,Benjamin Cardin,John Kennedy,0.7777777777777778
E000295,S000148,Joni Ernst,Charles Schumer,0.8333333333333334
G000555,P000603,Kirsten Gillibrand,Rand Paul,0.3333333333333333
G000555,S000320,Kirsten Gillibrand,Richard Shelby,0.5555555555555556
L000575,L000577,James Lankford,Mike Lee,0.5555555555555556
M001183,P000595,Joe Manchin,Gary Peters,0.8888888888888888
K000384,M000934,Tim Kaine,Jerry Moran,0.8823529411764706
M001153,P000449,Lisa Murkowski,Rob Portman,0.8888888888888888
B001230,K000393,Tammy Baldwin,John Kennedy,0.7777777777777778
C001113,G000562,Catherine Cortez Masto,Cory Gardner,0.8235294117647058
F000062,J000293,Dianne Feinstein,Ron Johnson,0.6666666666666666
H001076,S001202,Margaret Hassan,Luther Strange,0.7142857142857143
H001046,H001079,Martin Heinrich,Cindy Hyde-Smith,0.875
V000128,W000437,Chris Van Hollen,Roger Wicker,0.7222222222222222
C000880,H001046,Michael Crapo,Martin Heinrich,0.8235294117647058
S001194,S000320,Brian Schatz,Richard Shelby,0.8235294117647058
C001095,P000603,Tom Cotton,Rand Paul,0.4444444444444444
C001075,M000133,Bill Cassidy,Edward Markey,0.7058823529411765
C001095,S000320,Tom Cotton,Richard Shelby,0.8888888888888888
R000605,S001202,Mike Rounds,Luther Strange,0.8571428571428571
H001079,K000393,Cindy Hyde-Smith,John Kennedy,0.875
R000307,S001181,Pat Roberts,Jeanne Shaheen,0.8823529411764706
M001169,T000476,Christopher Murphy,Thom Tillis,0.7222222222222222
F000062,H000338,Dianne Feinstein,Orrin Hatch,0.7777777777777778
K000393,T000464,John Kennedy,Jon Tester,0.8333333333333334
P000595,P000449,Gary Peters,Rob Portman,0.8888888888888888
C000567,L000577,Thad Cochran,Mike Lee,0.8181818181818182
K000393,M000303,John Kennedy,John McCain,0.875
H001075,V000128,Kamala Harris,Chris Van Hollen,0.7777777777777778
P000595,S001198,Gary Peters,Dan Sullivan,0.8823529411764706
M001169,R000584,Christopher Murphy,Jim Risch,0.6666666666666666
K000383,S001181,Angus King,Jeanne Shaheen,0.9411764705882353
A000360,M000133,Lamar Alexander,Edward Markey,0.6875
C000880,S001184,Michael Crapo,Tim Scott,0.8888888888888888
C001071,R000122,Bob Corker,Jack Reed,0.7647058823529411
B001277,F000444,Richard Blumenthal,Jeff Flake,0.5625
H001076,L000577,Margaret Hassan,Mike Lee,0.4444444444444444
S001184,T000464,Tim Scott,Jon Tester,0.8333333333333334
C001047,C000141,Shelley Capito,Benjamin Cardin,0.7777777777777778
E000295,R000307,Joni Ernst,Pat Roberts,0.9444444444444444
H001079,S001184,Cindy Hyde-Smith,Tim Scott,0.875
H001076,S001198,Margaret Hassan,Dan Sullivan,0.8823529411764706
C001088,M001111,Christopher Coons,Patty Murray,0.7647058823529411
M000934,R000584,Jerry Moran,Jim Risch,0.8823529411764706
P000612,S001141,David Perdue,Jeff Sessions,0.5
C001088,E000285,Christopher Coons,Michael Enzi,0.8888888888888888
B001135,H001046,Richard Burr,Martin Heinrich,0.8125
I000055,S001197,Johnny Isakson,Ben Sasse,0.8666666666666667
K000352,W000805,Jon Kyl,Mark Warner,0.6666666666666666
