member_a_id,member_b_id,member_a_name,member_b_name,votes_same,bills_same,mutual_sponsorships
P000449,T000461,Rob Portman,Patrick Toomey,13,16,1
H001069,M001169,Heidi Heitkamp,Christopher Murphy,14,17,0
C001056,T000250,John Cornyn,John Thune,16,16,0
C001113,F000062,Catherine Cortez Masto,Dianne Feinstein,15,16,0
B001135,I000055,Richard Burr,Johnny Isakson,13,14,0
M000639,S001197,Robert Menendez,Ben Sasse,12,16,1
H001076,S001194,Margaret Hassan,Brian Schatz,15,16,0
C001035,M001176,Susan Collins,Jeff Merkley,11,17,0
K000352,M000934,Jon Kyl,Jerry Moran,2,2,0
H001069,K000352,Heidi Heitkamp,Jon Kyl,2,2,0
M000639,T000461,Robert Menendez,Patrick Toomey,10,15,1
B001261,M001111,John Barrasso,Patty Murray,12,16,0
B001261,S001202,John Barrasso,Luther Strange,6,6,0
C001056,F000457,John Cornyn,Al Franken,7,8,0
M001169,R000605,Christopher Murphy,Mike Rounds,13,17,0
H000338,T000464,Orrin Hatch,Jon Tester,15,17,1
P000612,S001181,David Perdue,Jeanne Shaheen,15,16,0
G000562,S000033,Cory Gardner,Bernard Sanders,8,17,0
C000127,M001183,Maria Cantwell,Joe Manchin,15,16,1
C001071,R000122,Bob Corker,Jack Reed,13,16,0
C001071,M000133,Bob Corker,Edward Markey,10,16,0
H001061,R000584,John Hoeven,Jim Risch,15,16,1
F000463,W000437,Deb Fischer,Roger Wicker,16,16,2
C001047,G000555,Shelley Capito,Kirsten Gillibrand,10,17,0
F000062,P000603,Dianne Feinstein,Rand Paul,6,17,0
K000393,K000383,John Kennedy,Angus King,16,17,3
K000367,S001194,Amy Klobuchar,Brian Schatz,15,15,0
A000360,M000639,Lamar Alexander,Robert Menendez,11,14,2
H001076,L000577,Margaret Hassan,Mike Lee,8,17,0
K000393,M000133,John Kennedy,Edward Markey,12,17,0
I000024,J000293,James Inhofe,Ron Johnson,15,16,0
B001135,L000577,Richard Burr,Mike Lee,9,16,1
B001230,G000562,Tammy Baldwin,Cory Gardner,14,17,0
C001071,C001095,Bob Corker,Tom Cotton,14,16,2
C001098,G000562,Ted Cruz,Cory Gardner,15,16,1
K000367,S001141,Amy Klobuchar,Jeff Sessions,1,1,0
E000295,M000639,Joni Ernst,Robert Menendez,13,16,1
H001079,M001153,Cindy Hyde-Smith,Lisa Murkowski,7,7,0
F000062,S000148,Dianne Feinstein,Charles Schumer,16,17,0
E000285,S000770,Michael Enzi,Debbie Stabenow,16,17,0
B001277,B000944,Richard Blumenthal,Sherrod Brown,15,17,1
D000618,G000386,Steve Daines,Charles Grassley,17,17,1
L000577,M001170,Mike Lee,Claire McCaskill,8,17,1
C001035,R000584,Susan Collins,Jim Risch,15,17,1
F000444,G000386,Jeff Flake,Charles Grassley,13,15,1
B001267,T000250,Michael Bennet,John Thune,16,17,0
E000295,W000779,Joni Ernst,Ron Wyden,10,17,1
C001113,M000303,Catherine Cortez Masto,John McCain,6,7,0
C001088,F000062,Christopher Coons,Dianne Feinstein,15,17,0
C001070,W000437,Bob Casey,Roger Wicker,15,17,1
F000463,M001153,Deb Fischer,Lisa Murkowski,15,16,2
B001288,K000384,Cory Booker,Tim Kaine,14,16,1
D000607,T000464,Joe Donnelly,Jon Tester,16,17,2
M001111,S000770,Patty Murray,Debbie Stabenow,13,16,0
J000293,M001183,Ron Johnson,Joe Manchin,13,17,0
K000383,R000307,Angus King,Pat Roberts,16,17,1
B001277,P000595,Richard Blumenthal,Gary Peters,14,17,1
B001267,F000457,Michael Bennet,Al Franken,8,8,0
G000359,M000133,Lindsey Graham,Edward Markey,11,15,0
B001288,B001236,Cory Booker,John Boozman,12,15,1
F000062,G000562,Dianne Feinstein,Cory Gardner,14,17,0
K000383,M000934,Angus King,Jerry Moran,15,16,2
K000393,T000476,John Kennedy,Thom Tillis,17,17,2
M001176,R000122,Jeff Merkley,Jack Reed,14,17,0
D000563,E000285,Richard Durbin,Michael Enzi,13,17,0
F000463,M001170,Deb Fischer,Claire McCaskill,15,16,2
J000300,U000039,Doug Jones,Tom Udall,8,9,0
M001169,S001202,Christopher Murphy,Luther Strange,4,6,0
C001035,U000039,Susan Collins,Tom Udall,13,17,1
I000024,L000577,James Inhofe,Mike Lee,9,16,1
G000555,G000386,Kirsten Gillibrand,Charles Grassley,10,17,0
M000355,M001169,Mitch McConnell,Christopher Murphy,13,17,0
D000607,H001076,Joe Donnelly,Margaret Hassan,17,17,1
D000563,R000605,Richard Durbin,Mike Rounds,13,17,0
B000944,S000148,Sherrod Brown,Charles Schumer,17,17,0
C001071,P000612,Bob Corker,David Perdue,13,16,2
G000386,N000032,Charles Grassley,Bill Nelson,16,17,1
D000563,S001202,Richard Durbin,Luther Strange,4,6,0
K000367,M000934,Amy Klobuchar,Jerry Moran,13,15,1
D000563,M001111,Richard Durbin,Patty Murray,16,16,0
B000575,P000612,Roy Blunt,David Perdue,17,17,2
L000174,M000639,Patrick Leahy,Robert Menendez,13,15,0
D000618,G000562,Steve Daines,Cory Gardner,17,17,1
C001088,I000055,Christopher Coons,Johnny Isakson,13,14,0
S001198,V000128,Dan Sullivan,Chris Van Hollen,12,16,1
J000293,W000817,Ron Johnson,Elizabeth Warren,10,17,0
R000307,R000605,Pat Roberts,Mike Rounds,17,17,1
C001113,L000577,Catherine Cortez Masto,Mike Lee,7,16,0
M001153,R000307,Lisa Murkowski,Pat Roberts,16,17,1
B001236,G000562,John Boozman,Cory Gardner,16,16,1
B001230,G000386,Tammy Baldwin,Charles Grassley,14,17,1
J000293,M000355,Ron Johnson,Mitch McConnell,15,17,0
C001098,G000386,Ted Cruz,Charles Grassley,15,16,1
H001075,H001079,Kamala Harris,Cindy Hyde-Smith,6,7,0
I000055,V000128,Johnny Isakson,Chris Van Hollen,11,14,0
D000607,S001181,Joe Donnelly,Jeanne Shaheen,16,16,0
C001056,M000133,John Cornyn,Edward Markey,11,16,0
H000338,S001197,Orrin Hatch,Ben Sasse,16,17,1
B001288,H001075,Cory Booker,Kamala Harris,14,16,1
C001075,T000464,Bill Cassidy,Jon Tester,14,16,1
C001056,K000383,John Cornyn,Angus King,15,16,1
B001261,W000805,John Barrasso,Mark Warner,16,17,0
G000386,S000033,Charles Grassley,Bernard Sanders,8,17,0
C001035,W000779,Susan Collins,Ron Wyden,11,17,1
M001153,P000449,Lisa Murkowski,Rob Portman,16,17,1
H001046,S001181,Martin Heinrich,Jeanne Shaheen,15,15,0
D000622,M001111,Tammy Duckworth,Patty Murray,13,14,0
R000595,S001198,Marco Rubio,Dan Sullivan,15,15,1
C000174,W000805,Thomas Carper,Mark Warner,17,17,1
K000367,R000307,Amy Klobuchar,Pat Roberts,14,16,1
M001170,M000355,Claire McCaskill,Mitch McConnell,16,17,0
P000449,Y000064,Rob Portman,Todd Young,17,17,1
B001277,S001181,Richard Blumenthal,Jeanne Shaheen,13,16,0
C000567,M000303,Thad Cochran,John McCain,7,7,0
I000024,S001202,James Inhofe,Luther Strange,5,5,1
F000444,T000461,Jeff Flake,Patrick Toomey,14,14,1
C001056,N000032,John Cornyn,Bill Nelson,15,16,1
B001236,I000055,John Boozman,Johnny Isakson,13,13,0
S001197,Y000064,Ben Sasse,Todd Young,16,17,1
L000174,S001184,Patrick Leahy,Tim Scott,12,16,0
I000055,K000384,Johnny Isakson,Tim Kaine,13,14,0
C001035,N000032,Susan Collins,Bill Nelson,15,17,1
E000285,I000024,Michael Enzi,James Inhofe,15,16,0
R000122,S001184,Jack Reed,Tim Scott,15,17,0
H001042,U000039,Mazie Hirono,Tom Udall,15,16,0
C001035,M001183,Susan Collins,Joe Manchin,16,17,1
C000141,C001035,Benjamin Cardin,Susan Collins,15,17,1
C000127,T000250,Maria Cantwell,John Thune,14,16,0
K000383,S001141,Angus King,Jeff Sessions,1,1,0
H001061,S001141,John Hoeven,Jeff Sessions,1,1,0
K000383,N000032,Angus King,Bill Nelson,17,17,1
B000944,P000612,Sherrod Brown,David Perdue,15,17,0
C001071,S000148,Bob Corker,Charles Schumer,13,16,1
C001095,F000062,Tom Cotton,Dianne Feinstein,13,17,0
F000062,T000461,Dianne Feinstein,Patrick Toomey,10,16,0
C001075,C001035,Bill Cassidy,Susan Collins,15,16,2
B000575,S000148,Roy Blunt,Charles Schumer,15,17,1
L000174,S000320,Patrick Leahy,Richard Shelby,12,16,0
S001197,W000817,Ben Sasse,Elizabeth Warren,11,17,0
M000133,S001194,Edward Markey,Brian Schatz,13,16,0
P000612,P000595,David Perdue,Gary Peters,16,17,2
B001135,M000355,Richard Burr,Mitch McConnell,15,16,0
K000393,K000367,John Kennedy,Amy Klobuchar,14,16,2
R000122,S001141,Jack Reed,Jeff Sessions,1,1,0
B001277,C001071,Richard Blumenthal,Bob Corker,11,16,1
B001288,V000128,Cory Booker,Chris Van Hollen,15,16,1
C001056,K000367,John Cornyn,Amy Klobuchar,13,15,1
H001075,I000055,Kamala Harris,Johnny Isakson,11,14,0
C000174,C001095,Thomas Carper,Tom Cotton,15,17,1
H001076,K000383,Margaret Hassan,Angus King,17,17,1
H001076,M001153,Margaret Hassan,Lisa Murkowski,15,17,1
D000563,J000293,Richard Durbin,Ron Johnson,11,17,0
C000141,R000595,Benjamin Cardin,Marco Rubio,13,16,1
C001113,M000355,Catherine Cortez Masto,Mitch McConnell,14,16,0
F000444,P000603,Jeff Flake,Rand Paul,9,15,0
I000024,T000476,James Inhofe,Thom Tillis,15,16,2
B001288,P000603,Cory Booker,Rand Paul,4,16,0
H001076,M000639,Margaret Hassan,Robert Menendez,14,16,1
C000127,G000555,Maria Cantwell,Kirsten Gillibrand,12,16,0
K000384,M000133,Tim Kaine,Edward Markey,13,17,0
E000285,W000817,Michael Enzi,Elizabeth Warren,12,17,0
S001198,T000464,Dan Sullivan,Jon Tester,14,16,1
C001095,I000055,Tom Cotton,Johnny Isakson,13,14,0
H001061,I000024,John Hoeven,James Inhofe,15,16,1
B001277,B000575,Richard Blumenthal,Roy Blunt,13,17,1
M000133,T000461,Edward Markey,Patrick Toomey,8,16,0
M001176,T000461,Jeff Merkley,Patrick Toomey,8,16,0
W000805,W000802,Mark Warner,Sheldon Whitehouse,16,17,0
F000463,U000039,Deb Fischer,Tom Udall,13,16,1
H000338,H001061,Orrin Hatch,John Hoeven,16,16,1
M000133,M001111,Edward Markey,Patty Murray,13,16,0
B001236,F000062,John Boozman,Dianne Feinstein,14,16,1
F000444,S001203,Jeff Flake,Tina Smith,4,7,0
L000577,M001169,Mike Lee,Christopher Murphy,5,17,0
H001076,W000779,Margaret Hassan,Ron Wyden,11,17,0
M001169,S001203,Christopher Murphy,Tina Smith,9,9,0
F000444,W000779,Jeff Flake,Ron Wyden,6,15,1
F000062,K000384,Dianne Feinstein,Tim Kaine,15,17,0
C001035,D000607,Susan Collins,Joe Donnelly,15,17,2
C000141,G000562,Benjamin Cardin,Cory Gardner,14,17,1
U000039,W000817,Tom Udall,Elizabeth Warren,15,17,0
B001288,C001088,Cory Booker,Christopher Coons,14,16,1
P000612,S001198,David Perdue,Dan Sullivan,16,16,1
M000303,M000934,John McCain,Jerry Moran,6,6,1
C001088,H001079,Christopher Coons,Cindy Hyde-Smith,7,7,0
H000338,Y000064,Orrin Hatch,Todd Young,17,17,1
B001230,C001056,Tammy Baldwin,John Cornyn,13,16,0
C001071,L000575,Bob Corker,James Lankford,14,16,0
F000463,S001197,Deb Fischer,Ben Sasse,15,16,1
C000174,M001111,Thomas Carper,Patty Murray,13,16,0
E000285,M001176,Michael Enzi,Jeff Merkley,12,17,0
C000174,S001202,Thomas Carper,Luther Strange,5,6,0
M001176,R000605,Jeff Merkley,Mike Rounds,12,17,0
S000033,S001202,Bernard Sanders,Luther Strange,1,6,0
J000300,M000639,Doug Jones,Robert Menendez,8,9,0
T000250,V000128,John Thune,Chris Van Hollen,13,17,0
I000024,W000805,James Inhofe,Mark Warner,14,16,2
C001088,M000355,Christopher Coons,Mitch McConnell,16,17,0
B001277,H001042,Richard Blumenthal,Mazie Hirono,14,16,0
C000127,K000393,Maria Cantwell,John Kennedy,14,16,1
C000174,E000285,Thomas Carper,Michael Enzi,16,17,0
L000577,M001153,Mike Lee,Lisa Murkowski,8,17,1
M001176,M001111,Jeff Merkley,Patty Murray,13,16,0
L000575,V000128,James Lankford,Chris Van Hollen,12,17,0
C000174,R000605,Thomas Carper,Mike Rounds,16,17,1
R000584,W000779,Jim Risch,Ron Wyden,9,17,1
H001061,S000148,John Hoeven,Charles Schumer,14,16,1
C000141,R000122,Benjamin Cardin,Jack Reed,16,17,0
M000934,S001203,Jerry Moran,Tina Smith,8,9,0
C001095,L000577,Tom Cotton,Mike Lee,10,17,1
D000618,G000555,Steve Daines,Kirsten Gillibrand,10,17,0
C001035,H000338,Susan Collins,Orrin Hatch,16,17,1
F000457,S001141,Al Franken,Jeff Sessions,1,1,0
B001236,M000303,John Boozman,John McCain,7,7,1
G000386,T000476,Charles Grassley,Thom Tillis,17,17,1
T000476,W000437,Thom Tillis,Roger Wicker,17,17,1
K000384,M000303,Tim Kaine,John McCain,6,7,1
D000607,H001061,Joe Donnelly,John Hoeven,15,16,1
C000880,S001141,Michael Crapo,Jeff Sessions,1,1,0
D000607,J000300,Joe Donnelly,Doug Jones,9,9,1
D000563,M000133,Richard Durbin,Edward Markey,14,17,0
B000944,S000320,Sherrod Brown,Richard Shelby,15,17,0
M000133,S001141,Edward Markey,Jeff Sessions,0,1,0
E000285,R000595,Michael Enzi,Marco Rubio,16,16,0
D000607,Y000064,Joe Donnelly,Todd Young,16,17,1
C000127,G000359,Maria Cantwell,Lindsey Graham,12,14,0
C001113,H001079,Catherine Cortez Masto,Cindy Hyde-Smith,6,6,0
C000567,I000055,Thad Cochran,Johnny Isakson,8,8,0
H001075,L000577,Kamala Harris,Mike Lee,8,17,1
L000577,T000461,Mike Lee,Patrick Toomey,11,16,1
H001076,W000802,Margaret Hassan,Sheldon Whitehouse,16,17,0
C000141,S001184,Benjamin Cardin,Tim Scott,14,17,1
C000567,M000355,Thad Cochran,Mitch McConnell,10,10,0
H001076,W000437,Margaret Hassan,Roger Wicker,16,17,1
J000300,N000032,Doug Jones,Bill Nelson,9,9,0
C001075,F000444,Bill Cassidy,Jeff Flake,12,14,1
B001288,B001135,Cory Booker,Richard Burr,11,15,1
C001075,W000779,Bill Cassidy,Ron Wyden,10,16,1
B001261,K000393,John Barrasso,John Kennedy,17,17,1
C000567,F000062,Thad Cochran,Dianne Feinstein,8,10,0
J000300,T000250,Doug Jones,John Thune,9,9,0
E000285,W000802,Michael Enzi,Sheldon Whitehouse,15,17,0
H001069,S000320,Heidi Heitkamp,Richard Shelby,16,17,0
M000934,S000320,Jerry Moran,Richard Shelby,16,16,0
C001035,P000449,Susan Collins,Rob Portman,16,17,1
C000880,S001181,Michael Crapo,Jeanne Shaheen,14,16,0
B000575,S001194,Roy Blunt,Brian Schatz,14,16,0
G000555,H001069,Kirsten Gillibrand,Heidi Heitkamp,11,17,0
M000133,T000250,Edward Markey,John Thune,12,17,0
S001202,W000802,Luther Strange,Sheldon Whitehouse,5,6,0
M001111,W000802,Patty Murray,Sheldon Whitehouse,14,16,0
H001079,M001169,Cindy Hyde-Smith,Christopher Murphy,7,7,0
B001261,J000293,John Barrasso,Ron Johnson,15,17,0
C001098,G000555,Ted Cruz,Kirsten Gillibrand,8,16,0
H001046,M001169,Martin Heinrich,Christopher Murphy,14,16,0
B001230,G000555,Tammy Baldwin,Kirsten Gillibrand,13,17,0
M000934,R000584,Jerry Moran,Jim Risch,15,16,2
H001042,J000300,Mazie Hirono,Doug Jones,7,8,0
F000062,M001169,Dianne Feinstein,Christopher Murphy,14,17,0
B001236,L000577,John Boozman,Mike Lee,9,16,1
S001181,T000250,Jeanne Shaheen,John Thune,15,16,0
C001095,M000303,Tom Cotton,John McCain,7,7,1
S001203,T000476,Tina Smith,Thom Tillis,8,9,0
H001075,M000303,Kamala Harris,John McCain,6,7,1
C001075,H001061,Bill Cassidy,John Hoeven,15,15,1
M000639,N000032,Robert Menendez,Bill Nelson,14,16,1
H001042,M001176,Mazie Hirono,Jeff Merkley,13,16,0
B001288,M001170,Cory Booker,Claire McCaskill,14,16,1
L000577,S001141,Mike Lee,Jeff Sessions,1,1,0
G000386,K000383,Charles Grassley,Angus King,16,17,2
H001079,M001170,Cindy Hyde-Smith,Claire McCaskill,7,7,0
L000174,R000605,Patrick Leahy,Mike Rounds,12,16,0
G000555,S000033,Kirsten Gillibrand,Bernard Sanders,11,17,0
C001095,K000367,Tom Cotton,Amy Klobuchar,13,16,1
M000934,R000122,Jerry Moran,Jack Reed,14,16,0
E000295,G000386,Joni Ernst,Charles Grassley,17,17,1
K000383,V000128,Angus King,Chris Van Hollen,14,17,1
K000352,M001176,Jon Kyl,Jeff Merkley,2,2,0
B001135,F000457,Richard Burr,Al Franken,6,7,0
K000383,S001202,Angus King,Luther Strange,5,6,1
K000383,W000779,Angus King,Ron Wyden,11,17,1
D000618,W000779,Steve Daines,Ron Wyden,10,17,1
D000622,R000584,Tammy Duckworth,Jim Risch,11,15,0
C000141,S001197,Benjamin Cardin,Ben Sasse,13,17,1
J000300,T000476,Doug Jones,Thom Tillis,9,9,1
K000383,P000603,Angus King,Rand Paul,6,17,0
F000062,K000393,Dianne Feinstein,John Kennedy,14,17,1
B000944,W000805,Sherrod Brown,Mark Warner,16,17,0
H001075,M001111,Kamala Harris,Patty Murray,13,16,0
B001230,S001194,Tammy Baldwin,Brian Schatz,15,16,0
T000476,Y000064,Thom Tillis,Todd Young,17,17,1
B001135,T000250,Richard Burr,John Thune,15,16,0
C001070,S000148,Bob Casey,Charles Schumer,17,17,1
C001056,I000055,John Cornyn,Johnny Isakson,13,13,0
J000300,S000148,Doug Jones,Charles Schumer,8,9,0
B001135,C000880,Richard Burr,Michael Crapo,14,16,1
C001095,M000934,Tom Cotton,Jerry Moran,15,16,2
D000607,S000320,Joe Donnelly,Richard Shelby,16,17,0
B001261,S000148,John Barrasso,Charles Schumer,15,17,0
M001183,M000355,Joe Manchin,Mitch McConnell,15,17,0
D000563,L000575,Richard Durbin,James Lankford,12,17,0
F000444,L000575,Jeff Flake,James Lankford,14,15,0
B001267,L000577,Michael Bennet,Mike Lee,8,17,1
M001170,T000250,Claire McCaskill,John Thune,16,17,0
F000062,R000307,Dianne Feinstein,Pat Roberts,14,17,0
C001088,M000133,Christopher Coons,Edward Markey,13,17,0
C001098,R000605,Ted Cruz,Mike Rounds,15,16,1
C000880,M001170,Michael Crapo,Claire McCaskill,15,17,2
C001070,U000039,Bob Casey,Tom Udall,16,17,0
N000032,R000605,Bill Nelson,Mike Rounds,16,17,1
K000352,U000039,Jon Kyl,Tom Udall,2,2,0
C001088,K000383,Christopher Coons,Angus King,17,17,2
M000133,W000437,Edward Markey,Roger Wicker,12,17,0
R000307,S001197,Pat Roberts,Ben Sasse,16,17,1
H001041,S001202,Dean Heller,Luther Strange,6,6,1
F000457,M001170,Al Franken,Claire McCaskill,8,8,0
G000562,L000174,Cory Gardner,Patrick Leahy,12,16,0
D000618,M000639,Steve Daines,Robert Menendez,13,16,1
C000174,P000612,Thomas Carper,David Perdue,16,17,1
F000062,G000359,Dianne Feinstein,Lindsey Graham,12,15,0
H001042,J000293,Mazie Hirono,Ron Johnson,12,16,0
J000300,M000934,Doug Jones,Jerry Moran,9,9,1
H001069,J000300,Heidi Heitkamp,Doug Jones,9,9,1
B001230,E000285,Tammy Baldwin,Michael Enzi,14,17,0
L000575,S000770,James Lankford,Debbie Stabenow,15,17,0
G000386,L000174,Charles Grassley,Patrick Leahy,12,16,0
K000383,M000639,Angus King,Robert Menendez,14,16,2
J000293,T000476,Ron Johnson,Thom Tillis,15,17,0
G000359,I000055,Lindsey Graham,Johnny Isakson,13,13,0
B001236,K000367,John Boozman,Amy Klobuchar,13,15,2
B001230,W000779,Tammy Baldwin,Ron Wyden,13,17,0
S001202,T000461,Luther Strange,Patrick Toomey,5,5,1
C001098,W000779,Ted Cruz,Ron Wyden,8,16,1
B001277,H001041,Richard Blumenthal,Dean Heller,12,17,1
D000607,S001203,Joe Donnelly,Tina Smith,8,9,1
L000577,M000934,Mike Lee,Jerry Moran,8,16,1
J000293,M001176,Ron Johnson,Jeff Merkley,10,17,0
R000122,U000039,Jack Reed,Tom Udall,16,17,0
P000449,T000464,Rob Portman,Jon Tester,15,17,1
H001069,H001061,Heidi Heitkamp,John Hoeven,15,16,1
H001061,M000934,John Hoeven,Jerry Moran,15,15,1
H001079,S001141,Cindy Hyde-Smith,Jeff Sessions,0,0,0
B001288,S001194,Cory Booker,Brian Schatz,14,15,0
M000934,T000461,Jerry Moran,Patrick Toomey,12,15,1
I000055,K000393,Johnny Isakson,John Kennedy,14,14,0
P000612,W000802,David Perdue,Sheldon Whitehouse,15,17,0
L000577,V000128,Mike Lee,Chris Van Hollen,5,17,1
E000285,T000461,Michael Enzi,Patrick Toomey,13,16,0
C001113,C000880,Catherine Cortez Masto,Michael Crapo,13,16,0
B001267,M000303,Michael Bennet,John McCain,6,7,1
B001288,C000567,Cory Booker,Thad Cochran,7,10,0
C001113,T000250,Catherine Cortez Masto,John Thune,14,16,0
C000127,M001169,Maria Cantwell,Christopher Murphy,15,16,0
G000562,I000055,Cory Gardner,Johnny Isakson,14,14,0
H001069,S001184,Heidi Heitkamp,Tim Scott,16,17,2
A000360,G000562,Lamar Alexander,Cory Gardner,15,15,1
A000360,B001288,Lamar Alexander,Cory Booker,12,14,1
C001098,M000639,Ted Cruz,Robert Menendez,11,15,1
B001230,M000639,Tammy Baldwin,Robert Menendez,14,16,1
C001075,S000320,Bill Cassidy,Richard Shelby,16,16,0
L000575,T000250,James Lankford,John Thune,16,17,0
E000295,G000562,Joni Ernst,Cory Gardner,17,17,1
C001113,F000457,Catherine Cortez Masto,Al Franken,8,8,0
F000463,G000386,Deb Fischer,Charles Grassley,16,16,2
M001111,P000595,Patty Murray,Gary Peters,13,16,0
P000595,S001202,Gary Peters,Luther Strange,5,6,1
C001088,D000618,Christopher Coons,Steve Daines,16,17,1
B000944,E000285,Sherrod Brown,Michael Enzi,15,17,0
B001277,S000770,Richard Blumenthal,Debbie Stabenow,14,17,2
K000384,S001184,Tim Kaine,Tim Scott,16,17,2
P000595,S001198,Gary Peters,Dan Sullivan,15,16,1
D000618,M001153,Steve Daines,Lisa Murkowski,16,17,1
D000563,S000148,Richard Durbin,Charles Schumer,15,17,0
C001047,R000122,Shelley Capito,Jack Reed,15,17,0
B001261,L000575,John Barrasso,James Lankford,16,17,0
M000303,S001184,John McCain,Tim Scott,7,7,1
E000285,P000595,Michael Enzi,Gary Peters,16,17,0
C000567,H001079,Thad Cochran,Cindy Hyde-Smith,0,0,0
R000122,T000461,Jack Reed,Patrick Toomey,11,16,0
R000595,S001141,Marco Rubio,Jeff Sessions,1,1,0
M000133,R000605,Edward Markey,Mike Rounds,12,17,0
B000944,M001111,Sherrod Brown,Patty Murray,14,16,0
B000944,S001202,Sherrod Brown,Luther Strange,5,6,0
C001047,S001194,Shelley Capito,Brian Schatz,14,16,0
M001183,S000148,Joe Manchin,Charles Schumer,15,17,1
C000880,V000128,Michael Crapo,Chris Van Hollen,12,17,1
H000338,S001203,Orrin Hatch,Tina Smith,8,9,0
C001035,M000934,Susan Collins,Jerry Moran,15,16,1
C001035,H001069,Susan Collins,Heidi Heitkamp,15,17,2
L000174,T000461,Patrick Leahy,Patrick Toomey,9,15,0
C001070,G000386,Bob Casey,Charles Grassley,15,17,1
H001069,T000461,Heidi Heitkamp,Patrick Toomey,12,16,1
F000444,H001046,Jeff Flake,Martin Heinrich,11,14,0
G000386,U000039,Charles Grassley,Tom Udall,14,17,1
L000577,P000449,Mike Lee,Rob Portman,9,17,1
C000127,C001095,Maria Cantwell,Tom Cotton,13,16,1
C001088,C000880,Christopher Coons,Michael Crapo,15,17,2
P000449,S001197,Rob Portman,Ben Sasse,16,17,1
C001088,T000250,Christopher Coons,John Thune,16,17,0
C001056,M000303,John Cornyn,John McCain,7,7,1
G000359,L000577,Lindsey Graham,Mike Lee,9,15,0
T000461,W000802,Patrick Toomey,Sheldon Whitehouse,11,16,0
C000127,H001075,Maria Cantwell,Kamala Harris,15,16,1
H001042,P000612,Mazie Hirono,David Perdue,14,16,0
C001088,G000555,Christopher Coons,Kirsten Gillibrand,11,17,0
B001135,W000817,Richard Burr,Elizabeth Warren,10,16,0
H001041,W000805,Dean Heller,Mark Warner,15,17,2
C001047,D000622,Shelley Capito,Tammy Duckworth,12,15,0
C001088,F000457,Christopher Coons,Al Franken,8,8,0
A000360,C001047,Lamar Alexander,Shelley Capito,15,15,2
F000444,M001153,Jeff Flake,Lisa Murkowski,12,15,1
A000360,S001184,Lamar Alexander,Tim Scott,15,15,1
H001041,L000575,Dean Heller,James Lankford,17,17,0
H001041,T000464,Dean Heller,Jon Tester,14,17,2
K000367,M001169,Amy Klobuchar,Christopher Murphy,14,16,0
F000444,U000039,Jeff Flake,Tom Udall,10,15,0
C001098,M001153,Ted Cruz,Lisa Murkowski,14,16,1
B001230,M001153,Tammy Baldwin,Lisa Murkowski,13,17,1
M001111,S001198,Patty Murray,Dan Sullivan,11,15,0
C001035,T000476,Susan Collins,Thom Tillis,16,17,1
L000577,W000802,Mike Lee,Sheldon Whitehouse,7,17,0
K000393,M000303,John Kennedy,John McCain,7,7,1
R000605,S001198,Mike Rounds,Dan Sullivan,16,16,1
H001079,M001183,Cindy Hyde-Smith,Joe Manchin,7,7,0
M001153,S000033,Lisa Murkowski,Bernard Sanders,7,17,0
R000307,S001198,Pat Roberts,Dan Sullivan,16,16,1
F000062,H001075,Dianne Feinstein,Kamala Harris,17,17,0
C001047,H001046,Shelley Capito,Martin Heinrich,15,16,1
E000285,S001198,Michael Enzi,Dan Sullivan,16,16,0
B001267,I000055,Michael Bennet,Johnny Isakson,13,14,0
B001288,M001183,Cory Booker,Joe Manchin,13,16,1
C000141,D000618,Benjamin Cardin,Steve Daines,14,17,1
C001056,L000577,John Cornyn,Mike Lee,9,16,1
B001277,D000563,Richard Blumenthal,Richard Durbin,17,17,0
S001181,T000476,Jeanne Shaheen,Thom Tillis,15,16,0
B001230,W000437,Tammy Baldwin,Roger Wicker,14,17,1
C001113,M000133,Catherine Cortez Masto,Edward Markey,14,16,0
C001098,W000437,Ted Cruz,Roger Wicker,15,16,1
M000303,R000307,John McCain,Pat Roberts,7,7,1
H000338,S000320,Orrin Hatch,Richard Shelby,17,17,0
C001071,J000293,Bob Corker,Ron Johnson,13,16,0
F000062,M001170,Dianne Feinstein,Claire McCaskill,15,17,1
C001113,K000383,Catherine Cortez Masto,Angus King,15,16,0
H001046,S001184,Martin Heinrich,Tim Scott,15,16,0
R000122,S001197,Jack Reed,Ben Sasse,14,17,0
B000575,J000293,Roy Blunt,Ron Johnson,15,17,0
K000352,W000437,Jon Kyl,Roger Wicker,2,2,0
G000359,H000338,Lindsey Graham,Orrin Hatch,15,15,0
C001035,M000133,Susan Collins,Edward Markey,11,17,0
C001047,K000352,Shelley Capito,Jon Kyl,2,2,0
F000444,K000393,Jeff Flake,John Kennedy,13,15,1
F000463,G000562,Deb Fischer,Cory Gardner,16,16,1
P000603,S001203,Rand Paul,Tina Smith,1,9,0
L000575,S001194,James Lankford,Brian Schatz,13,16,0
C000141,W000437,Benjamin Cardin,Roger Wicker,14,17,1
F000062,M001183,Dianne Feinstein,Joe Manchin,14,17,0
H001076,S001184,Margaret Hassan,Tim Scott,16,17,0
E000295,G000555,Joni Ernst,Kirsten Gillibrand,10,17,0
K000367,M001170,Amy Klobuchar,Claire McCaskill,15,16,2
A000360,G000555,Lamar Alexander,Kirsten Gillibrand,9,15,0
C000127,P000603,Maria Cantwell,Rand Paul,4,16,0
