member_a,member_b,votes_same,bills_same,mutual_sponsorships
C001058,F000339,137,146,14
C001058,F000448,23,148,2
C001058,F000372,88,147,2
C001058,F000455,1,1,0
C001058,G000021,60,145,2
C001058,G000548,42,148,1
C001058,G000549,111,145,3
C001058,G000554,140,145,14
C001058,G000180,122,135,6
C001058,G000555,137,143,11
C001058,G000210,40,68,2
C001058,G000550,36,146,2
C001058,G000552,48,141,0
C001058,G000544,139,146,14
C001058,G000280,51,145,0
C001058,G000289,56,147,0
C001058,G000309,137,142,17
C001058,G000377,52,141,0
C001058,G000546,69,145,0
C001058,G000553,142,145,10
C001058,G000410,144,149,12
C001058,G000551,140,147,16
C001058,G000535,139,142,10
C001058,H000067,59,148,7
C001058,H001039,142,148,12
C001058,H001040,144,149,13
C001058,H000213,136,141,11
C001058,H000323,27,72,0
C001058,H000329,52,140,0
C001058,H000324,133,139,14
C001058,H001029,95,142,1
C001058,H001041,64,147,0
C001058,H001036,27,146,0
C001058,H000528,38,142,0
C001058,H001037,138,149,12
C001058,H001038,134,138,13
C001058,H001030,142,147,11
C001058,H000627,142,149,15
C001058,H000636,125,130,13
C001058,H001042,143,149,13
C001058,H000666,88,144,0
C001058,H001043,142,148,12
C001058,H000676,43,145,1
C001058,H000712,139,145,10
C001058,H001032,140,149,16
C001058,H001034,138,144,18
C001058,H000762,135,140,17
C001058,H000874,145,148,11
C001058,H000948,57,127,0
C001058,H000981,41,114,1
C001058,I000023,55,148,1
C001058,I000026,137,144,12
C001058,I000057,140,145,13
C001058,I000056,46,139,1
C001058,J000283,142,149,14
C001058,J000032,137,142,15
C001058,J000070,134,138,8
C001058,J000287,35,62,0
C001058,J000126,118,126,13
C001058,J000288,140,144,0
C001058,J000285,101,147,1
C001058,J000174,28,134,0
C001058,J000284,124,128,13
C001058,J000255,96,143,1
C001058,J000289,34,148,0
C001058,K000365,142,147,11
C001058,K000008,134,144,6
C001058,K000009,137,146,11
C001058,K000361,71,144,1
C001058,K000113,138,144,14
C001058,K000172,144,149,13
C001058,K000180,136,140,12
C001058,K000188,142,148,13
C001058,K000362,31,143,1
C001058,K000210,85,144,3
C001058,K000220,36,144,0
C001058,K000360,107,145,4
C001058,K000366,140,144,12
C001058,K000363,49,147,1
C001058,K000288,85,144,2
C001058,K000336,118,141,15
C001058,K000364,84,148,0
C001058,L000552,91,122,2
C001058,L000564,27,147,0
C001058,L000043,106,126,11
C001058,L000559,146,149,13
C001058,L000090,96,97,11
C001058,L000560,143,148,11
C001058,L000557,138,143,12
C001058,L000111,79,149,0
C001058,L000553,108,146,4
C001058,L000566,15,46,0
C001058,L000551,132,144,14
C001058,L000263,138,144,13
C001058,L000293,59,145,1
C001058,L000287,134,146,14
C001058,L000274,55,144,2
C001058,L000321,35,144,1
C001058,L000563,142,148,16
C001058,L000554,119,149,5
C001058,L000565,138,144,12
C001058,L000397,139,144,12
C001058,L000480,140,145,12
C001058,L000491,60,144,0
C001058,L000517,48,144,0
C001058,L000562,143,149,12
C001058,M001155,36,142,0
C001058,M001164,138,145,7
C001058,M000087,139,146,15
C001058,M001138,47,148,0
C001058,M001158,39,135,1
C001058,M000133,142,148,15
C001058,M001146,121,143,5
C001058,M001142,129,145,9
C001058,M001163,142,148,16
C001058,M000309,143,147,12
C001058,M001165,51,148,0
C001058,M001157,62,147,2
C001058,M001143,139,146,16
C001058,M001147,79,144,1
C001058,M000388,56,139,0
C001058,M000404,133,145,15
C001058,M000312,143,147,14
C001058,M001156,34,144,0
C001058,M000472,106,144,6
C001058,M000485,141,149,8
C001058,M000508,50,145,0
C001058,M001159,57,130,0
C001058,M001166,146,149,14
C001058,M000590,132,142,13
C001058,M000627,50,51,10
C001058,M001148,141,145,12
C001058,M001137,138,144,4
C001058,M001161,134,147,7
C001058,M000689,51,146,1
C001058,M001149,136,148,12
C001058,M000714,16,16,9
C001058,M000725,134,141,16
C001058,M001144,35,144,0
C001058,M001139,47,130,0
C001058,M001150,100,147,1
C001058,M001154,145,149,9
C001058,M001167,140,149,13
C001058,M000844,140,148,9
C001058,M001160,138,145,7
C001058,M001140,146,149,12
C001058,M000934,64,143,1
C001058,M000933,138,145,17
C001058,M001168,139,148,10
C001058,M001151,106,149,2
C001058,M001169,139,146,12
C001058,M001120,143,147,8
C001058,M001152,44,145,1
C001058,M001134,41,145,1
C001058,N000002,140,145,13
C001058,N000179,141,145,13
C001058,N000015,143,148,8
C001058,N000182,39,142,0
C001058,N000147,0,0,12
C001058,N000159,0,0,0
C001058,N000181,52,142,1
C001058,O000006,130,137,10
C001058,O000007,144,148,10
C001058,O000085,138,146,14
C001058,O000107,129,134,11
C001058,P000034,138,145,15
C001058,P000096,139,146,12
C001058,P000099,142,149,12
C001058,P000583,13,110,0
C001058,P000149,137,147,15
C001058,P000588,57,145,0
C001058,P000197,36,149,0
C001058,P000587,33,143,0
C001058,P000593,136,141,13
C001058,P000258,136,146,8
C001058,P000263,63,131,1
C001058,P000265,68,149,1
C001058,P000323,64,131,0
C001058,P000373,38,141,0
C001058,P000585,102,147,3
C001058,P000592,47,141,0
C001058,P000422,144,147,11
C001058,P000589,103,144,3
C001058,P000591,33,147,0
C001058,P000523,142,149,13
C001058,P000555,79,125,2
C001058,P000586,47,141,0
C001058,R000004,38,133,0
C001058,R000011,140,149,14
C001058,R000033,101,149,3
C001058,R000053,135,142,12
C001058,R000141,97,148,1
C001058,R000571,71,148,0
C001058,R000578,107,144,4
C001058,R000574,88,142,2
C001058,R000170,141,145,12
C001058,R000569,70,146,0
C001058,R000581,73,74,3
C001058,R000568,143,147,13
C001058,R000395,67,146,0
C001058,R000572,74,147,0
C001058,R000575,77,147,0
C001058,R000409,44,142,0
C001058,R000435,102,144,2
C001058,R000580,59,148,1
C001058,R000573,143,148,13
C001058,R000462,137,145,14
C001058,R000486,145,149,12
C001058,R000487,32,144,0
C001058,R000576,142,145,11
C001058,R000515,113,116,12
C001058,R000570,48,146,1
C001058,R000577,140,144,13
C001058,S001158,144,147,12
C001058,S001167,31,148,0
C001058,S000030,137,143,9
C001058,S001156,143,147,14
C001058,S001168,143,148,14
C001058,S000097,97,138,3
C001058,S001176,8,29,0
C001058,S001145,140,149,16
C001058,S001150,144,148,14
C001058,S001164,65,148,2
C001058,S001162,143,149,11
C001058,S000185,145,149,0
C001058,S001157,145,147,11
C001058,S000244,34,146,1
C001058,S000248,139,148,15
C001058,S000250,38,142,1
C001058,S001169,142,146,11
C001058,S000275,25,145,0
C001058,S001144,118,144,12
C001058,S001170,142,146,15
C001058,S000344,142,145,11
C001058,S000364,75,143,0
C001058,S001171,137,146,6
C001058,S001154,57,144,1
C001058,S001148,74,143,0
C001058,S001165,141,147,13
C001058,S000465,143,145,10
C001058,S000480,139,143,13
C001058,S000583,59,147,3
C001058,S000510,138,144,12
C001058,S001172,48,148,0
C001058,S000522,122,147,5
C001058,S000672,140,144,9
C001058,S001153,142,147,14
C001058,S001143,64,138,1
C001058,S001173,145,148,11
C001058,S001175,29,31,2
C001058,S000749,145,146,10
C001058,S000810,127,142,14
C001058,S000822,44,147,0
C001058,S001045,140,146,10
C001058,S001155,47,135,1
C001058,S001174,140,144,15
C001058,T000458,16,111,1
C001058,T000038,130,142,4
C001058,T000057,142,147,11
C001058,T000074,131,148,2
C001058,T000459,65,146,0
C001058,T000460,143,148,13
C001058,T000193,144,148,12
C001058,T000238,45,146,0
C001058,T000260,63,145,1
C001058,T000462,71,146,0
C001058,T000266,139,147,13
C001058,T000326,138,147,10
C001058,T000465,58,61,4
C001058,T000463,86,147,0
C001058,U000039,143,147,13
C001058,U000038,141,145,20
C001058,U000031,101,149,2
C001058,V000128,142,147,14
C001058,V000081,139,147,10
C001058,V000108,137,141,5
C001058,W000798,50,145,0
C001058,W000791,76,145,1
C001058,W000099,99,139,4
C001058,W000799,144,149,13
C001058,W000119,61,148,1
C001058,W000797,141,147,12
C001058,W000187,134,145,12
C001058,W000794,135,144,12
C001058,W000207,138,147,5
C001058,W000215,138,145,14
C001058,W000792,141,148,12
C001058,W000800,143,148,12
C001058,W000267,47,145,2
C001058,W000273,85,130,2
C001058,W000796,31,137,0
C001058,W000314,140,145,13
C001058,W000413,79,144,1
C001058,W000437,41,98,0
C001058,W000801,132,138,11
C001058,W000789,81,140,1
C001058,W000795,44,148,2
C001058,W000804,22,45,0
C001058,W000672,92,148,1
C001058,W000738,130,143,19
C001058,W000793,142,148,19
C001058,W000784,110,112,14
C001058,Y000062,145,148,13
C001058,Y000031,82,146,1
C001058,Y000033,64,131,3
C001074,C000380,0,0,1
C001074,C001067,23,28,0
C001074,C001049,24,28,0
C001074,C001061,26,27,0
C001074,C000537,25,28,0
C001074,C000556,9,27,0
C001074,C001068,25,28,0
C001074,C001053,12,27,0
C001074,C001062,9,28,0
C001074,C000714,23,26,0
C001074,C000754,25,27,0
C001074,C001059,24,25,0
C001074,C000794,26,28,0
C001074,C001069,25,28,0
C001074,C000868,25,27,0
C001074,C001045,13,26,0
C001074,C001038,24,27,0
C001074,C000962,3,13,0
C001074,C001063,27,28,0
C001074,C001048,11,28,0
C001074,C000984,23,26,0
C001074,D000598,25,28,0
C001074,D000597,0,0,0
C001074,D000136,15,26,0
C001074,D000603,10,28,0
C001074,D000606,10,28,0
C001074,D000096,24,28,0
C001074,D000602,27,28,0
C001074,D000599,26,27,0
C001074,D000168,10,27,0
C001074,D000191,25,28,0
C001074,D000197,24,28,0
C001074,D000210,23,25,0
C001074,D000216,25,28,0
C001074,D000604,25,28,0
C001074,D000600,23,27,0
C001074,D000299,24,28,0
C001074,D000327,26,28,0
C001074,D000355,25,28,0
C001074,D000399,25,28,0
C001074,D000607,27,28,0
C001074,D000429,7,25,0
C001074,D000482,22,26,0
C001074,D000605,14,27,0
C001074,D000492,10,24,0
C001074,D000533,9,28,0
C001074,E000063,26,27,0
C001074,E000290,18,21,0
C001074,E000092,17,24,0
C001074,E000288,22,25,0
C001074,E000289,25,28,0
C001074,E000287,26,27,0
C001074,E000172,16,28,0
C001074,E000179,25,28,0
C001074,E000187,22,28,0
C001074,E000215,25,28,0
C001074,E000226,27,28,1
C001074,E000268,8,24,0
C001074,F000010,0,0,0
C001074,F000453,14,28,0
C001074,F000030,24,28,0
C001074,F000043,24,27,0
C001074,F000447,7,25,0
C001074,F000443,16,27,0
C001074,F000116,23,27,0
C001074,F000444,4,25,0
C001074,F000445,14,27,0
C001074,F000449,17,27,0
C001074,F000452,0,0,0
C001074,F000440,15,25,0
C001074,F000454,24,28,0
C001074,F000450,8,28,0
C001074,F000339,24,28,0
C001074,F000448,7,28,0
C001074,F000372,16,27,0
C001074,F000455,0,1,0
C001074,G000021,15,27,0
C001074,G000548,10,28,0
C001074,G000549,25,28,0
C001074,G000554,27,28,0
C001074,G000180,19,21,0
C001074,G000555,21,23,0
C001074,G000210,0,0,0
C001074,G000550,9,28,0
C001074,G000552,9,27,0
C001074,G000544,23,27,0
C001074,G000280,14,28,0
C001074,G000289,12,28,0
C001074,G000309,24,25,0
C001074,G000377,11,27,0
C001074,G000546,17,28,0
C001074,G000553,24,26,0
C001074,G000410,25,28,0
C001074,G000551,22,26,0
C001074,G000535,24,25,0
C001074,H000067,12,28,0
C001074,H001039,25,28,0
C001074,H001040,25,28,0
C001074,H000213,22,25,0
C001074,H000323,0,0,0
C001074,H000329,8,26,0
C001074,H000324,23,25,0
C001074,H001029,25,28,0
C001074,H001041,11,28,0
C001074,H001036,7,28,0
C001074,H000528,9,28,0
C001074,H001037,25,28,0
C001074,H001038,25,27,0
C001074,H001030,24,27,0
C001074,H000627,26,28,0
C001074,H000636,22,24,0
C001074,H001042,24,28,0
C001074,H000666,15,27,0
C001074,H001043,24,27,1
C001074,H000676,7,27,0
C001074,H000712,26,28,1
C001074,H001032,23,28,0
C001074,H001034,24,27,0
C001074,H000762,25,27,0
C001074,H000874,25,27,0
C001074,H000948,7,14,0
C001074,H000981,10,27,0
C001074,I000023,13,28,0
C001074,I000026,24,28,0
C001074,I000057,25,28,0
C001074,I000056,9,26,0
C001074,J000283,23,28,0
C001074,J000032,20,24,0
C001074,J000070,25,28,0
C001074,J000287,0,0,0
C001074,J000126,24,26,0
C001074,J000288,24,27,0
C001074,J000285,21,28,0
C001074,J000174,9,28,0
C001074,J000284,18,19,0
C001074,J000255,24,27,0
C001074,J000289,8,28,0
C001074,K000365,26,28,0
C001074,K000008,25,28,0
C001074,K000009,24,27,0
C001074,K000361,17,27,0
C001074,K000113,23,27,0
C001074,K000172,25,28,0
C001074,K000180,23,26,0
C001074,K000188,24,27,0
C001074,K000362,6,24,0
C001074,K000210,13,26,0
C001074,K000220,7,27,0
C001074,K000360,22,28,0
C001074,K000366,25,28,0
C001074,K000363,12,28,0
C001074,K000288,21,28,0
C001074,K000336,24,28,0
C001074,K000364,17,27,0
C001074,L000552,20,24,0
C001074,L000564,8,28,0
C001074,L000043,18,21,0
C001074,L000559,26,28,0
C001074,L000090,0,0,0
C001074,L000560,25,28,0
C001074,L000557,25,28,0
C001074,L000111,16,28,0
C001074,L000553,21,28,0
C001074,L000566,9,28,0
C001074,L000551,23,27,0
C001074,L000263,22,26,0
C001074,L000293,10,27,0
C001074,L000287,23,27,0
C001074,L000274,12,28,0
C001074,L000321,8,27,0
C001074,L000563,25,28,0
C001074,L000554,24,28,0
C001074,L000565,21,25,0
C001074,L000397,25,28,0
C001074,L000480,25,28,0
C001074,L000491,13,27,0
C001074,L000517,9,28,0
C001074,L000562,24,28,0
C001074,M001155,8,28,0
C001074,M001164,24,25,0
C001074,M000087,23,28,0
C001074,M001138,10,28,0
C001074,M001158,7,24,0
C001074,M000133,25,28,0
C001074,M001146,27,28,0
C001074,M001142,26,28,0
C001074,M001163,24,28,0
C001074,M000309,26,28,0
C001074,M001165,10,28,0
C001074,M001157,15,28,0
C001074,M001143,25,28,0
C001074,M001147,15,25,0
C001074,M000388,10,23,0
C001074,M000404,25,28,0
C001074,M000312,25,28,0
C001074,M001156,9,28,0
C001074,M000472,22,28,0
C001074,M000485,28,28,0
C001074,M000508,11,28,0
C001074,M001159,13,26,0
C001074,M001166,27,28,0
C001074,M000590,24,28,0
C001074,M000627,0,0,0
C001074,M001148,26,28,0
C001074,M001137,23,25,0
C001074,M001161,25,28,0
C001074,M000689,12,28,0
C001074,M001149,24,28,0
C001074,M000714,0,0,0
C001074,M000725,24,28,0
C001074,M001144,8,28,0
C001074,M001139,11,25,0
C001074,M001150,21,28,0
C001074,M001154,25,28,0
C001074,M001167,27,28,0
C001074,M000844,25,28,0
C001074,M001160,23,27,0
C001074,M001140,26,28,0
C001074,M000934,12,27,0
C001074,M000933,25,28,0
C001074,M001168,26,28,0
C001074,M001151,21,28,0
C001074,M001169,24,28,0
C001074,M001120,26,27,0
C001074,M001152,10,26,0
C001074,M001134,9,28,0
C001074,N000002,24,27,0
C001074,N000179,25,28,0
C001074,N000015,24,27,0
C001074,N000182,7,25,0
C001074,N000147,0,0,0
C001074,N000159,0,0,0
C001074,N000181,9,27,0
C001074,O000006,26,28,0
C001074,O000007,25,28,0
C001074,O000085,23,28,0
C001074,O000107,22,24,0
C001074,P000034,23,28,0
C001074,P000096,24,27,0
C001074,P000099,24,28,0
C001074,P000583,2,24,0
C001074,P000149,23,27,0
C001074,P000588,13,28,0
C001074,P000197,7,28,0
C001074,P000587,8,26,0
C001074,P000593,26,28,0
C001074,P000258,26,27,1
C001074,P000263,11,21,0
C001074,P000265,17,28,0
C001074,P000323,11,24,0
C001074,P000373,9,23,0
C001074,P000585,23,27,0
C001074,P000592,7,25,0
C001074,P000422,26,28,1
C001074,P000589,24,28,0
C001074,P000591,7,28,0
C001074,P000523,24,28,0
C001074,P000555,12,17,0
C001074,P000586,9,24,0
C001074,R000004,10,26,0
C001074,R000011,27,28,0
C001074,R000033,20,28,0
C001074,R000053,22,27,0
C001074,R000141,17,27,0
C001074,R000571,15,28,0
C001074,R000578,22,28,0
C001074,R000574,16,26,0
C001074,R000170,25,27,0
C001074,R000569,11,27,0
C001074,R000581,24,26,0
C001074,R000568,27,28,0
C001074,R000395,14,28,0
C001074,R000572,14,27,0
C001074,R000575,21,27,0
C001074,R000409,9,27,0
C001074,R000435,26,27,0
C001074,R000580,13,28,0
C001074,R000573,26,28,0
C001074,R000462,23,28,0
C001074,R000486,25,28,0
C001074,R000487,8,27,0
C001074,R000576,26,28,0
C001074,R000515,7,9,0
C001074,R000570,8,28,0
C001074,R000577,26,28,0
C001074,S001158,27,28,1
C001074,S001167,8,28,0
C001074,S000030,25,28,0
C001074,S001156,25,28,0
C001074,S001168,25,28,0
C001074,S000097,18,25,0
C001074,S001176,9,28,0
C001074,S001145,23,28,0
C001074,S001150,26,28,0
C001074,S001164,16,28,0
C001074,S001162,25,28,0
C001074,S000185,25,28,0
C001074,S001157,25,27,0
C001074,S000244,6,26,0
C001074,S000248,23,28,0
C001074,S000250,8,28,0
C001074,S001169,24,26,0
C001074,S000275,8,28,0
C001074,S001144,26,28,0
C001074,S001170,26,28,0
C001074,S000344,25,27,0
C001074,S000364,15,27,0
C001074,S001171,26,26,0
C001074,S001154,13,28,0
C001074,S001148,16,28,0
C001074,S001165,26,28,0
C001074,S000465,27,28,0
C001074,S000480,23,26,0
C001074,S000583,13,27,0
C001074,S000510,24,27,0
C001074,S001172,8,28,0
C001074,S000522,25,28,0
C001074,S000672,23,24,0
C001074,S001153,24,28,0
C001074,S001143,15,26,0
C001074,S001173,26,28,0
C001074,S001175,21,24,0
C001074,S000749,27,28,0
C001074,S000810,22,23,0
C001074,S000822,10,27,0
C001074,S001045,26,28,0
C001074,S001155,11,28,0
C001074,S001174,24,27,1
C001074,T000458,4,23,0
C001074,T000038,26,28,0
C001074,T000057,25,28,0
C001074,T000074,25,28,0
C001074,T000459,15,28,0
C001074,T000460,25,28,0
C001074,T000193,25,27,0
C001074,T000238,8,28,0
C001074,T000260,9,24,0
C001074,T000462,19,28,0
C001074,T000266,22,26,0
C001074,T000326,24,28,0
C001074,T000465,25,28,0
C001074,T000463,20,27,0
C001074,U000039,26,28,0
C001074,U000038,24,26,0
C001074,U000031,22,28,0
C001074,V000128,24,27,0
C001074,V000081,22,27,0
C001074,V000108,25,27,0
C001074,W000798,10,26,0
C001074,W000791,14,26,0
C001074,W000099,16,26,0
C001074,W000799,27,28,0
C001074,W000119,14,28,0
C001074,W000797,24,28,0
C001074,W000187,23,27,0
C001074,W000794,23,26,0
C001074,W000207,25,28,0
C001074,W000215,23,26,0
C001074,W000792,24,28,0
C001074,W000800,24,28,0
C001074,W000267,7,27,0
C001074,W000273,14,21,0
C001074,W000796,10,28,0
C001074,W000314,20,24,0
C001074,W000413,19,27,0
C001074,W000437,0,0,0
C001074,W000801,25,27,0
C001074,W000789,13,26,0
C001074,W000795,9,28,0
C001074,W000804,16,28,0
C001074,W000672,17,27,0
C001074,W000738,23,28,0
C001074,W000793,24,28,0
C001074,W000784,1,1,0
C001074,Y000062,26,28,0
C001074,Y000031,19,28,0
C001074,Y000033,12,25,0
C000380,C001067,0,0,13
C000380,C001049,0,0,10
C000380,C001061,0,0,12
C000380,C000537,0,0,12
C000380,C000556,0,0,1
C000380,C001068,0,0,11
C000380,C001053,0,0,1
C000380,C001062,0,0,0
C000380,C000714,0,0,14
C000380,C000754,0,0,10
C000380,C001059,0,0,7
C000380,C000794,0,0,7
C000380,C001069,0,0,11
C000380,C000868,0,0,9
C000380,C001045,0,0,0
C000380,C001038,0,0,12
C000380,C000962,0,0,2
C000380,C001063,0,0,11
C000380,C001048,0,0,0
C000380,C000984,0,0,13
C000380,D000598,0,0,11
C000380,D000597,0,0,0
C000380,D000136,0,0,1
C000380,D000603,0,0,1
C000380,D000606,0,0,0
C000380,D000096,0,0,13
C000380,D000602,0,0,13
C000380,D000599,0,0,10
C000380,D000168,0,0,0
C000380,D000191,0,0,13
C000380,D000197,0,0,11
C000380,D000210,0,0,13
C000380,D000216,0,0,12
C000380,D000604,0,0,2
C000380,D000600,0,0,1
C000380,D000299,0,0,1
C000380,D000327,0,0,11
C000380,D000355,0,0,9
C000380,D000399,0,0,12
C000380,D000607,0,0,6
C000380,D000429,0,0,0
C000380,D000482,0,0,11
C000380,D000605,0,0,0
C000380,D000492,0,0,0
C000380,D000533,0,0,0
C000380,E000063,0,0,6
C000380,E000290,0,0,0
C000380,E000092,0,0,1
C000380,E000288,0,0,12
C000380,E000289,0,0,8
C000380,E000287,0,0,11
C000380,E000172,0,0,2
C000380,E000179,0,0,12
C000380,E000187,0,0,2
C000380,E000215,0,0,13
C000380,E000226,0,0,13
C000380,E000268,0,0,1
C000380,F000010,0,0,10
C000380,F000453,0,0,0
C000380,F000030,0,0,13
C000380,F000043,0,0,11
C000380,F000447,0,0,0
C000380,F000443,0,0,1
C000380,F000116,0,0,13
C000380,F000444,0,0,0
C000380,F000445,0,0,0
C000380,F000449,0,0,0
C000380,F000452,0,0,2
C000380,F000440,0,0,1
C000380,F000454,0,0,0
C000380,F000450,0,0,0
C000380,F000339,0,0,14
C000380,F000448,0,0,1
C000380,F000372,0,0,1
C000380,F000455,0,0,0
C000380,G000021,0,0,0
C000380,G000548,0,0,1
C000380,G000549,0,0,2
C000380,G000554,0,0,10
C000380,G000180,0,0,5
C000380,G000555,0,0,9
C000380,G000210,0,0,1
C000380,G000550,0,0,0
C000380,G000552,0,0,0
C000380,G000544,0,0,12
C000380,G000280,0,0,0
C000380,G000289,0,0,0
C000380,G000309,0,0,9
C000380,G000377,0,0,0
C000380,G000546,0,0,0
C000380,G000553,0,0,13
C000380,G000410,0,0,11
C000380,G000551,0,0,14
C000380,G000535,0,0,9
C000380,H000067,0,0,1
C000380,H001039,0,0,9
C000380,H001040,0,0,12
C000380,H000213,0,0,11
C000380,H000323,0,0,0
C000380,H000329,0,0,0
C000380,H000324,0,0,14
C000380,H001029,0,0,1
C000380,H001041,0,0,0
C000380,H001036,0,0,0
C000380,H000528,0,0,0
C000380,H001037,0,0,10
C000380,H001038,0,0,11
C000380,H001030,0,0,10
C000380,H000627,0,0,13
C000380,H000636,0,0,11
C000380,H001042,0,0,12
C000380,H000666,0,0,0
C000380,H001043,0,0,13
C000380,H000676,0,0,0
C000380,H000712,0,0,10
C000380,H001032,0,0,11
C000380,H001034,0,0,14
C000380,H000762,0,0,13
C000380,H000874,0,0,11
C000380,H000948,0,0,0
C000380,H000981,0,0,1
C000380,I000023,0,0,0
C000380,I000026,0,0,11
C000380,I000057,0,0,11
C000380,I000056,0,0,0
C000380,J000283,0,0,14
C000380,J000032,0,0,15
C000380,J000070,0,0,8
C000380,J000287,0,0,2
C000380,J000126,0,0,10
C000380,J000288,0,0,0
C000380,J000285,0,0,1
C000380,J000174,0,0,0
C000380,J000284,0,0,13
C000380,J000255,0,0,0
C000380,J000289,0,0,0
C000380,K000365,0,0,10
C000380,K000008,0,0,5
C000380,K000009,0,0,10
C000380,K000361,0,0,1
C000380,K000113,0,0,12
C000380,K000172,0,0,12
C000380,K000180,0,0,12
C000380,K000188,0,0,12
C000380,K000362,0,0,1
C000380,K000210,0,0,3
C000380,K000220,0,0,0
C000380,K000360,0,0,2
C000380,K000366,0,0,11
C000380,K000363,0,0,1
C000380,K000288,0,0,1
C000380,K000336,0,0,14
C000380,K000364,0,0,0
C000380,L000552,0,0,1
C000380,L000564,0,0,0
C000380,L000043,0,0,6
C000380,L000559,0,0,12
C000380,L000090,0,0,10
C000380,L000560,0,0,10
C000380,L000557,0,0,13
C000380,L000111,0,0,0
C000380,L000553,0,0,4
C000380,L000566,0,0,0
C000380,L000551,0,0,12
C000380,L000263,0,0,12
C000380,L000293,0,0,1
C000380,L000287,0,0,13
C000380,L000274,0,0,1
C000380,L000321,0,0,1
C000380,L000563,0,0,9
C000380,L000554,0,0,3
C000380,L000565,0,0,12
C000380,L000397,0,0,13
C000380,L000480,0,0,12
C000380,L000491,0,0,0
C000380,L000517,0,0,1
C000380,L000562,0,0,12
C000380,M001155,0,0,0
C000380,M001164,0,0,8
C000380,M000087,0,0,15
C000380,M001138,0,0,0
C000380,M001158,0,0,1
C000380,M000133,0,0,14
C000380,M001146,0,0,5
C000380,M001142,0,0,6
C000380,M001163,0,0,13
C000380,M000309,0,0,13
C000380,M001165,0,0,0
C000380,M001157,0,0,0
C000380,M001143,0,0,13
C000380,M001147,0,0,0
C000380,M000388,0,0,0
C000380,M000404,0,0,14
C000380,M000312,0,0,13
C000380,M001156,0,0,0
C000380,M000472,0,0,3
C000380,M000485,0,0,8
C000380,M000508,0,0,0
C000380,M001159,0,0,0
C000380,M001166,0,0,11
C000380,M000590,0,0,12
C000380,M000627,0,0,10
C000380,M001148,0,0,12
C000380,M001137,0,0,5
C000380,M001161,0,0,7
C000380,M000689,0,0,1
C000380,M001149,0,0,10
C000380,M000714,0,0,9
C000380,M000725,0,0,14
C000380,M001144,0,0,0
C000380,M001139,0,0,0
C000380,M001150,0,0,0
C000380,M001154,0,0,6
C000380,M001167,0,0,11
C000380,M000844,0,0,7
C000380,M001160,0,0,7
C000380,M001140,0,0,11
C000380,M000934,0,0,1
C000380,M000933,0,0,16
C000380,M001168,0,0,11
C000380,M001151,0,0,2
C000380,M001169,0,0,11
C000380,M001120,0,0,5
C000380,M001152,0,0,1
C000380,M001134,0,0,0
C000380,N000002,0,0,13
C000380,N000179,0,0,10
C000380,N000015,0,0,6
C000380,N000182,0,0,0
C000380,N000147,0,0,13
C000380,N000159,0,0,0
C000380,N000181,0,0,0
C000380,O000006,0,0,11
C000380,O000007,0,0,9
C000380,O000085,0,0,12
C000380,O000107,0,0,9
C000380,P000034,0,0,12
C000380,P000096,0,0,10
C000380,P000099,0,0,11
C000380,P000583,0,0,0
C000380,P000149,0,0,13
C000380,P000588,0,0,0
C000380,P000197,0,0,0
C000380,P000587,0,0,0
C000380,P000593,0,0,13
C000380,P000258,0,0,8
C000380,P000263,0,0,1
C000380,P000265,0,0,0
C000380,P000323,0,0,0
C000380,P000373,0,0,0
C000380,P000585,0,0,2
C000380,P000592,0,0,0
C000380,P000422,0,0,12
C000380,P000589,0,0,1
C000380,P000591,0,0,0
C000380,P000523,0,0,11
C000380,P000555,0,0,1
C000380,P000586,0,0,0
C000380,R000004,0,0,0
C000380,R000011,0,0,11
C000380,R000033,0,0,2
C000380,R000053,0,0,12
C000380,R000141,0,0,1
C000380,R000571,0,0,0
C000380,R000578,0,0,1
C000380,R000574,0,0,1
C000380,R000170,0,0,11
C000380,R000569,0,0,0
C000380,R000581,0,0,3
C000380,R000568,0,0,12
C000380,R000395,0,0,0
C000380,R000572,0,0,0
C000380,R000575,0,0,0
C000380,R000409,0,0,0
C000380,R000435,0,0,2
C000380,R000580,0,0,0
C000380,R000573,0,0,11
C000380,R000462,0,0,12
C000380,R000486,0,0,10
C000380,R000487,0,0,0
C000380,R000576,0,0,11
C000380,R000515,0,0,13
C000380,R000570,0,0,0
C000380,R000577,0,0,13
C000380,S001158,0,0,12
C000380,S001167,0,0,0
C000380,S000030,0,0,9
C000380,S001156,0,0,12
C000380,S001168,0,0,12
C000380,S000097,0,0,1
C000380,S001176,0,0,0
C000380,S001145,0,0,13
C000380,S001150,0,0,14
C000380,S001164,0,0,1
C000380,S001162,0,0,10
C000380,S000185,0,0,0
C000380,S001157,0,0,11
C000380,S000244,0,0,0
C000380,S000248,0,0,14
C000380,S000250,0,0,0
C000380,S001169,0,0,11
C000380,S000275,0,0,0
C000380,S001144,0,0,8
C000380,S001170,0,0,12
C000380,S000344,0,0,10
C000380,S000364,0,0,0
C000380,S001171,0,0,6
C000380,S001154,0,0,1
C000380,S001148,0,0,0
C000380,S001165,0,0,14
C000380,S000465,0,0,10
C000380,S000480,0,0,11
C000380,S000583,0,0,2
C000380,S000510,0,0,10
C000380,S001172,0,0,0
