member_a,member_b,votes_same,bills_same,mutual_sponsorships
A000069,A000360,40,47,1
A000069,A000109,26,50,0
A000069,B001261,19,37,0
A000069,B000243,45,50,2
A000069,B001233,43,50,1
A000069,B000382,36,49,1
A000069,B000444,33,34,1
A000069,B000468,47,49,3
A000069,B000611,37,48,1
A000069,B000711,43,44,3
A000069,B000944,50,50,3
A000069,B000953,26,42,0
A000069,B001066,29,48,1
A000069,B001135,32,49,0
A000069,B001210,44,47,1
A000069,C000127,46,50,3
A000069,C000141,47,50,2
A000069,C000174,43,50,1
A000069,C001070,45,50,0
A000069,C000286,34,49,1
A000069,C001041,27,29,3
A000069,C000560,17,49,0
A000069,C000567,36,49,2
A000069,C001057,40,49,1
A000069,C001035,40,50,2
A000069,C000705,43,50,0
A000069,C001071,33,49,1
A000069,C001056,31,49,1
A000069,C000858,31,47,1
A000069,C000880,32,49,0
A000069,D000595,12,47,0
A000069,D000388,33,34,3
A000069,D000601,34,47,0
A000069,D000407,38,49,2
A000069,D000432,45,47,2
A000069,D000563,47,50,3
A000069,E000194,26,48,1
A000069,E000285,28,49,1
A000069,F000061,44,50,1
A000069,F000062,45,50,3
A000069,G000359,28,48,0
A000069,G000386,40,50,0
A000069,G000445,25,45,0
A000069,H001028,30,48,1
A000069,H000206,47,47,2
A000069,H000338,38,49,2
A000069,H001016,39,50,1
A000069,I000024,21,47,0
A000069,I000025,41,47,3
A000069,I000055,34,48,1
A000069,J000177,26,31,3
A000069,K000105,39,40,3
A000069,K000148,45,47,3
A000069,K000367,48,50,2
A000069,K000305,45,50,2
A000069,K000352,25,49,0
A000069,L000550,40,48,1
A000069,L000123,45,49,2
A000069,L000174,50,50,2
A000069,L000261,46,50,3
A000069,L000304,41,49,2
A000069,L000035,41,48,2
A000069,L000447,20,28,1
A000069,L000504,38,47,1
A000069,M001162,35,50,1
A000069,M000303,8,14,0
A000069,M001170,45,50,2
A000069,M000355,35,50,1
A000069,M000639,46,49,2
A000069,M000702,43,49,2
A000069,M001153,40,49,2
A000069,M001111,45,48,3
A000069,N000032,40,48,2
A000069,N000180,43,49,2
A000069,O000167,17,20,3
A000069,P000590,43,50,1
A000069,R000122,48,50,1
A000069,R000146,48,50,3
A000069,R000307,36,49,1
A000069,R000361,44,49,1
A000069,S001163,45,50,3
A000069,S000033,44,49,1
A000069,S000148,46,49,3
A000069,S001141,32,48,0
A000069,S000320,36,49,0
A000069,S001142,43,50,3
A000069,S000663,42,50,2
A000069,S000709,42,49,1
A000069,S000770,46,50,3
A000069,S000888,42,49,3
A000069,S001078,35,50,0
A000069,T000464,47,50,1
A000069,T000162,8,12,1
A000069,T000250,34,49,0
A000069,V000127,24,49,1
A000069,V000126,32,48,1
A000069,W000154,35,45,1
A000069,W000803,44,49,1
A000069,W000802,45,50,1
A000069,W000437,12,18,0
A000069,W000779,44,48,0
A000360,A000109,32,47,0
A000360,B001261,22,34,0
A000360,B000243,43,47,0
A000360,B001233,44,47,1
A000360,B000382,41,46,1
A000360,B000444,27,32,1
A000360,B000468,39,46,1
A000360,B000611,40,45,1
A000360,B000711,35,43,1
A000360,B000944,40,47,1
A000360,B000953,31,39,0
A000360,B001066,35,47,1
A000360,B001135,37,46,0
A000360,B001210,34,44,1
A000360,C000127,40,47,1
A000360,C000141,41,47,1
A000360,C000174,42,47,1
A000360,C001070,42,47,0
A000360,C000286,39,46,1
A000360,C001041,22,27,1
A000360,C000560,23,46,0
A000360,C000567,41,46,1
A000360,C001057,44,46,1
A000360,C001035,44,47,1
A000360,C000705,42,47,0
A000360,C001071,38,46,1
A000360,C001056,37,46,1
A000360,C000858,37,44,1
A000360,C000880,38,46,0
A000360,D000595,19,44,0
A000360,D000388,26,31,1
A000360,D000601,38,44,0
A000360,D000407,44,46,1
A000360,D000432,37,46,0
A000360,D000563,41,47,1
A000360,E000194,31,45,1
A000360,E000285,33,46,1
A000360,F000061,34,47,0
A000360,F000062,42,47,1
A000360,G000359,33,45,0
A000360,G000386,46,47,0
A000360,G000445,32,44,0
A000360,H001028,35,46,1
A000360,H000206,39,46,1
A000360,H000338,43,46,1
A000360,H001016,45,47,1
A000360,I000024,27,44,0
A000360,I000025,41,45,1
A000360,I000055,39,45,1
A000360,J000177,29,30,1
A000360,K000105,34,37,1
A000360,K000148,41,46,1
A000360,K000367,41,47,1
A000360,K000305,43,47,1
A000360,K000352,28,46,0
A000360,L000550,40,46,1
A000360,L000123,40,46,1
A000360,L000174,40,47,1
A000360,L000261,40,47,1
A000360,L000304,43,46,1
A000360,L000035,40,45,1
A000360,L000447,24,28,1
A000360,L000504,45,47,1
A000360,M001162,41,47,1
A000360,M000303,11,14,0
A000360,M001170,42,47,1
A000360,M000355,41,47,1
A000360,M000639,40,46,1
A000360,M000702,42,46,1
A000360,M001153,43,46,1
A000360,M001111,41,47,1
A000360,N000032,40,45,1
A000360,N000180,42,46,1
A000360,O000167,14,18,1
A000360,P000590,43,47,1
A000360,R000122,38,47,0
A000360,R000146,40,47,1
A000360,R000307,42,46,1
A000360,R000361,42,46,1
A000360,S001163,44,47,1
A000360,S000033,35,47,0
A000360,S000148,40,46,1
A000360,S001141,37,45,0
A000360,S000320,40,46,0
A000360,S001142,45,47,1
A000360,S000663,46,47,1
A000360,S000709,45,46,0
A000360,S000770,38,47,1
A000360,S000888,45,46,1
A000360,S001078,41,47,0
A000360,T000464,39,47,0
A000360,T000162,9,12,0
A000360,T000250,40,46,0
A000360,V000127,30,46,1
A000360,V000126,35,45,1
A000360,W000154,41,42,1
A000360,W000803,43,46,0
A000360,W000802,39,47,0
A000360,W000437,14,17,0
A000360,W000779,38,45,0
A000109,B001261,31,37,0
A000109,B000243,29,50,0
A000109,B001233,31,50,0
A000109,B000382,35,49,0
A000109,B000444,16,34,0
A000109,B000468,25,49,0
A000109,B000611,35,48,0
A000109,B000711,22,44,0
A000109,B000944,26,50,0
A000109,B000953,36,42,0
A000109,B001066,43,48,0
A000109,B001135,41,49,0
A000109,B001210,23,47,0
A000109,C000127,28,50,0
A000109,C000141,27,50,0
A000109,C000174,29,50,0
A000109,C001070,31,50,0
A000109,C000286,39,49,0
A000109,C001041,14,29,0
A000109,C000560,36,49,0
A000109,C000567,39,49,0
A000109,C001057,34,49,0
A000109,C001035,32,50,0
A000109,C000705,29,50,0
A000109,C001071,38,49,0
A000109,C001056,40,49,0
A000109,C000858,39,47,0
A000109,C000880,40,49,0
A000109,D000595,36,47,0
A000109,D000388,17,34,0
A000109,D000601,36,47,0
A000109,D000407,34,49,0
A000109,D000432,26,47,0
A000109,D000563,27,50,0
A000109,E000194,39,48,0
A000109,E000285,41,49,0
A000109,F000061,24,50,0
A000109,F000062,29,50,0
A000109,G000359,43,48,0
A000109,G000386,36,50,0
A000109,G000445,35,45,0
A000109,H001028,35,48,0
A000109,H000206,26,47,0
A000109,H000338,33,49,0
A000109,H001016,37,50,0
A000109,I000024,42,47,0
A000109,I000025,28,47,0
A000109,I000055,38,48,0
A000109,J000177,22,31,0
A000109,K000105,25,40,0
A000109,K000148,27,47,0
A000109,K000367,28,50,0
A000109,K000305,29,50,0
A000109,K000352,38,49,0
A000109,L000550,31,48,0
A000109,L000123,26,49,0
A000109,L000174,26,50,0
A000109,L000261,28,50,0
A000109,L000304,32,49,0
A000109,L000035,27,48,0
A000109,L000447,24,28,0
A000109,L000504,30,47,0
A000109,M001162,41,50,0
A000109,M000303,11,14,0
A000109,M001170,31,50,0
A000109,M000355,41,50,0
A000109,M000639,26,49,0
A000109,M000702,29,49,0
A000109,M001153,33,49,0
A000109,M001111,27,48,0
A000109,N000032,29,48,0
A000109,N000180,32,49,0
A000109,O000167,9,20,0
A000109,P000590,31,50,0
A000109,R000122,24,50,0
A000109,R000146,26,50,0
A000109,R000307,38,49,0
A000109,R000361,29,49,0
A000109,S001163,31,50,0
A000109,S000033,24,49,0
A000109,S000148,26,49,0
A000109,S001141,42,48,0
A000109,S000320,39,49,0
A000109,S001142,33,50,0
A000109,S000663,34,50,0
A000109,S000709,33,49,0
A000109,S000770,28,50,0
A000109,S000888,33,49,0
A000109,S001078,35,50,0
A000109,T000464,27,50,0
A000109,T000162,11,12,0
A000109,T000250,40,49,0
A000109,V000127,44,49,0
A000109,V000126,35,48,0
A000109,W000154,33,45,0
A000109,W000803,30,49,0
A000109,W000802,25,50,0
A000109,W000437,15,18,0
A000109,W000779,28,48,0
B001261,B000243,23,37,0
B001261,B001233,24,37,0
B001261,B000382,25,37,0
B001261,B000444,11,24,0
B001261,B000468,19,36,0
B001261,B000611,25,37,0
B001261,B000711,17,32,0
B001261,B000944,19,37,0
B001261,B000953,29,34,0
B001261,B001066,31,35,0
B001261,B001135,29,37,0
B001261,B001210,14,34,0
B001261,C000127,22,37,0
B001261,C000141,21,37,0
B001261,C000174,22,37,0
B001261,C001070,23,37,0
B001261,C000286,30,37,0
B001261,C001041,10,16,0
B001261,C000560,27,37,0
B001261,C000567,29,37,0
B001261,C001057,24,36,0
B001261,C001035,23,37,0
B001261,C000705,21,37,0
B001261,C001071,30,37,0
B001261,C001056,31,36,0
B001261,C000858,28,34,0
B001261,C000880,30,37,0
B001261,D000595,25,34,0
B001261,D000388,12,23,0
B001261,D000601,27,35,0
B001261,D000407,23,36,0
B001261,D000432,19,34,0
B001261,D000563,21,37,0
B001261,E000194,31,36,0
B001261,E000285,36,37,0
B001261,F000061,16,37,0
B001261,F000062,23,37,0
B001261,G000359,28,35,0
B001261,G000386,25,37,0
B001261,G000445,23,32,0
B001261,H001028,25,35,0
B001261,H000206,19,34,0
B001261,H000338,24,37,0
B001261,H001016,26,37,0
B001261,I000024,30,35,0
B001261,I000025,23,35,0
B001261,I000055,29,36,0
B001261,J000177,21,31,0
B001261,K000105,17,28,0
B001261,K000148,20,34,0
B001261,K000367,21,37,0
B001261,K000305,23,37,0
B001261,K000352,29,37,0
B001261,L000550,23,36,0
B001261,L000123,20,37,0
B001261,L000174,19,37,0
B001261,L000261,21,37,0
B001261,L000304,24,36,0
B001261,L000035,22,35,0
B001261,L000447,11,15,0
B001261,L000504,20,34,0
B001261,M001162,27,37,0
B001261,M000303,6,9,0
B001261,M001170,23,37,0
B001261,M000355,27,37,0
B001261,M000639,20,36,0
B001261,M000702,24,37,0
B001261,M001153,25,37,0
B001261,M001111,21,35,0
B001261,N000032,23,36,0
B001261,N000180,24,36,0
B001261,O000167,3,8,0
B001261,P000590,24,37,0
B001261,R000122,17,37,0
B001261,R000146,20,37,0
B001261,R000307,25,37,0
B001261,R000361,23,36,0
B001261,S001163,24,37,0
B001261,S000033,17,36,0
B001261,S000148,21,37,0
B001261,S001141,29,35,0
B001261,S000320,29,37,0
B001261,S001142,25,37,0
B001261,S000663,25,37,0
B001261,S000709,25,37,0
B001261,S000770,21,37,0
B001261,S000888,25,37,0
B001261,S001078,23,37,0
B001261,T000464,21,37,0
B001261,T000162,0,0,0
B001261,T000250,29,36,0
B001261,V000127,27,37,0
B001261,V000126,25,36,0
B001261,W000154,24,32,0
B001261,W000803,23,36,0
B001261,W000802,18,37,0
B001261,W000437,16,18,0
B001261,W000779,22,35,0
B000243,B001233,48,50,0
B000243,B000382,39,49,0
B000243,B000444,31,34,1
B000243,B000468,46,49,2
B000243,B000611,40,48,0
B000243,B000711,40,44,3
B000243,B000944,45,50,3
B000243,B000953,29,42,0
B000243,B001066,32,48,0
B000243,B001135,35,49,1
B000243,B001210,39,47,0
B000243,C000127,47,50,2
B000243,C000141,48,50,2
B000243,C000174,46,50,1
B000243,C001070,46,50,1
B000243,C000286,37,49,0
B000243,C001041,28,29,3
B000243,C000560,20,49,0
B000243,C000567,39,49,2
B000243,C001057,43,49,0
B000243,C001035,43,50,2
B000243,C000705,44,50,1
B000243,C001071,36,49,0
B000243,C001056,34,49,0
B000243,C000858,34,47,0
B000243,C000880,35,49,0
B000243,D000595,15,47,0
B000243,D000388,32,34,3
B000243,D000601,37,47,0
B000243,D000407,41,49,1
B000243,D000432,40,47,3
B000243,D000563,48,50,3
B000243,E000194,29,48,0
B000243,E000285,31,49,0
B000243,F000061,41,50,1
B000243,F000062,48,50,2
B000243,G000359,30,48,0
B000243,G000386,43,50,0
B000243,G000445,28,45,0
B000243,H001028,33,48,0
B000243,H000206,42,47,1
B000243,H000338,41,49,1
B000243,H001016,42,50,1
B000243,I000024,24,47,0
B000243,I000025,46,47,3
B000243,I000055,37,48,0
B000243,J000177,30,31,2
B000243,K000105,38,40,3
B000243,K000148,44,47,3
B000243,K000367,45,50,2
B000243,K000305,50,50,2
B000243,K000352,26,49,0
B000243,L000550,43,48,0
B000243,L000123,46,49,2
B000243,L000174,45,50,1
B000243,L000261,47,50,3
B000243,L000304,46,49,2
B000243,L000035,46,48,1
B000243,L000447,20,28,1
B000243,L000504,41,47,0
B000243,M001162,38,50,0
B000243,M000303,9,14,0
B000243,M001170,46,50,2
B000243,M000355,38,50,0
B000243,M000639,47,49,2
B000243,M000702,48,49,2
B000243,M001153,43,49,1
B000243,M001111,46,48,2
B000243,N000032,45,48,1
B000243,N000180,46,49,2
B000243,O000167,20,20,3
B000243,P000590,46,50,1
B000243,R000122,43,50,1
B000243,R000146,47,50,2
B000243,R000307,39,49,0
B000243,R000361,49,49,1
B000243,S001163,48,50,1
B000243,S000033,41,49,1
B000243,S000148,47,49,3
B000243,S001141,34,48,0
B000243,S000320,39,49,0
B000243,S001142,46,50,3
B000243,S000663,45,50,2
B000243,S000709,45,49,2
B000243,S000770,45,50,3
B000243,S000888,45,49,3
B000243,S001078,38,50,0
B000243,T000464,46,50,2
B000243,T000162,7,12,1
B000243,T000250,37,49,0
B000243,V000127,27,49,0
B000243,V000126,35,48,0
B000243,W000154,38,45,1
B000243,W000803,47,49,2
B000243,W000802,44,50,1
B000243,W000437,15,18,0
B000243,W000779,45,48,1
B001233,B000382,40,49,1
B001233,B000444,29,34,1
B001233,B000468,44,49,1
B001233,B000611,41,48,1
B001233,B000711,39,44,1
B001233,B000944,43,50,1
B001233,B000953,30,42,0
B001233,B001066,33,48,1
B001233,B001135,36,49,0
B001233,B001210,37,47,1
B001233,C000127,45,50,1
B001233,C000141,46,50,1
B001233,C000174,46,50,1
B001233,C001070,46,50,0
B001233,C000286,38,49,1
B001233,C001041,26,29,1
B001233,C000560,22,49,0
B001233,C000567,40,49,1
B001233,C001057,45,49,1
B001233,C001035,45,50,1
B001233,C000705,46,50,0
B001233,C001071,37,49,1
B001233,C001056,36,49,1
B001233,C000858,36,47,1
B001233,C000880,37,49,0
B001233,D000595,17,47,0
B001233,D000388,30,34,1
B001233,D000601,39,47,0
B001233,D000407,43,49,1
B001233,D000432,39,47,0
B001233,D000563,46,50,1
B001233,E000194,30,48,1
B001233,E000285,33,49,1
B001233,F000061,39,50,0
B001233,F000062,48,50,1
B001233,G000359,32,48,0
B001233,G000386,45,50,0
B001233,G000445,29,45,0
B001233,H001028,35,48,1
B001233,H000206,41,47,1
B001233,H000338,42,49,1
B001233,H001016,44,50,1
B001233,I000024,26,47,0
B001233,I000025,46,47,1
B001233,I000055,38,48,1
B001233,J000177,30,31,1
B001233,K000105,37,40,1
B001233,K000148,43,47,1
B001233,K000367,45,50,1
B001233,K000305,48,50,1
B001233,K000352,27,49,0
B001233,L000550,43,48,1
B001233,L000123,45,49,1
B001233,L000174,43,50,1
B001233,L000261,45,50,1
B001233,L000304,46,49,1
B001233,L000035,46,48,1
B001233,L000447,21,28,1
B001233,L000504,42,47,1
B001233,M001162,40,50,1
B001233,M000303,9,14,0
B001233,M001170,46,50,1
B001233,M000355,40,50,1
B001233,M000639,45,49,1
B001233,M000702,48,49,1
B001233,M001153,44,49,1
B001233,M001111,45,48,1
B001233,N000032,46,48,1
B001233,N000180,46,49,1
B001233,O000167,18,20,1
B001233,P000590,46,50,1
B001233,R000122,41,50,0
B001233,R000146,45,50,1
B001233,R000307,41,49,1
B001233,R000361,47,49,1
B001233,S001163,48,50,1
B001233,S000033,39,49,0
B001233,S000148,45,49,1
B001233,S001141,36,48,0
B001233,S000320,39,49,0
B001233,S001142,48,50,1
B001233,S000663,47,50,1
B001233,S000709,46,49,0
B001233,S000770,43,50,1
B001233,S000888,46,49,1
B001233,S001078,40,50,0
B001233,T000464,44,50,0
B001233,T000162,6,12,0
B001233,T000250,39,49,0
B001233,V000127,29,49,1
B001233,V000126,36,48,1
B001233,W000154,40,45,1
B001233,W000803,47,49,0
B001233,W000802,42,50,0
B001233,W000437,15,18,0
B001233,W000779,43,48,0
B000382,B000444,24,33,1
B000382,B000468,35,48,1
B000382,B000611,39,48,1
B000382,B000711,33,43,1
B000382,B000944,36,49,2
B000382,B000953,34,42,0
B000382,B001066,36,47,1
B000382,B001135,43,49,0
B000382,B001210,31,46,1
B000382,C000127,36,49,2
B000382,C000141,37,49,1
B000382,C000174,39,49,1
B000382,C001070,39,49,0
B000382,C000286,43,49,1
B000382,C001041,20,28,1
B000382,C000560,27,48,0
B000382,C000567,45,49,1
B000382,C001057,41,48,1
B000382,C001035,45,49,2
B000382,C000705,38,49,0
B000382,C001071,36,49,1
B000382,C001056,40,48,1
B000382,C000858,38,46,1
B000382,C000880,39,48,0
B000382,D000595,25,46,0
B000382,D000388,24,33,1
B000382,D000601,41,46,0
B000382,D000407,43,48,1
B000382,D000432,33,46,0
B000382,D000563,37,49,2
B000382,E000194,37,48,1
B000382,E000285,36,48,1
B000382,F000061,30,49,0
B000382,F000062,39,49,2
B000382,G000359,36,47,0
B000382,G000386,43,49,0
B000382,G000445,33,44,0
B000382,H001028,41,47,1
B000382,H000206,35,46,1
B000382,H000338,45,49,1
B000382,H001016,44,49,1
B000382,I000024,30,46,0
B000382,I000025,37,46,1
B000382,I000055,43,48,1
B000382,J000177,27,31,1
B000382,K000105,31,40,1
B000382,K000148,37,46,1
B000382,K000367,38,49,1
B000382,K000305,39,49,1
B000382,K000352,36,49,0
B000382,L000550,38,47,1
B000382,L000123,38,49,2
B000382,L000174,36,49,2
B000382,L000261,38,49,1
B000382,L000304,41,48,2
B000382,L000035,37,47,1
B000382,L000447,25,27,2
B000382,L000504,43,46,1
B000382,M001162,44,49,1
B000382,M000303,12,14,0
B000382,M001170,41,49,1
B000382,M000355,44,49,2
B000382,M000639,36,48,2
B000382,M000702,39,48,2
B000382,M001153,43,49,1
B000382,M001111,37,47,1
B000382,N000032,38,48,1
B000382,N000180,39,48,1
B000382,O000167,12,19,1
B000382,P000590,41,49,1
B000382,R000122,38,49,0
B000382,R000146,36,49,2
B000382,R000307,41,48,1
B000382,R000361,38,48,1
B000382,S001163,41,49,2
B000382,S000033,30,48,0
B000382,S000148,36,48,2
B000382,S001141,38,47,0
B000382,S000320,43,48,0
B000382,S001142,42,49,1
B000382,S000663,43,49,1
B000382,S000709,43,49,0
B000382,S000770,36,49,2
B000382,S000888,43,49,1
B000382,S001078,42,49,0
B000382,T000464,35,49,0
B000382,T000162,9,11,0
B000382,T000250,41,48,0
B000382,V000127,33,48,1
B000382,V000126,43,48,1
B000382,W000154,39,44,1
B000382,W000803,41,48,1
B000382,W000802,39,49,0
B000382,W000437,14,18,0
B000382,W000779,35,47,0
B000444,B000468,32,34,1
B000444,B000611,25,32,1
B000444,B000711,28,30,2
B000444,B000944,33,34,2
B000444,B000953,16,27,0
B000444,B001066,17,32,1
B000444,B001135,21,33,1
B000444,B001210,30,32,1
B000444,C000127,32,34,1
B000444,C000141,33,34,2
B000444,C000174,31,34,2
B000444,C001070,30,34,1
B000444,C000286,22,33,1
B000444,C001041,22,23,2
B000444,C000560,11,33,0
B000444,C000567,22,33,2
B000444,C001057,26,33,1
B000444,C001035,28,34,2
B000444,C000705,29,34,1
B000444,C001071,21,33,1
B000444,C001056,19,33,1
B000444,C000858,20,33,1
B000444,C000880,18,33,0
B000444,D000595,9,32,0
B000444,D000388,27,27,2
B000444,D000601,21,32,0
B000444,D000407,25,33,1
B000444,D000432,29,31,1
B000444,D000563,33,34,2
B000444,E000194,18,33,1
B000444,E000285,17,33,1
B000444,F000061,30,34,0
B000444,F000062,31,34,1
B000444,G000359,19,32,0
B000444,G000386,26,34,0
B000444,G000445,18,30,0
B000444,H001028,20,33,1
B000444,H000206,31,32,1
B000444,H000338,25,33,1
B000444,H001016,25,34,2
B000444,I000024,11,31,0
B000444,I000025,28,32,2
B000444,I000055,22,32,1
B000444,J000177,15,18,1
B000444,K000105,28,28,2
B000444,K000148,32,32,2
B000444,K000367,33,34,2
B000444,K000305,31,34,2
B000444,K000352,16,33,0
B000444,L000550,27,33,1
B000444,L000123,32,33,2
B000444,L000174,33,34,1
B000444,L000261,32,34,2
B000444,L000304,27,33,2
B000444,L000035,29,34,1
B000444,L000447,9,16,2
B000444,L000504,27,32,1
B000444,M001162,22,34,1
B000444,M000303,8,13,0
B000444,M001170,30,34,2
B000444,M000355,22,34,1
B000444,M000639,32,33,2
B000444,M000702,30,34,2
B000444,M001153,27,33,1
B000444,M001111,31,32,1
B000444,N000032,27,33,1
B000444,N000180,29,33,2
B000444,O000167,16,18,2
B000444,P000590,29,34,2
B000444,R000122,33,34,0
B000444,R000146,33,34,1
B000444,R000307,22,33,1
B000444,R000361,30,33,2
B000444,S001163,31,34,1
B000444,S000033,29,34,0
B000444,S000148,32,33,2
B000444,S001141,20,33,0
B000444,S000320,22,33,0
B000444,S001142,29,34,2
B000444,S000663,28,34,2
B000444,S000709,28,33,1
B000444,S000770,31,34,2
B000444,S000888,28,33,2
B000444,S001078,25,34,0
B000444,T000464,32,34,1
B000444,T000162,6,9,0
B000444,T000250,22,33,0
B000444,V000127,13,33,1
B000444,V000126,22,33,1
B000444,W000154,21,29,2
B000444,W000803,31,34,1
B000444,W000802,31,34,0
B000444,W000437,9,14,0
B000444,W000779,31,33,1
B000468,B000611,36,47,1
B000468,B000711,42,43,3
B000468,B000944,47,49,4
B000468,B000953,25,41,0
B000468,B001066,28,47,1
B000468,B001135,31,48,0
B000468,B001210,41,46,1
B000468,C000127,47,49,3
B000468,C000141,48,49,2
B000468,C000174,42,49,1
B000468,C001070,42,49,0
B000468,C000286,33,48,1
B000468,C001041,27,28,4
B000468,C000560,16,48,0
B000468,C000567,35,48,2
B000468,C001057,39,48,1
B000468,C001035,39,49,2
B000468,C000705,42,49,0
B000468,C001071,32,48,1
B000468,C001056,30,48,1
B000468,C000858,31,47,1
B000468,C000880,31,48,0
B000468,D000595,12,46,0
B000468,D000388,33,34,4
B000468,D000601,33,46,0
B000468,D000407,37,48,2
B000468,D000432,42,46,2
B000468,D000563,48,49,3
B000468,E000194,25,47,1
B000468,E000285,27,48,2
B000468,F000061,43,49,1
B000468,F000062,46,49,3
B000468,G000359,27,47,0
B000468,G000386,39,49,0
B000468,G000445,24,44,0
B000468,H001028,29,47,1
B000468,H000206,44,46,2
B000468,H000338,37,48,2
B000468,H001016,38,49,1
B000468,I000024,20,46,0
B000468,I000025,42,46,3
B000468,I000055,33,47,1
B000468,J000177,26,30,3
B000468,K000105,38,39,4
B000468,K000148,45,47,3
B000468,K000367,45,49,2
B000468,K000305,46,49,2
B000468,K000352,22,48,0
B000468,L000550,39,47,1
B000468,L000123,46,48,2
B000468,L000174,47,49,2
B000468,L000261,47,49,3
B000468,L000304,42,48,2
B000468,L000035,43,48,2
B000468,L000447,19,27,1
B000468,L000504,37,46,1
B000468,M001162,34,49,1
B000468,M000303,6,13,0
B000468,M001170,42,49,2
B000468,M000355,34,49,1
B000468,M000639,47,48,2
B000468,M000702,44,48,3
B000468,M001153,39,48,2
B000468,M001111,46,47,4
B000468,N000032,41,47,2
B000468,N000180,42,48,2
B000468,O000167,18,20,4
B000468,P000590,42,49,1
B000468,R000122,45,49,2
B000468,R000146,47,49,3
B000468,R000307,35,48,1
B000468,R000361,45,48,1
B000468,S001163,44,49,2
B000468,S000033,43,48,2
B000468,S000148,47,48,3
B000468,S001141,31,47,0
B000468,S000320,35,48,0
B000468,S001142,42,49,3
B000468,S000663,41,49,2
B000468,S000709,41,48,1
B000468,S000770,45,49,3
B000468,S000888,41,48,3
B000468,S001078,34,49,0
B000468,T000464,46,49,1
B000468,T000162,7,12,1
B000468,T000250,33,48,0
B000468,V000127,23,48,1
B000468,V000126,31,47,1
B000468,W000154,34,44,1
B000468,W000803,43,48,1
B000468,W000802,42,49,1
B000468,W000437,12,18,0
B000468,W000779,45,47,0
B000611,B000711,33,43,1
B000611,B000944,37,48,1
B000611,B000953,34,42,0
B000611,B001066,36,46,1
B000611,B001135,39,48,0
B000611,B001210,31,45,1
B000611,C000127,37,48,1
B000611,C000141,38,48,1
B000611,C000174,40,48,1
B000611,C001070,42,48,0
B000611,C000286,41,48,1
B000611,C001041,19,27,1
B000611,C000560,26,48,0
B000611,C000567,39,48,1
B000611,C001057,44,47,1
B000611,C001035,42,48,1
B000611,C000705,39,48,0
B000611,C001071,37,48,1
B000611,C001056,36,47,1
B000611,C000858,39,45,1
B000611,C000880,38,47,0
B000611,D000595,21,45,0
B000611,D000388,25,32,1
B000611,D000601,39,45,0
B000611,D000407,42,47,1
B000611,D000432,34,45,0
B000611,D000563,38,48,1
B000611,E000194,34,47,1
B000611,E000285,34,47,1
B000611,F000061,31,48,0
B000611,F000062,40,48,1
B000611,G000359,34,46,0
B000611,G000386,44,48,0
B000611,G000445,29,43,0
B000611,H001028,37,46,1
B000611,H000206,37,45,1
B000611,H000338,41,48,1
B000611,H001016,42,48,1
B000611,I000024,30,45,0
B000611,I000025,38,45,1
B000611,I000055,41,47,1
B000611,J000177,29,31,1
B000611,K000105,31,39,1
B000611,K000148,38,45,1
B000611,K000367,39,48,1
B000611,K000305,40,48,1
B000611,K000352,32,48,0
B000611,L000550,39,46,1
B000611,L000123,37,48,1
B000611,L000174,37,48,1
B000611,L000261,38,48,1
B000611,L000304,42,47,1
B000611,L000035,38,46,1
B000611,L000447,19,26,1
B000611,L000504,38,45,1
B000611,M001162,42,48,1
B000611,M000303,11,14,0
B000611,M001170,41,48,1
B000611,M000355,44,48,2
B000611,M000639,37,47,1
B000611,M000702,41,47,1
B000611,M001153,42,48,1
B000611,M001111,38,46,1
B000611,N000032,38,47,1
B000611,N000180,42,47,1
B000611,O000167,12,18,1
B000611,P000590,42,48,1
B000611,R000122,35,48,0
B000611,R000146,37,48,1
B000611,R000307,43,47,1
B000611,R000361,39,47,1
B000611,S001163,42,48,1
B000611,S000033,31,47,0
B000611,S000148,37,47,1
B000611,S001141,36,46,0
B000611,S000320,40,48,0
B000611,S001142,43,48,1
B000611,S000663,44,48,1
B000611,S000709,44,48,0
B000611,S000770,36,48,1
B000611,S000888,44,48,1
B000611,S001078,41,48,0
B000611,T000464,36,48,0
B000611,T000162,8,11,0
B000611,T000250,40,47,0
B000611,V000127,33,47,1
B000611,V000126,39,47,1
B000611,W000154,37,43,1
B000611,W000803,41,47,0
B000611,W000802,36,48,0
B000611,W000437,15,18,0
B000611,W000779,36,46,0
B000711,B000944,43,44,5
B000711,B000953,22,37,0
B000711,B001066,25,44,1
B000711,B001135,29,43,1
B000711,B001210,37,41,1
B000711,C000127,41,44,4
B000711,C000141,42,44,4
B000711,C000174,37,44,2
B000711,C001070,39,44,2
B000711,C000286,30,43,1
B000711,C001041,25,26,5
B000711,C000560,14,44,1
B000711,C000567,32,43,3
B000711,C001057,35,43,1
B000711,C001035,36,44,5
B000711,C000705,37,44,1
B000711,C001071,28,43,1
B000711,C001056,28,43,2
B000711,C000858,27,42,1
B000711,C000880,27,43,0
B000711,D000595,10,41,0
B000711,D000388,30,31,4
B000711,D000601,30,41,0
B000711,D000407,33,43,2
B000711,D000432,40,43,4
B000711,D000563,42,44,5
B000711,E000194,23,42,1
B000711,E000285,25,43,1
B000711,F000061,39,44,1
B000711,F000062,41,44,3
B000711,G000359,24,42,0
B000711,G000386,35,44,0
B000711,G000445,21,41,0
