member_a,member_b,votes_same,bills_same,mutual_sponsorships
B001290,P000605,164,170,6
C001048,M001160,31,163,1
S000510,T000193,146,158,0
B001250,D000604,127,132,3
B001303,Z000017,53,169,1
F000460,M001199,121,125,5
E000296,M001193,40,170,2
B001294,O000170,54,165,1
L000491,S001189,172,172,8
K000375,T000478,53,171,2
B000490,B001243,71,153,2
C001091,R000583,36,152,0
H001050,L000582,128,146,1
D000533,H001065,144,171,4
B001269,E000294,157,161,9
C001066,D000619,42,170,0
C001108,I000056,160,167,6
G000580,Y000063,142,163,7
K000210,O000170,64,162,1
C001093,D000623,19,165,0
C001111,G000577,62,168,1
L000565,R000592,67,165,1
L000584,T000477,162,165,3
G000577,R000576,60,170,0
D000612,W000814,160,165,5
L000586,U000031,71,166,0
H001064,W000822,138,171,0
O000170,P000593,139,163,0
F000460,W000798,124,125,10
G000560,R000395,154,157,5
M001197,M001196,49,162,1
D000621,P000594,161,167,4
H001071,J000295,165,172,7
K000009,L000570,161,171,0
D000623,G000581,112,170,0
L000562,R000486,142,165,0
C001038,W000804,32,164,0
F000448,L000573,84,88,10
D000619,U000031,158,169,4
L000564,R000486,35,169,0
N000127,S000244,52,159,2
F000466,H000324,65,170,3
H001038,L000566,43,169,1
M001160,V000108,145,160,0
L000586,W000812,60,164,1
B001273,M001193,128,135,6
H001045,P000606,155,156,10
B001286,D000197,136,168,0
J000297,V000132,64,154,3
P000597,S001168,163,170,0
B001297,P000608,74,168,4
B001303,K000379,139,155,0
C001037,C001077,30,169,2
H001047,L000563,136,165,0
J000255,S001183,79,146,6
H001065,L000491,170,172,7
B001286,G000585,81,106,0
H001045,H001048,160,162,7
B001295,K000375,53,170,2
C001067,M001184,64,170,1
C001077,S001191,113,166,6
G000571,R000608,117,162,0
J000126,S000244,42,157,2
B001257,R000604,161,169,7
C001066,K000388,42,171,0
D000616,N000190,107,110,8
F000464,L000588,29,46,0
C001068,P000034,162,173,0
D000628,G000535,24,159,0
H001048,S000522,143,171,4
M001143,M001137,139,164,1
L000573,P000601,124,140,8
D000623,M001179,18,159,0
K000362,M001202,90,169,1
B001270,K000387,25,158,1
A000367,T000462,67,99,4
C001049,C001077,39,164,1
M000087,R000585,33,164,1
B001257,B001243,155,158,10
E000288,Z000017,22,145,1
G000578,J000290,151,168,7
B001302,H001064,66,173,0
B001227,L000570,159,170,0
E000293,P000601,50,164,1
F000449,G000535,25,156,0
B000755,M001190,164,165,7
L000565,W000819,65,164,1
C001076,D000621,56,56,6
C001051,H001059,163,166,10
M001182,Y000066,1,1,0
K000009,R000593,36,168,0
G000410,N000189,55,154,3
J000290,G000584,113,113,4
B001243,B001275,157,160,8
G000581,R000515,92,136,1
C001093,R000598,161,167,11
C001105,M001196,49,162,1
G000580,M001197,142,161,6
R000593,T000478,169,170,11
C001068,G000571,142,163,0
G000559,J000126,130,155,1
B001287,O000170,145,169,1
D000533,J000294,49,165,0
L000564,R000606,31,173,0
C001087,L000397,31,168,0
C001112,G000577,62,168,2
H000324,T000465,144,158,0
B001282,S000250,168,169,19
B001301,J000032,37,168,0
F000465,W000799,39,124,2
S001154,W000806,151,156,5
B001292,F000372,53,163,0
H001048,S001180,86,170,1
B001281,M001156,43,163,1
B001269,M001156,158,160,4
D000533,H001074,142,167,7
E000179,W000806,32,153,0
B001269,V000108,35,158,0
G000560,Z000017,164,170,5
L000583,Y000065,158,166,12
A000055,C001111,61,164,2
J000294,R000575,31,164,0
M001190,S001201,74,166,1
C001097,N000127,133,158,1
F000464,F000462,48,159,1
P000609,Z000018,1,1,0
L000584,S001180,85,171,0
G000565,B000287,0,2,0
B001301,S000510,26,163,0
C001111,J000299,59,166,1
B001298,L000557,43,165,1
G000563,S001193,38,168,1
L000560,L000397,142,167,0
E000179,P000197,149,156,0
F000465,H001077,168,170,6
R000591,S000250,171,171,17
C001091,C001061,142,161,0
B001286,S000364,63,169,2
P000605,S001200,54,171,0
J000294,M001182,1,1,0
L000565,R000606,130,170,0
C001053,K000378,166,169,4
B001282,T000467,170,171,11
L000584,M000312,28,172,1
C001066,T000462,24,98,0
E000294,H001059,168,171,16
B001291,B001289,168,170,12
G000377,W000791,159,161,2
R000608,T000467,76,172,2
G000583,M001190,98,168,4
M001160,S000344,140,163,0
G000579,K000386,150,166,5
G000560,K000379,35,156,0
D000621,D000399,34,165,0
S001176,L000589,36,37,1
B001301,M001188,39,170,0
M001190,R000598,164,169,15
D000624,W000804,42,169,0
E000293,P000096,152,170,1
C000714,L000564,14,89,0
B001289,W000799,38,124,1
M001197,W000799,37,120,1
N000189,S001185,48,152,1
R000395,S001180,76,156,0
S001183,S001195,168,170,13
S001172,W000800,31,168,0
R000582,W000810,170,173,7
P000588,B000287,0,2,0
D000617,K000388,47,172,1
K000381,T000475,51,162,2
G000559,M001160,132,161,0
S001156,T000472,149,164,0
S001176,W000800,25,124,0
C001112,R000585,61,166,3
G000377,S000344,49,161,0
B001248,E000298,128,129,5
M001189,M001196,53,160,2
F000448,H001053,97,97,8
B001269,N000015,38,158,1
A000375,R000609,163,165,5
P000096,G000585,95,105,0
G000553,P000588,33,161,0
L000576,L000569,156,157,13
B001281,G000289,43,164,0
B001296,G000552,47,161,0
M001198,T000463,169,172,7
S001201,V000130,132,169,0
C001080,C001111,131,168,0
F000454,G000560,51,171,0
F000448,T000462,89,90,8
P000608,S001191,124,166,7
B001248,F000465,169,171,4
C001078,V000081,143,172,1
K000385,M001189,34,163,2
C001097,J000288,140,164,1
C001069,K000375,151,169,0
R000577,V000131,139,165,0
G000583,M001166,108,169,0
C001101,R000585,32,162,1
L000565,T000470,66,168,1
C001080,F000450,28,171,0
C001092,M001195,160,167,8
F000461,O000168,165,166,16
K000385,C001114,18,82,0
C001053,R000603,166,169,8
D000617,P000593,144,167,1
R000593,W000798,170,170,9
B001283,L000573,76,81,7
R000593,W000810,169,170,4
C001062,S001172,168,169,6
M001200,P000598,126,153,0
K000380,S001195,41,168,1
B001300,L000586,138,164,0
A000371,R000580,59,169,1
P000598,W000815,39,162,0
B001291,N000190,108,109,7
M001158,M001159,160,164,4
D000216,M001202,112,164,0
B001283,H001073,86,89,2
F000454,S001195,50,169,1
L000566,W000791,171,172,3
J000294,T000469,152,164,0
G000583,P000613,123,172,0
C000059,V000131,57,170,1
G000289,J000294,29,166,1
G000579,R000606,29,172,0
E000215,G000576,34,162,0
C000714,H001050,80,88,0
H001038,R000602,139,165,0
G000289,N000015,38,168,2
B001299,H001064,55,173,0
A000372,S001189,172,173,10
K000391,S000248,148,173,0
L000579,M001194,30,171,0
C001080,P000606,25,165,0
B000213,R000609,163,163,6
G000558,W000820,170,170,9
H001038,J000126,135,156,0
H001058,T000193,34,162,2
C001059,D000610,99,154,0
J000297,M001156,157,158,4
B001302,F000464,136,172,4
C001062,G000560,169,172,7
H001056,M001177,154,173,6
C001038,D000482,155,166,0
I000056,S001193,40,163,1
B001270,C001049,139,151,1
C001101,M001196,139,159,1
C001076,C000984,6,44,0
C001106,G000535,36,154,1
D000197,W000800,156,168,0
B001270,B001278,149,158,0
B001292,S001193,137,161,0
M001187,R000603,164,169,10
B001260,K000378,159,167,4
C001076,S001175,9,54,1
D000617,M001143,158,172,1
G000559,M001189,48,163,0
J000294,J000174,27,147,0
F000372,S001157,73,163,2
M001200,V000130,146,163,0
D000598,L000287,142,163,0
C001092,K000388,164,166,8
H001050,S001190,128,156,1
J000292,W000813,172,173,11
M001181,P000258,110,131,2
G000289,R000603,168,170,8
G000581,L000557,122,164,1
B001304,H000874,158,165,0
B001270,M001189,27,152,1
F000455,P000609,35,169,0
G000580,P000602,0,0,0
G000377,V000129,157,160,3
H000874,W000819,38,164,0
L000554,S001190,95,168,2
B001273,D000625,121,134,5
B001299,P000096,41,170,1
D000615,W000814,159,162,13
L000582,M001188,140,159,0
H001052,R000597,158,168,8
K000379,W000810,33,157,0
L000287,S001193,144,162,0
D000619,L000263,37,171,0
B000755,C001112,58,166,1
C001090,K000362,50,167,0
F000460,L000562,29,122,2
J000290,L000557,42,162,1
G000377,R000575,158,160,5
B001294,B001296,45,163,1
C000714,T000238,13,89,0
M001180,W000799,38,124,2
H001038,M001158,42,160,2
M001177,W000187,34,167,0
H001056,M001158,158,164,7
M001156,P000096,40,168,1
C001051,D000598,42,162,0
H001038,S001148,40,158,1
D000619,P000607,23,149,0
B001269,M001160,30,156,1
L000554,W000804,137,168,1
B001294,C001061,36,157,0
H001045,L000563,71,157,3
C000537,D000600,44,166,0
H001045,H000324,31,159,1
B001299,M001160,32,165,0
B000213,F000465,168,170,5
M001185,P000197,122,157,0
A000375,W000808,34,153,0
D000617,K000390,148,169,1
J000032,K000376,37,166,0
C001069,P000606,47,165,1
A000375,C001097,51,167,2
C001105,O000168,157,162,8
V000129,Y000063,164,169,5
L000563,T000478,76,168,1
C001094,K000362,166,170,6
L000579,S001183,31,171,0
C001091,C000754,136,173,0
J000126,L000480,141,156,0
B001298,B001283,87,89,7
T000478,W000806,158,161,6
F000455,S001183,36,171,0
N000002,P000601,26,160,0
G000581,H001078,53,113,4
L000582,S000510,131,152,0
B001275,L000585,172,173,6
F000461,G000566,166,167,7
L000579,R000602,133,167,0
J000255,G000584,41,94,4
A000370,N000190,22,108,1
B001269,Y000063,155,159,8
B001248,P000613,56,171,0
G000576,R000515,27,132,2
B001269,D000598,43,161,0
R000577,W000806,36,155,0
B001287,C001111,146,170,1
B001248,J000255,77,144,5
C001084,T000465,156,161,0
D000482,J000292,39,173,1
C000984,G000585,66,74,0
C001051,N000189,151,154,8
P000606,Y000066,164,167,9
B001295,C001092,164,166,10
D000623,I000056,24,166,0
C001051,R000601,162,165,13
B001301,B001250,165,167,6
N000002,L000589,7,39,0
L000565,P000597,137,167,0
B001297,M001157,159,169,6
S001172,G000585,20,104,0
C001051,R000576,56,165,0
D000612,P000599,157,163,3
B000490,T000478,80,166,2
C001093,M000087,28,162,0
K000009,N000179,137,144,0
B001281,L000583,46,160,2
K000381,K000210,62,166,2
H001071,H001073,164,170,3
S001189,S001192,168,168,9
B001243,L000554,129,157,3
C001092,W000800,30,167,0
A000372,L000588,30,46,0
K000381,W000820,54,171,2
M000312,N000190,15,110,0
C001093,S000185,28,166,0
Q000023,S001157,134,161,1
B001292,C001094,45,166,0
C001068,V000130,150,172,1
E000297,L000567,47,173,1
H001052,W000815,161,171,11
C000984,L000586,102,121,0
J000299,M001197,159,164,3
D000399,S000185,156,170,0
D000625,W000798,156,168,4
G000580,M001193,139,165,6
F000454,M001143,151,171,0
A000371,H001064,157,172,0
F000461,R000592,162,166,15
J000288,W000816,30,166,1
B001269,F000459,161,162,13
B001282,P000597,37,168,0
D000598,I000056,44,164,0
H001064,K000009,148,171,0
K000376,L000480,34,167,0
S000480,T000460,91,100,0
C001038,D000617,150,166,0
I000056,M001158,155,160,5
D000399,Y000062,156,168,0
D000620,T000469,135,166,0
D000612,P000609,165,169,3
A000371,R000601,60,171,3
F000460,L000582,29,115,3
R000598,T000470,165,171,11
J000299,L000586,59,164,1
C001038,W000812,30,162,0
C001110,K000382,121,167,1
S001195,W000804,166,168,6
S001199,Y000066,169,173,7
G000574,L000579,154,168,0
H000874,K000381,151,170,0
B001303,C001049,145,163,1
P000611,S001183,164,172,8
E000296,H001071,38,170,1
A000375,S001145,23,171,0
H001045,M001137,48,154,1
E000296,L000562,144,167,0
G000377,S001170,41,154,0
H001038,J000032,141,165,1
M001189,W000822,26,164,2
B001298,C001112,60,170,2
D000619,G000563,169,171,11
E000293,E000298,45,131,0
A000055,W000822,23,165,2
E000296,P000598,130,160,0
C001103,G000585,21,103,0
H000324,S001172,33,166,1
B001291,P000602,0,0,0
A000369,D000623,20,167,0
G000559,S001183,46,169,0
E000293,C001115,2,14,0
C001066,K000385,157,169,0
C000714,L000559,80,89,0
C001087,P000523,37,170,0
M001163,N000181,36,165,0
F000459,S001201,77,170,3
C001092,S000522,139,166,6
L000576,S000051,121,157,5
A000055,W000814,160,162,11
S001154,S001148,156,157,4
D000216,F000455,152,163,0
O000170,R000570,4,169,0
E000296,T000460,145,168,0
D000482,J000288,150,169,0
B001270,D000615,26,156,0
H001065,R000588,36,157,0
C001051,H001056,160,166,6
K000210,P000096,50,163,1
G000563,K000385,32,170,1
G000568,G000576,149,165,8
C001107,R000602,73,160,3
B001243,G000566,155,157,8
J000297,M001188,35,157,0
L000569,R000609,166,166,8
F000449,V000132,71,163,2
S000185,T000478,33,172,0
S001201,W000797,127,165,0
B001299,S000244,162,171,5
B001285,B001248,56,168,1
D000598,M001185,131,163,0
G000551,L000581,152,167,0
J000032,M001188,147,167,0
M001200,W000816,35,162,1
P000597,T000468,151,161,0
B000213,H001078,112,112,7
E000179,R000578,43,163,0
E000179,M001180,38,165,0
M001202,S001183,88,172,2
F000466,Y000066,139,173,4
G000581,G000546,72,164,3
H001074,Y000066,162,169,9
L000586,S001176,46,123,0
R000609,W000812,162,162,8
A000372,S000244,162,171,6
R000435,W000187,56,154,0
C001103,C001038,30,160,0
P000598,S001187,36,150,0
B001300,L000557,144,161,1
W000804,E000298,127,131,6
E000296,S001192,34,166,1
B001274,P000096,48,163,1
K000376,M001193,164,169,8
K000210,R000583,129,145,3
K000390,L000397,143,166,0
L000573,G000584,77,93,6
P000611,T000465,36,160,0
C001078,W000799,111,124,0
K000392,P000611,160,166,7
M001201,S001201,77,169,3
B001227,S001200,150,170,0
D000623,G000558,21,170,1
M001166,S000480,90,100,0
C001067,K000392,25,165,2
D000533,J000174,123,150,8
K000391,W000797,149,168,0
L000566,L000589,40,40,1
C001049,M001184,51,164,0
P000258,R000575,138,167,8
G000565,S001150,44,164,0
C001076,M001137,11,50,0
M001179,W000816,153,158,10
M001194,U000031,162,171,4
R000583,P000602,0,0,0
D000619,K000009,38,169,0
G000551,R000575,24,168,0
G000579,L000576,156,156,7
F000464,S001148,152,161,2
C000754,T000469,131,170,0
F000449,S001157,65,162,2
C001078,Z000018,0,1,0
A000372,D000612,168,171,3
C000266,C001078,48,172,0
T000478,T000238,171,172,5
B001278,S001150,162,173,0
C000754,W000809,72,173,0
P000606,B000287,0,2,0
B001305,H001067,158,163,9
C001105,W000798,164,168,7
D000620,K000210,72,162,0
N000190,C001115,14,14,0
B001297,M001181,120,132,2
P000597,W000798,37,170,0
R000578,W000795,157,167,3
C001076,M001189,55,55,5
M001188,T000469,152,168,0
P000197,P000598,128,152,0
J000295,W000815,170,173,8
G000565,H001053,149,163,10
C001077,C001110,92,172,3
F000465,R000601,169,172,7
D000598,D000600,50,167,0
F000464,S000583,153,163,5
S001175,S001196,37,145,1
A000371,D000617,156,172,2
P000258,C001114,70,83,2
B001294,C001097,49,164,3
D000600,S001157,74,164,2
H001048,R000588,35,156,1
B001281,G000581,128,164,2
F000464,P000197,39,162,0
C001101,D000197,148,161,0
M001157,M001201,169,171,9
C001097,R000487,50,166,3
C001067,S001191,77,165,2
N000189,P000197,25,151,0
C001049,S000522,60,164,1
H001053,M001200,35,163,0
D000399,L000576,32,156,0
H001067,L000579,29,162,0
L000560,T000470,50,168,0
M001180,R000609,162,166,7
R000609,V000108,34,160,0
D000610,R000585,42,161,0
G000571,H001045,36,153,0
B001269,C001067,25,160,2
B000213,S001189,170,170,6
E000293,M000087,151,168,0
L000580,C001114,31,81,0
C001059,E000288,76,137,0
E000179,Y000063,38,162,0
C001066,F000465,42,172,0
L000585,W000810,171,173,5
B000213,S000051,128,170,5
D000600,O000170,64,167,1
B001293,Y000033,165,170,5
C001105,K000389,27,166,1
L000559,R000602,143,168,0
C001087,J000295,166,170,6
L000586,P000604,119,153,1
L000551,M001151,10,77,0
I000056,S001172,160,164,4
C001091,P000593,144,167,0
C001062,T000238,172,172,5
C001109,M001188,39,164,0
D000623,T000193,146,163,0
L000567,S001150,61,173,0
D000096,S001172,26,153,0
B001287,R000486,130,169,0
C001105,H000874,38,165,0
A000369,S000051,127,169,4
F000372,R000604,153,168,2
M001156,S001150,40,171,0
C001106,V000129,152,164,3
R000609,W000804,159,164,4
C001101,L000588,29,46,0
D000615,W000821,165,168,13
R000597,S000344,51,167,0
B001251,M001156,41,166,0
C001084,T000193,154,165,0
G000579,W000799,38,123,3
B001243,S000051,125,160,5
L000563,T000475,68,157,0
D000623,G000571,143,162,0
F000464,P000598,48,161,0
B001289,G000568,154,169,8
G000565,T000462,91,96,9
C001059,E000298,75,120,0
L000565,M001177,67,170,1
L000566,L000576,157,157,10
A000370,G000578,44,169,0
M001184,E000298,79,130,3
C001072,W000810,40,169,0
C001090,H001065,51,170,0
C000754,G000580,69,166,0
L000557,R000602,136,161,0
C001078,S001172,49,169,0
R000570,G000584,11,114,0
A000370,Y000063,39,167,1
H001048,T000472,28,169,0
J000288,T000470,27,167,1
D000619,D000614,163,166,8
C001080,M001197,28,167,0
H001053,H001056,168,172,8
B001302,L000586,64,168,0
C001072,S001192,39,164,0
B001301,P000604,24,157,0
G000560,R000585,162,168,5
B001275,H001036,172,173,7
G000535,L000580,129,156,0
G000565,R000487,147,162,5
H001059,L000576,155,157,12
H001071,W000187,27,166,0
G000583,S001157,121,165,6
G000535,K000188,112,157,0
H001038,S001185,134,160,1
C001069,D000197,150,167,1
M001182,V000130,1,1,0
J000290,K000391,51,170,1
K000210,P000604,31,153,0
P000613,S001201,133,170,0
P000523,R000487,37,171,0
S001154,V000081,23,167,1
F000449,Y000065,158,166,9
L000563,L000491,75,167,1
M001197,V000129,162,166,5
H001036,W000799,38,124,1
M001202,S001192,90,167,1
D000612,W000791,168,170,2
B001250,B000574,30,164,0
K000385,O000171,110,170,1
C001051,W000799,39,124,2
C000059,H001058,168,168,7
S001190,W000810,74,171,1
J000174,L000569,150,152,13
H001047,W000187,135,164,0
L000567,T000475,142,162,3
C001087,R000578,155,166,2
C001069,M001137,139,163,1
D000600,S001189,161,171,3
C001072,L000582,134,158,0
C001049,T000470,36,163,0
C001101,D000616,31,164,1
G000565,M001198,150,164,12
H001045,W000800,30,161,0
C001101,L000491,30,164,1
R000435,S000244,118,159,3
C001105,F000461,162,166,7
D000621,K000382,62,161,1
P000606,W000809,167,167,7
R000606,R000578,38,169,0
M001158,R000602,55,160,1
R000592,V000108,35,162,0
F000449,H001052,155,167,9
C001103,S000250,164,164,15
F000462,L000579,144,158,0
G000289,B000287,0,2,0
B001290,M001177,154,172,9
M001165,S001165,42,166,0
R000577,T000478,39,167,0
B001290,P000601,154,163,9
C000984,D000610,110,118,0
B001296,C001067,138,165,0
M001158,M001180,158,164,8
K000381,W000798,54,173,2
C001051,F000462,38,153,1
B001303,K000388,52,171,1
L000567,M001165,151,171,0
M001201,S001195,164,169,17
C001061,R000607,36,156,0
K000390,S001190,137,167,0
G000563,K000392,164,167,8
M001197,W000820,163,166,5
C000059,C000714,13,88,0
G000574,H001056,38,170,0
C000984,P000608,92,123,0
B001295,B001284,170,171,6
D000482,T000477,38,165,0
F000455,G000580,39,164,0
S000185,S000250,33,170,1
S001172,R000570,12,169,1
B001284,K000390,45,168,0
B001293,M001180,168,172,9
R000606,S001176,21,125,0
R000583,S001157,58,145,2
C001111,R000515,105,133,1
B001294,W000806,154,157,4
F000461,P000592,155,160,12
P000613,S001199,57,173,0
M001166,R000487,44,168,1
S000244,W000814,156,165,6
M001137,S001176,35,119,1
C001109,G000410,60,159,2
G000579,L000287,22,166,0
H001071,S001145,25,171,0
M001158,W000820,160,162,6
B001305,C001076,55,56,3
K000386,R000593,151,165,5
A000370,N000181,34,164,1
T000470,W000795,167,169,5
E000293,J000255,77,146,1
S001156,S001201,116,164,1
C001092,J000032,35,163,0
F000464,L000480,44,169,0
H001072,S001145,22,170,0
D000612,H001073,165,169,2
A000375,H001074,162,168,8
D000624,T000193,153,163,1
C000754,C001063,96,171,0
B001298,L000551,19,168,0
A000370,C000754,136,170,0
T000477,T000193,33,157,1
M001166,P000258,74,167,0
C001059,H001047,115,158,1
A000369,R000604,159,167,5
B001303,J000298,138,168,0
L000562,P000601,48,161,2
F000450,S001168,35,172,0
L000578,P000597,37,168,0
S001170,S001195,45,162,0
L000263,R000435,66,160,0
D000614,P000611,163,167,6
L000491,S001176,124,124,4
C001078,L000579,150,171,0
L000554,N000002,52,166,0
K000188,M001196,136,164,2
G000289,B001306,6,6,0
C001080,P000604,148,157,0
M001177,M001181,115,133,2
F000450,M001177,156,173,7
H001047,S001154,57,165,0
J000288,V000132,117,163,1
B001296,R000591,47,167,0
V000130,W000806,42,160,0
H001072,T000238,169,170,6
G000563,R000609,166,166,7
C001077,J000292,169,172,7
G000410,U000031,67,164,3
C001090,T000463,52,169,0
C001077,S001193,41,167,1
G000566,T000470,166,167,4
C001062,D000621,165,167,5
B001270,B001227,138,156,1
C001106,R000599,69,166,2
F000372,L000566,159,170,3
H000324,S001176,24,123,1
R000606,S001193,154,168,0
B000490,G000576,76,162,2
P000608,S001145,115,170,0
M001137,B001306,1,6,0
M001201,W000822,25,170,1
B001275,B001286,65,172,1
D000617,K000009,151,171,0
M001199,R000609,162,166,4
F000465,T000472,29,170,0
B001251,F000460,27,122,0
E000179,G000560,37,164,0
P000599,T000193,37,157,2
I000056,H001078,106,109,5
G000571,P000258,65,160,0
G000552,M001187,149,164,12
M001184,S001145,58,171,0
N000015,S000250,39,168,2
K000379,R000409,43,156,0
F000461,L000589,39,40,2
F000372,W000820,158,168,5
R000604,W000804,160,169,5
F000448,N000002,15,94,1
M001179,N000184,143,147,7
P000034,T000478,30,173,0
L000586,S001195,59,165,1
F000464,L000566,161,172,4
H001036,P000599,159,165,10
H000324,M001182,0,1,0
C001062,P000593,54,167,1
C001093,S000244,155,165,7
C001094,K000379,34,157,0
D000614,S001200,48,168,0
L000566,O000168,167,167,13
G000571,G000566,37,159,0
B001304,R000578,53,164,1
B001273,K000210,113,129,3
R000585,W000819,159,164,7
N000189,P000602,0,0,0
P000034,W000797,153,168,0
D000615,E000288,21,142,1
M001201,R000582,168,172,21
G000535,T000478,26,160,1
K000382,W000808,120,149,1
J000297,S001175,25,135,1
B001289,N000002,28,169,0
K000391,M001177,56,173,1
H001050,R000598,49,158,2
P000523,Y000062,163,170,0
L000569,V000132,70,167,1
C001092,P000588,153,155,8
M001157,S001193,38,167,1
P000597,Q000023,154,165,0
C001097,Y000063,52,165,2
R000608,W000816,70,169,3
V000129,W000799,38,123,2
B001286,F000461,64,170,2
B001278,V000130,152,172,0
K000385,O000168,31,164,1
M001184,O000168,112,166,6
R000435,S000510,57,151,0
D000628,S001192,167,167,8
S001168,W000798,33,172,0
A000372,S001183,169,173,9
J000289,S000364,156,166,7
A000375,J000288,30,168,1
C001076,T000238,56,56,3
B000490,C001115,7,14,0
K000388,P000601,161,163,8
H001058,W000187,24,164,0
P000605,S000244,155,169,3
E000288,S000522,45,146,1
G000576,W000810,166,169,7
J000174,M001180,146,152,10
J000255,R000601,80,146,9
K000379,M001193,38,157,0
H001053,V000132,69,166,2
P000613,W000822,134,171,0
M000087,S001150,156,168,0
D000399,M000087,156,166,0
K000391,S000510,140,164,0
K000375,V000132,128,165,0
J000290,L000582,46,158,2
G000565,R000435,116,153,3
K000386,B001306,6,6,0
J000298,S001183,26,170,0
F000466,H001078,91,113,5
D000604,P000598,33,133,0
L000584,W000816,164,170,13
C001069,P000607,126,149,0
E000215,L000576,32,150,0
E000293,M001200,149,164,0
D000482,R000603,39,171,1
J000288,S001193,144,164,0
B001273,Y000066,132,136,6
B001287,S001195,71,170,3
A000374,L000563,74,168,3
H000874,M001157,37,169,0
C001066,P000591,0,0,0
D000614,E000288,20,144,1
G000578,S001165,50,166,0
F000465,R000597,167,169,6
B001303,Y000062,150,168,0
B001300,F000466,71,169,2
C001048,G000553,37,171,0
G000571,W000799,100,116,0
G000553,W000816,37,170,0
K000385,M001165,32,168,0
V000129,E000298,127,129,3
B000213,L000567,151,170,5
A000370,R000607,38,163,0
B001260,P000605,149,166,3
G000580,R000395,133,151,4
H001068,M001181,28,131,0
N000184,O000171,85,159,3
D000619,M001199,165,171,2
R000577,S001200,148,167,0
H001065,M001189,164,166,9
T000463,B000287,0,2,0
H001064,P000604,133,158,0
S000051,S001189,131,173,4
E000293,P000605,59,171,0
P000034,S000051,53,173,0
S001196,B001306,5,6,0
W000810,Y000033,165,171,3
B001278,P000197,152,163,0
E000179,G000574,155,163,0
H001071,W000800,35,171,0
T000467,W000813,171,173,10
C001108,D000625,152,168,3
C001108,C001094,168,172,5
C001077,D000610,43,164,0
K000389,S000185,156,170,0
G000566,V000131,56,167,1
S000248,S001200,151,173,0
M001151,W000797,15,75,0
C000714,J000290,14,87,0
C001063,K000388,140,170,2
G000571,S001165,139,158,0
C001072,H001065,41,169,0
M001202,W000810,90,172,0
F000450,F000455,35,171,0
G000571,L000557,136,155,0
B001300,L000567,58,169,2
G000563,R000577,38,167,0
N000188,R000570,3,170,0
M001185,P000594,69,166,3
L000564,R000598,166,173,16
B001250,S001191,104,162,2
C001097,S001196,59,168,3
C001061,P000602,0,0,0
C001090,D000096,132,154,0
L000570,S001154,39,168,0
S001156,W000812,28,163,1
B001289,M001157,171,172,10
M001157,R000395,157,157,5
Q000023,W000808,134,148,0
B001275,R000578,159,169,2
F000462,H001077,37,157,0
J000032,R000593,37,166,1
B001248,C000266,167,170,7
L000263,R000580,37,170,0
C001080,H001077,26,168,0
G000546,R000582,164,165,7
F000465,K000390,47,169,0
D000482,H001064,150,173,0
P000593,P000599,56,159,2
L000569,T000238,172,172,6
D000191,L000567,60,165,0
S001157,W000814,61,160,2
N000002,W000815,27,169,0
B001227,M001159,42,170,1
J000288,R000580,31,166,1
C001091,C001049,147,165,0
D000604,H001067,123,127,5
G000552,W000814,148,161,10
C000266,L000563,74,167,4
K000378,P000591,0,0,0
B001298,L000560,49,170,0
T000465,Y000063,38,159,0
C001105,G000553,36,168,0
A000372,H001078,112,113,7
P000593,W000814,51,161,1
C001096,T000474,50,159,2
S001187,V000129,157,158,8
K000386,W000820,151,165,6
H001077,T000475,159,159,2
E000296,G000581,124,170,1
D000096,D000482,142,157,0
A000372,S001185,55,164,1
B000574,H001050,131,153,0
V000108,R000570,4,167,0
C001107,G000289,144,163,4
K000391,P000606,50,167,1
I000056,T000477,156,160,4
E000215,G000377,33,154,0
P000034,R000580,31,170,0
C001076,N000190,1,1,2
H001045,N000184,145,149,9
D000399,G000585,96,106,0
M001163,R000585,40,167,0
C001112,F000461,58,168,4
A000369,D000616,164,168,5
A000372,B001304,44,168,0
B001257,C001110,89,171,2
B001293,C001084,32,172,0
N000181,R000585,161,164,9
P000604,S000583,24,149,1
D000617,L000570,157,173,0
B000213,B001305,162,169,6
F000455,W000809,33,171,0
B001260,P000607,26,146,0
C000266,K000389,26,170,1
B001298,W000799,37,124,2
K000390,W000797,147,164,0
G000580,S000344,58,164,0
G000559,M001181,41,129,0
L000570,Y000066,42,173,0
J000297,C001114,69,70,4
P000605,P000592,148,160,4
R000585,T000238,165,168,5
C001090,S001148,50,161,0
J000294,L000566,30,167,0
P000609,P000611,165,170,8
M000087,R000602,137,164,1
L000583,R000602,57,164,1
A000374,M001194,170,173,10
A000375,C001108,167,171,7
B001260,H000324,38,165,2
K000385,R000395,29,155,0
L000565,L000579,130,168,0
K000388,M001199,166,172,2
A000367,G000584,57,114,2
G000574,K000385,156,167,0
C000754,M001143,134,172,0
M001180,S001148,158,162,5
B001250,K000378,164,167,4
D000614,W000798,167,168,9
T000238,W000795,170,170,4
R000599,W000187,132,167,0
C001101,P000591,0,0,0
T000478,Y000063,165,170,6
D000627,D000625,53,165,0
F000455,T000465,150,159,0
L000565,R000486,131,166,0
C001110,J000290,88,170,3
C000714,K000382,73,89,0
D000616,W000809,169,172,7
K000375,R000515,108,134,1
K000388,M001160,31,164,1
L000579,W000809,30,171,0
H001067,M001143,35,163,1
