member_a,member_b,votes_same,bills_same,mutual_sponsorships
G000546,L000559,27,98,0
G000546,L000560,27,98,0
G000546,L000557,26,96,0
G000546,L000111,88,98,0
G000546,L000553,63,95,0
G000546,L000566,88,98,0
G000546,L000568,86,97,0
G000546,L000551,26,98,0
G000546,L000263,28,96,0
G000546,L000287,21,88,0
G000546,L000274,83,94,0
G000546,L000321,76,89,0
G000546,L000563,32,97,0
G000546,L000554,68,98,0
G000546,L000565,27,95,0
G000546,L000397,23,89,0
G000546,L000480,27,98,0
G000546,L000491,86,96,0
G000546,L000569,94,98,0
G000546,L000570,29,96,1
G000546,L000571,87,97,0
G000546,L000517,84,97,0
G000546,L000562,28,94,0
G000546,M001155,86,96,0
G000546,M001171,30,97,0
G000546,M000087,26,95,0
G000546,M001138,88,98,0
G000546,M001158,84,92,0
G000546,M001172,40,96,0
G000546,M000133,23,96,0
G000546,M001146,46,95,0
G000546,M001173,29,70,0
G000546,M001142,45,98,0
G000546,M001163,26,98,0
G000546,M000309,27,91,0
G000546,M001165,83,94,0
G000546,M001157,85,94,0
G000546,M001177,85,98,0
G000546,M001143,27,95,0
G000546,M001147,77,97,0
G000546,M000404,29,96,0
G000546,M000312,26,97,0
G000546,M001156,87,97,0
G000546,M000472,18,39,0
G000546,M000485,41,98,0
G000546,M000508,81,95,0
G000546,M001174,37,98,0
G000546,M001159,84,95,0
G000546,M001166,31,98,0
G000546,M001148,29,94,0
G000546,M001137,26,94,0
G000546,M001161,34,88,0
G000546,M000689,90,98,0
G000546,M001149,27,98,0
G000546,M001144,87,95,0
G000546,M001150,78,98,0
G000546,M001139,78,89,0
G000546,M001154,27,97,0
G000546,M000725,24,93,0
G000546,M001175,52,96,0
G000546,M001167,48,98,0
G000546,M000844,30,93,0
G000546,M001160,25,94,0
G000546,M001140,27,98,0
G000546,M000934,79,89,0
G000546,M000933,28,95,0
G000546,M001178,31,81,0
G000546,M001168,28,94,0
G000546,M001169,29,94,0
G000546,M001151,59,93,0
G000546,M001120,18,63,0
G000546,M001134,88,97,0
G000546,N000002,26,96,0
G000546,N000179,27,94,0
G000546,N000015,24,96,0
G000546,N000182,83,95,0
G000546,N000147,0,0,0
G000546,N000181,81,90,0
G000546,N000183,49,98,1
G000546,O000006,27,97,0
G000546,O000007,26,94,0
G000546,O000168,89,94,0
G000546,O000085,26,98,0
G000546,O000107,29,96,0
G000546,O000169,21,47,0
G000546,P000034,27,95,0
G000546,P000096,26,94,0
G000546,P000099,28,98,0
G000546,P000583,64,90,0
G000546,P000594,83,98,0
G000546,P000149,26,93,0
G000546,P000197,4,98,0
G000546,P000587,83,92,0
G000546,P000593,30,95,0
G000546,P000600,38,94,0
G000546,P000595,33,98,0
G000546,P000258,42,97,0
G000546,P000265,82,98,0
G000546,P000596,0,0,0
G000546,P000597,27,95,0
G000546,P000373,86,95,0
G000546,P000585,72,98,0
G000546,P000592,86,95,0
G000546,P000598,27,97,0
G000546,P000422,29,94,0
G000546,P000599,86,98,0
G000546,P000591,88,98,0
G000546,P000523,27,98,0
G000546,P000586,79,92,0
G000546,Q000023,26,84,0
G000546,R000004,71,76,0
G000546,R000011,29,97,0
G000546,R000053,26,93,0
G000546,R000585,2,2,0
G000546,R000571,89,98,0
G000546,R000578,62,94,0
G000546,R000170,24,92,0
G000546,R000581,27,94,0
G000546,R000568,30,96,0
G000546,R000582,89,96,0
G000546,R000575,81,97,0
G000546,R000572,78,93,0
G000546,R000395,85,96,0
G000546,R000409,85,97,0
G000546,R000583,88,98,0
G000546,R000435,60,89,0
G000546,R000580,87,95,0
G000546,R000573,38,98,0
G000546,R000462,26,95,0
G000546,R000486,26,96,0
G000546,R000487,79,97,0
G000546,R000576,28,91,0
G000546,R000515,27,92,0
G000546,R000577,27,98,0
G000546,R000570,85,98,0
G000546,S001177,0,0,0
G000546,S001158,30,94,0
G000546,S001156,24,83,0
G000546,S000030,28,92,0
G000546,S001168,26,96,0
G000546,S001176,86,95,0
G000546,S001145,25,98,0
G000546,S001178,32,97,0
G000546,S001150,27,98,0
G000546,S001164,89,97,0
G000546,S001179,80,93,1
G000546,S001180,32,95,0
G000546,S001162,26,97,0
G000546,S000185,29,97,0
G000546,S001157,27,98,0
G000546,S000244,78,98,0
G000546,S000248,25,98,0
G000546,S000250,85,95,0
G000546,S001169,27,93,0
G000546,S000275,78,94,0
G000546,S001170,27,97,0
G000546,S000344,28,97,0
G000546,S000364,86,96,0
G000546,S001171,39,95,0
G000546,S001154,89,95,0
G000546,S001148,80,97,0
G000546,S001165,28,96,0
G000546,S000465,37,94,0
G000546,S000480,28,94,0
G000546,S000583,84,97,0
G000546,S000522,68,97,0
G000546,S000510,30,95,0
G000546,S001172,88,98,0
G000546,S000672,28,97,0
G000546,S001153,0,3,0
G000546,S001143,71,80,0
G000546,S001173,36,97,0
G000546,S001175,24,90,0
G000546,S000749,26,96,0
G000546,S000810,24,82,0
G000546,S000822,92,98,0
G000546,S001045,30,94,0
G000546,S001188,3,3,0
G000546,S001155,74,83,0
G000546,S001174,26,96,0
G000546,T000038,35,87,0
G000546,T000057,10,32,0
G000546,T000074,56,98,0
G000546,T000466,38,95,0
G000546,T000459,84,96,0
G000546,T000193,28,95,0
G000546,T000467,81,97,0
G000546,T000460,27,97,0
G000546,T000238,85,97,0
G000546,T000260,82,92,0
G000546,T000462,82,94,0
G000546,T000266,24,97,0
G000546,T000468,31,98,0
G000546,T000469,27,98,0
G000546,T000326,25,95,0
G000546,T000465,25,98,0
G000546,T000463,74,96,0
G000546,U000031,78,98,0
G000546,V000128,27,98,0
G000546,V000081,26,95,1
G000546,V000108,31,97,0
G000546,W000791,80,94,0
G000546,W000799,30,97,0
G000546,W000119,66,71,0
G000546,W000797,27,94,0
G000546,W000187,24,91,0
G000546,W000794,23,91,0
G000546,W000207,26,96,0
G000546,W000215,25,95,0
G000546,W000792,28,98,0
G000546,W000800,25,96,0
G000546,W000796,84,94,0
G000546,W000314,16,58,0
G000546,W000413,84,97,0
G000546,W000795,91,98,0
G000546,W000801,28,93,0
G000546,W000804,85,98,0
G000546,W000672,79,98,0
G000546,W000738,27,97,0
G000546,W000793,27,96,1
G000546,Y000062,27,97,0
G000546,Y000033,65,85,0
G000546,Y000031,73,88,0
G000560,G000556,1,16,0
G000560,G000553,1,16,0
G000560,G000410,2,16,0
G000560,G000557,12,13,0
G000560,G000551,1,16,0
G000560,G000558,13,16,0
G000560,G000535,1,16,0
G000560,H001039,1,16,0
G000560,H000067,14,16,0
G000560,H001044,2,15,0
G000560,H001040,1,16,0
G000560,H000213,1,16,0
G000560,H001045,14,16,0
G000560,H000329,14,14,0
G000560,H000324,2,12,0
G000560,H001046,1,16,0
G000560,H001041,13,16,0
G000560,H001036,16,16,0
G000560,H000528,16,16,0
G000560,H001037,6,16,0
G000560,H001038,1,14,0
G000560,H001030,3,16,0
G000560,H001047,1,14,0
G000560,H000627,1,16,0
G000560,H000636,2,14,0
G000560,H001042,1,16,0
G000560,H001043,2,13,0
G000560,H000676,5,6,0
G000560,H000712,3,16,0
G000560,H001032,1,16,0
G000560,H001034,1,16,0
G000560,H000874,1,16,0
G000560,H001048,15,16,0
G000560,I000023,12,14,0
G000560,I000026,1,16,0
G000560,I000057,1,16,0
G000560,I000056,14,16,0
G000560,J000283,1,16,0
G000560,J000032,2,16,0
G000560,J000290,16,16,0
G000560,J000126,1,16,0
G000560,J000288,1,16,0
G000560,J000174,15,15,0
G000560,J000285,10,16,0
G000560,J000255,7,16,0
G000560,J000289,16,16,0
G000560,K000365,1,13,0
G000560,K000008,1,16,0
G000560,K000009,1,16,0
G000560,K000113,1,15,0
G000560,K000172,1,16,0
G000560,K000180,2,13,0
G000560,K000372,1,16,0
G000560,K000188,2,16,0
G000560,K000210,12,16,0
G000560,K000362,16,16,0
G000560,K000220,14,16,0
G000560,K000360,6,12,0
G000560,K000368,3,16,0
G000560,K000369,1,16,0
G000560,K000366,1,15,0
G000560,K000363,15,16,0
G000560,K000370,1,16,0
G000560,K000371,3,16,0
G000560,K000336,1,16,0
G000560,L000564,16,16,0
G000560,L000567,13,16,0
G000560,L000559,1,16,0
G000560,L000560,2,16,0
G000560,L000557,1,16,0
G000560,L000111,13,16,0
G000560,L000553,9,16,0
G000560,L000566,16,16,0
G000560,L000568,13,16,0
G000560,L000551,1,16,0
G000560,L000263,1,16,0
G000560,L000287,0,15,0
G000560,L000274,16,16,0
G000560,L000321,13,14,0
G000560,L000563,1,16,0
G000560,L000554,9,16,0
G000560,L000565,1,16,0
G000560,L000397,1,16,0
G000560,L000480,1,16,0
G000560,L000491,15,16,0
G000560,L000569,13,16,0
G000560,L000570,1,16,0
G000560,L000571,15,16,0
G000560,L000517,12,16,0
G000560,L000562,1,16,0
G000560,M001155,15,16,0
G000560,M001171,1,16,0
G000560,M000087,1,16,0
G000560,M001138,14,16,0
G000560,M001158,13,13,0
G000560,M001172,2,16,0
G000560,M000133,1,16,0
G000560,M001146,6,15,0
G000560,M001173,0,0,0
G000560,M001142,3,16,0
G000560,M001163,1,16,0
G000560,M000309,2,16,0
G000560,M001165,13,13,0
G000560,M001157,15,16,0
G000560,M001177,16,16,0
G000560,M001143,1,16,0
G000560,M001147,12,16,0
G000560,M000404,1,16,0
G000560,M000312,1,16,0
G000560,M001156,15,16,0
G000560,M000472,0,0,0
G000560,M000485,3,16,0
G000560,M000508,14,15,0
G000560,M001174,3,16,0
G000560,M001159,14,14,0
G000560,M001166,1,16,0
G000560,M001148,1,13,0
G000560,M001137,1,16,0
G000560,M001161,1,16,0
G000560,M000689,14,16,0
G000560,M001149,1,16,0
G000560,M001144,13,15,0
G000560,M001150,12,16,0
G000560,M001139,15,16,0
G000560,M001154,1,16,0
G000560,M000725,1,16,0
G000560,M001175,5,15,0
G000560,M001167,6,16,0
G000560,M000844,1,15,0
G000560,M001160,1,15,0
G000560,M001140,1,16,0
G000560,M000934,11,12,0
G000560,M000933,1,16,0
G000560,M001178,3,16,0
G000560,M001168,1,16,0
G000560,M001169,1,16,0
G000560,M001151,9,16,0
G000560,M001120,0,0,0
G000560,M001134,14,15,0
G000560,N000002,1,16,0
G000560,N000179,1,16,0
G000560,N000015,1,16,0
G000560,N000182,16,16,0
G000560,N000147,0,0,0
G000560,N000181,14,14,0
G000560,N000183,6,16,0
G000560,O000006,1,16,0
G000560,O000007,1,14,0
G000560,O000168,14,14,0
G000560,O000085,1,16,0
G000560,O000107,2,16,0
G000560,O000169,3,16,0
G000560,P000034,1,15,0
G000560,P000096,1,16,0
G000560,P000099,1,16,0
G000560,P000583,13,16,0
G000560,P000594,14,16,0
G000560,P000149,2,15,0
G000560,P000197,0,16,0
G000560,P000587,15,15,0
G000560,P000593,1,15,0
G000560,P000600,2,16,0
G000560,P000595,3,16,0
G000560,P000258,5,16,0
G000560,P000265,11,16,0
G000560,P000596,0,0,0
G000560,P000597,1,15,0
G000560,P000373,15,16,0
G000560,P000585,9,16,0
G000560,P000592,15,16,0
G000560,P000598,3,16,0
G000560,P000422,2,16,0
G000560,P000599,12,16,0
G000560,P000591,16,16,0
G000560,P000523,1,16,0
G000560,P000586,10,13,0
G000560,Q000023,1,16,0
G000560,R000004,9,9,0
G000560,R000011,1,16,0
G000560,R000053,1,16,0
G000560,R000585,2,2,0
G000560,R000571,14,16,0
G000560,R000578,11,16,0
G000560,R000170,1,14,0
G000560,R000581,1,16,0
G000560,R000568,2,15,0
G000560,R000582,13,16,0
G000560,R000575,15,16,0
G000560,R000572,11,14,0
G000560,R000395,14,16,0
G000560,R000409,15,16,0
G000560,R000583,13,16,0
G000560,R000435,11,16,0
G000560,R000580,14,16,0
G000560,R000573,2,16,0
G000560,R000462,1,15,0
G000560,R000486,1,16,0
G000560,R000487,15,16,0
G000560,R000576,1,15,0
G000560,R000515,2,15,0
G000560,R000577,1,16,0
G000560,R000570,16,16,0
G000560,S001177,0,0,0
G000560,S001158,2,16,0
G000560,S001156,1,15,0
G000560,S000030,1,16,0
G000560,S001168,1,16,0
G000560,S001176,14,16,0
G000560,S001145,1,16,0
G000560,S001178,2,16,0
G000560,S001150,1,16,0
G000560,S001164,16,16,0
G000560,S001179,13,16,0
G000560,S001180,1,15,0
G000560,S001162,1,16,0
G000560,S000185,1,16,0
G000560,S001157,1,16,0
G000560,S000244,14,16,0
G000560,S000248,1,16,0
G000560,S000250,16,16,0
G000560,S001169,1,16,0
G000560,S000275,13,13,0
G000560,S001170,1,15,0
G000560,S000344,1,16,0
G000560,S000364,13,16,0
G000560,S001171,3,16,0
G000560,S001154,14,16,0
G000560,S001148,13,16,0
G000560,S001165,1,16,0
G000560,S000465,3,16,0
G000560,S000480,0,15,0
G000560,S000583,16,16,0
G000560,S000522,9,16,0
G000560,S000510,1,16,0
G000560,S001172,16,16,0
G000560,S000672,2,16,0
G000560,S001153,0,0,0
G000560,S001143,0,0,0
G000560,S001173,3,16,0
G000560,S001175,1,15,0
G000560,S000749,1,15,0
G000560,S000810,1,16,0
G000560,S000822,13,16,0
G000560,S001045,3,16,0
G000560,S001188,3,3,0
G000560,S001155,16,16,0
G000560,S001174,1,16,0
G000560,T000038,3,14,0
G000560,T000057,0,0,0
G000560,T000074,6,16,0
G000560,T000466,2,16,0
G000560,T000459,12,16,0
G000560,T000193,2,16,0
G000560,T000467,14,16,0
G000560,T000460,2,16,0
G000560,T000238,15,16,0
G000560,T000260,11,11,0
G000560,T000462,13,16,0
G000560,T000266,1,15,0
G000560,T000468,3,16,0
G000560,T000469,1,16,0
G000560,T000326,1,16,0
G000560,T000465,1,16,0
G000560,T000463,12,16,0
G000560,U000031,12,16,0
G000560,V000128,1,16,0
G000560,V000081,1,16,0
G000560,V000108,1,15,0
G000560,W000791,13,16,0
G000560,W000799,1,16,0
G000560,W000119,6,7,0
G000560,W000797,1,16,0
G000560,W000187,1,15,0
G000560,W000794,0,12,0
G000560,W000207,2,15,0
G000560,W000215,1,15,0
G000560,W000792,1,16,0
G000560,W000800,2,16,0
G000560,W000796,15,16,0
G000560,W000314,0,0,0
G000560,W000413,10,16,0
G000560,W000795,14,16,0
G000560,W000801,2,16,0
G000560,W000804,11,16,0
G000560,W000672,11,16,0
G000560,W000738,1,15,0
G000560,W000793,3,15,0
G000560,Y000062,1,16,0
G000560,Y000033,10,15,0
G000560,Y000031,7,9,0
G000556,G000553,102,105,2
G000556,G000410,96,100,2
G000556,G000557,50,100,0
G000556,G000551,97,100,2
G000556,G000558,30,104,0
G000556,G000535,95,98,1
G000556,H001039,100,104,3
G000556,H000067,31,103,0
G000556,H001044,96,103,3
G000556,H001040,102,105,4
G000556,H000213,97,99,2
G000556,H001045,28,101,0
G000556,H000329,24,101,0
G000556,H000324,90,94,2
G000556,H001046,103,105,4
G000556,H001041,28,101,0
G000556,H001036,15,102,1
G000556,H000528,19,104,0
G000556,H001037,82,103,1
G000556,H001038,97,100,3
G000556,H001030,88,102,1
G000556,H001047,95,102,3
G000556,H000627,97,101,3
G000556,H000636,85,90,2
G000556,H001042,101,105,3
G000556,H001043,98,101,2
G000556,H000676,20,81,0
G000556,H000712,93,104,2
G000556,H001032,99,103,2
G000556,H001034,101,105,1
G000556,H000874,101,104,4
G000556,H001048,25,105,0
G000556,I000023,22,102,0
G000556,I000026,101,102,2
G000556,I000057,102,105,2
G000556,I000056,27,101,1
G000556,J000283,100,104,1
G000556,J000032,93,98,4
G000556,J000290,25,105,0
G000556,J000126,96,98,3
G000556,J000288,98,101,3
G000556,J000174,18,102,0
G000556,J000285,46,103,0
G000556,J000255,51,98,0
G000556,J000289,16,104,0
G000556,K000365,96,97,2
G000556,K000008,96,104,0
G000556,K000009,95,100,2
G000556,K000113,90,93,3
G000556,K000172,101,105,3
G000556,K000180,89,95,1
G000556,K000372,101,103,2
G000556,K000188,92,103,3
G000556,K000210,45,102,1
G000556,K000362,16,104,0
G000556,K000220,20,103,0
G000556,K000360,58,99,0
G000556,K000368,86,105,1
G000556,K000369,97,104,0
G000556,K000366,96,100,2
G000556,K000363,28,105,1
G000556,K000370,97,104,2
G000556,K000371,91,105,3
G000556,K000336,91,105,2
G000556,L000564,19,105,0
G000556,L000567,53,105,0
G000556,L000559,102,105,4
G000556,L000560,99,105,2
G000556,L000557,99,102,3
G000556,L000111,32,105,0
G000556,L000553,60,102,2
G000556,L000566,21,103,0
G000556,L000568,36,104,0
G000556,L000551,98,105,3
G000556,L000263,98,102,2
G000556,L000287,92,95,2
G000556,L000274,26,101,0
G000556,L000321,15,97,0
G000556,L000563,97,104,3
G000556,L000554,59,105,1
G000556,L000565,99,102,2
G000556,L000397,92,96,2
G000556,L000480,102,105,3
G000556,L000491,25,101,0
G000556,L000569,28,105,0
G000556,L000570,101,103,3
G000556,L000571,20,104,0
G000556,L000517,35,104,1
G000556,L000562,99,101,3
G000556,M001155,24,103,1
G000556,M001171,101,104,3
G000556,M000087,99,102,1
G000556,M001138,23,105,0
G000556,M001158,19,98,1
G000556,M001172,91,103,3
G000556,M000133,99,103,3
G000556,M001146,78,101,2
G000556,M001173,68,75,3
G000556,M001142,83,105,1
G000556,M001163,103,105,1
G000556,M000309,95,99,1
G000556,M001165,27,101,1
G000556,M001157,28,101,1
G000556,M001177,18,105,0
G000556,M001143,100,102,2
G000556,M001147,47,104,1
G000556,M000404,95,102,2
G000556,M000312,102,104,3
G000556,M001156,18,104,0
G000556,M000472,34,43,0
G000556,M000485,90,105,1
G000556,M000508,31,102,1
G000556,M001174,94,105,1
G000556,M001159,25,102,1
G000556,M001166,101,104,1
G000556,M001148,100,101,3
G000556,M001137,98,101,1
G000556,M001161,84,93,0
G000556,M000689,25,105,1
G000556,M001149,101,105,3
G000556,M001144,21,102,0
G000556,M001150,45,105,1
G000556,M001139,22,92,0
G000556,M001154,101,104,2
G000556,M000725,95,100,2
G000556,M001175,78,103,1
G000556,M001167,83,105,2
G000556,M000844,95,100,1
G000556,M001160,93,100,1
G000556,M001140,101,105,2
G000556,M000934,22,96,0
G000556,M000933,98,102,3
G000556,M001178,77,86,2
G000556,M001168,95,101,2
G000556,M001169,93,101,2
G000556,M001151,59,100,0
G000556,M001120,66,69,1
G000556,M001134,23,104,0
G000556,N000002,98,102,2
G000556,N000179,100,101,0
G000556,N000015,100,102,1
G000556,N000182,16,102,0
G000556,N000147,0,0,2
G000556,N000181,22,97,1
G000556,N000183,83,105,2
G000556,O000006,101,104,1
G000556,O000007,97,101,1
G000556,O000168,21,101,0
G000556,O000085,100,105,3
G000556,O000107,97,103,3
G000556,O000169,41,49,0
G000556,P000034,99,102,1
G000556,P000096,96,101,2
G000556,P000099,101,105,1
G000556,P000583,7,95,1
G000556,P000594,38,105,0
G000556,P000149,94,100,1
G000556,P000197,24,105,0
G000556,P000587,22,99,1
G000556,P000593,96,102,1
G000556,P000600,90,101,3
G000556,P000595,98,105,3
G000556,P000258,84,104,1
G000556,P000265,37,105,0
G000556,P000596,0,0,3
G000556,P000597,101,102,4
G000556,P000373,22,102,0
G000556,P000585,54,105,0
G000556,P000592,18,102,1
G000556,P000598,97,104,2
G000556,P000422,94,101,1
G000556,P000599,36,105,1
G000556,P000591,20,105,0
G000556,P000523,102,105,2
G000556,P000586,35,99,1
G000556,Q000023,85,89,1
G000556,R000004,19,82,0
G000556,R000011,98,104,1
G000556,R000053,98,100,1
G000556,R000585,0,2,0
G000556,R000571,33,105,0
G000556,R000578,61,101,1
G000556,R000170,96,99,3
G000556,R000581,99,101,3
G000556,R000568,98,103,2
G000556,R000582,31,103,0
G000556,R000575,36,104,1
G000556,R000572,35,100,0
G000556,R000395,33,103,0
G000556,R000409,29,104,0
G000556,R000583,37,105,1
G000556,R000435,60,96,1
G000556,R000580,26,102,0
G000556,R000573,92,105,2
G000556,R000462,99,102,3
G000556,R000486,100,103,1
G000556,R000487,16,104,0
G000556,R000576,95,98,3
G000556,R000515,94,99,1
G000556,R000577,102,105,2
G000556,R000570,18,103,0
G000556,S001177,0,0,1
G000556,S001158,97,102,2
G000556,S001156,88,90,1
G000556,S000030,97,100,3
G000556,S001168,100,103,2
G000556,S001176,27,102,0
G000556,S001145,102,105,1
G000556,S001178,98,104,2
G000556,S001150,102,105,4
G000556,S001164,25,104,0
G000556,S001179,39,99,1
G000556,S001180,95,102,1
G000556,S001162,101,104,2
G000556,S000185,101,104,2
G000556,S001157,102,105,2
G000556,S000244,13,105,0
G000556,S000248,101,104,2
G000556,S000250,19,102,0
G000556,S001169,95,100,1
G000556,S000275,15,99,1
G000556,S001170,103,104,4
G000556,S000344,100,104,2
G000556,S000364,33,103,0
G000556,S001171,85,100,2
G000556,S001154,29,102,0
G000556,S001148,43,104,0
G000556,S001165,99,103,3
G000556,S000465,88,101,1
G000556,S000480,97,101,2
G000556,S000583,25,103,0
G000556,S000522,59,104,1
G000556,S000510,95,102,1
G000556,S001172,24,105,0
G000556,S000672,96,102,1
G000556,S001153,5,5,0
G000556,S001143,27,85,0
G000556,S001173,94,104,1
G000556,S001175,95,97,2
G000556,S000749,100,103,2
G000556,S000810,78,89,2
G000556,S000822,26,105,0
G000556,S001045,86,99,1
G000556,S001188,0,3,0
G000556,S001155,21,90,0
G000556,S001174,100,103,4
G000556,T000038,80,94,0
G000556,T000057,32,34,1
G000556,T000074,69,103,1
G000556,T000466,88,102,1
G000556,T000459,39,103,1
G000556,T000193,98,102,3
G000556,T000467,34,104,1
G000556,T000460,101,104,3
G000556,T000238,18,104,0
G000556,T000260,19,97,0
G000556,T000462,38,101,0
G000556,T000266,100,104,3
G000556,T000468,102,105,3
G000556,T000469,102,105,3
G000556,T000326,99,102,1
G000556,T000465,102,105,3
G000556,T000463,49,103,0
G000556,U000031,46,105,0
G000556,V000128,102,105,3
G000556,V000081,99,102,1
G000556,V000108,101,104,2
G000556,W000791,38,101,1
G000556,W000799,99,104,2
G000556,W000119,27,78,1
G000556,W000797,97,101,2
G000556,W000187,91,98,1
G000556,W000794,96,98,2
G000556,W000207,97,103,2
G000556,W000215,97,102,2
G000556,W000792,101,105,2
G000556,W000800,96,102,3
G000556,W000796,20,99,1
G000556,W000314,59,63,2
G000556,W000413,41,103,0
G000556,W000795,27,105,1
G000556,W000801,94,100,2
G000556,W000804,41,105,1
G000556,W000672,44,105,0
G000556,W000738,99,104,3
G000556,W000793,98,103,4
G000556,Y000062,101,104,3
G000556,Y000033,44,92,1
G000556,Y000031,38,95,0
G000553,G000410,98,101,7
G000553,G000557,49,101,1
G000553,G000551,99,101,9
G000553,G000558,30,105,0
G000553,G000535,97,99,7
G000553,H001039,104,105,4
G000553,H000067,30,104,1
G000553,H001044,96,104,3
G000553,H001040,104,106,8
G000553,H000213,99,100,5
G000553,H001045,27,102,0
G000553,H000329,23,102,0
G000553,H000324,94,95,7
G000553,H001046,104,106,4
G000553,H001041,27,102,0
G000553,H001036,14,103,1
G000553,H000528,18,105,0
G000553,H001037,84,104,1
G000553,H001038,101,101,6
G000553,H001030,90,103,1
G000553,H001047,99,103,3
G000553,H000627,100,102,7
G000553,H000636,89,91,6
G000553,H001042,105,106,6
G000553,H001043,98,102,3
G000553,H000676,19,82,1
G000553,H000712,95,105,2
G000553,H001032,103,104,6
G000553,H001034,103,106,4
G000553,H000874,105,105,4
G000553,H001048,24,106,1
G000553,I000023,23,103,1
G000553,I000026,101,103,3
G000553,I000057,106,106,6
G000553,I000056,26,102,1
G000553,J000283,104,105,6
G000553,J000032,97,99,8
G000553,J000290,24,106,0
G000553,J000126,99,99,4
G000553,J000288,100,102,6
G000553,J000174,17,103,0
G000553,J000285,43,104,0
G000553,J000255,50,99,2
G000553,J000289,15,105,0
G000553,K000365,96,98,3
G000553,K000008,100,105,4
G000553,K000009,95,101,5
G000553,K000113,94,94,5
G000553,K000172,105,106,6
G000553,K000180,93,96,2
G000553,K000372,103,104,6
G000553,K000188,93,104,4
G000553,K000210,45,103,0
G000553,K000362,15,105,0
G000553,K000220,19,104,0
G000553,K000360,60,100,2
G000553,K000368,86,106,0
G000553,K000369,97,105,3
G000553,K000366,100,101,3
G000553,K000363,28,106,1
G000553,K000370,97,105,1
G000553,K000371,90,106,2
G000553,K000336,89,106,7
G000553,L000564,18,106,0
G000553,L000567,53,106,1
G000553,L000559,106,106,6
G000553,L000560,103,106,4
G000553,L000557,103,103,5
G000553,L000111,31,106,0
G000553,L000553,60,103,4
G000553,L000566,20,104,0
G000553,L000568,36,105,1
G000553,L000551,100,106,6
G000553,L000263,102,103,4
G000553,L000287,94,96,7
G000553,L000274,25,102,0
G000553,L000321,14,97,1
G000553,L000563,99,105,5
G000553,L000554,59,106,0
G000553,L000565,103,103,6
G000553,L000397,94,97,5
G000553,L000480,106,106,6
G000553,L000491,24,102,0
G000553,L000569,27,106,1
G000553,L000570,102,104,3
G000553,L000571,19,105,0
G000553,L000517,34,105,1
G000553,L000562,101,102,8
G000553,M001155,23,104,1
G000553,M001171,101,105,7
G000553,M000087,103,103,7
G000553,M001138,22,106,2
G000553,M001158,18,99,2
G000553,M001172,90,104,2
G000553,M000133,101,104,7
G000553,M001146,81,102,3
G000553,M001173,65,76,5
G000553,M001142,85,106,0
G000553,M001163,105,106,8
G000553,M000309,98,99,6
G000553,M001165,26,102,1
G000553,M001157,27,102,1
G000553,M001177,17,106,0
G000553,M001143,102,103,7
G000553,M001147,47,105,2
G000553,M000404,95,103,5
G000553,M000312,104,105,5
G000553,M001156,17,105,1
G000553,M000472,35,44,1
G000553,M000485,90,106,2
G000553,M000508,30,103,1
G000553,M001174,96,106,3
G000553,M001159,23,103,1
G000553,M001166,101,105,1
G000553,M001148,100,102,4
G000553,M001137,102,102,3
G000553,M001161,84,94,0
G000553,M000689,24,106,1
G000553,M001149,101,106,4
G000553,M001144,20,103,0
G000553,M001150,45,106,3
G000553,M001139,21,93,0
G000553,M001154,105,105,7
G000553,M000725,97,101,8
G000553,M001175,77,104,0
G000553,M001167,83,106,4
G000553,M000844,98,101,3
G000553,M001160,97,101,4
G000553,M001140,105,106,6
G000553,M000934,21,97,1
G000553,M000933,102,103,7
G000553,M001178,78,87,0
G000553,M001168,99,102,7
G000553,M001169,97,102,3
G000553,M001151,59,101,2
G000553,M001120,69,69,4
G000553,M001134,23,105,1
G000553,N000002,102,103,6
G000553,N000179,100,102,1
G000553,N000015,102,103,2
G000553,N000182,16,103,0
G000553,N000147,0,0,9
G000553,N000181,21,98,1
G000553,N000183,83,106,3
G000553,O000006,103,105,4
G000553,O000007,101,102,3
G000553,O000168,20,102,0
G000553,O000085,104,106,7
G000553,O000107,101,104,4
G000553,O000169,40,49,1
G000553,P000034,103,103,4
G000553,P000096,100,102,6
G000553,P000099,105,106,5
G000553,P000583,4,96,1
G000553,P000594,38,106,0
G000553,P000149,96,101,4
G000553,P000197,26,106,0
G000553,P000587,21,100,1
G000553,P000593,100,103,2
G000553,P000600,89,102,3
G000553,P000595,100,106,7
G000553,P000258,86,105,3
G000553,P000265,34,106,1
G000553,P000596,0,0,6
G000553,P000597,100,103,6
G000553,P000373,21,103,1
G000553,P000585,54,106,3
G000553,P000592,17,103,1
G000553,P000598,99,105,5
G000553,P000422,98,102,2
G000553,P000599,35,106,1
G000553,P000591,19,106,0
G000553,P000523,106,106,6
G000553,P000586,35,100,1
G000553,Q000023,88,90,2
G000553,R000004,19,83,0
G000553,R000011,102,105,4
G000553,R000053,100,101,3
G000553,R000585,0,2,0
G000553,R000571,32,106,0
G000553,R000578,61,102,0
G000553,R000170,100,100,4
G000553,R000581,101,102,4
G000553,R000568,100,104,4
G000553,R000582,30,104,0
G000553,R000575,35,105,2
G000553,R000572,35,101,1
G000553,R000395,33,104,1
G000553,R000409,28,105,1
G000553,R000583,36,106,1
G000553,R000435,60,97,2
G000553,R000580,26,103,0
G000553,R000573,94,106,1
G000553,R000462,103,103,5
G000553,R000486,104,104,4
